NUTS_ID,CNTR_CODE,NUTS_NAME,NAME_LATN
UKE4,UK,West Yorkshire,West Yorkshire
UKE41,UK,Bradford,Bradford
UKE42,UK,Leeds,Leeds
UKE43,UK,"Calderdale, Kirklees and Wakefield","Calderdale, Kirklees and Wakefield"
UKF,UK,East Midlands (England),East Midlands (England)
UKF1,UK,Derbyshire and Nottinghamshire,Derbyshire and Nottinghamshire
UKF11,UK,Derby,Derby
UKF12,UK,East Derbyshire,East Derbyshire
UKF13,UK,South and West Derbyshire,South and West Derbyshire
UKF14,UK,Nottingham,Nottingham
UKF15,UK,North Nottinghamshire,North Nottinghamshire
UKF16,UK,South Nottinghamshire,South Nottinghamshire
UKF2,UK,"Leicestershire, Rutland and Northamptonshire","Leicestershire, Rutland and Northamptonshire"
UKF21,UK,Leicester,Leicester
UKF22,UK,Leicestershire CC and Rutland,Leicestershire CC and Rutland
UKF23,UK,Northamptonshire,Northamptonshire
UKF3,UK,Lincolnshire,Lincolnshire
UKF30,UK,Lincolnshire,Lincolnshire
UKG,UK,West Midlands (England),West Midlands (England)
UKG1,UK,"Herefordshire, Worcestershire and Warwickshire","Herefordshire, Worcestershire and Warwickshire"
UKG11,UK,"Herefordshire, County of","Herefordshire, County of"
UKG12,UK,Worcestershire,Worcestershire
UKG13,UK,Warwickshire,Warwickshire
UKG2,UK,Shropshire and Staffordshire,Shropshire and Staffordshire
UKG21,UK,Telford and Wrekin,Telford and Wrekin
UKG22,UK,Shropshire CC,Shropshire CC
UKG23,UK,Stoke-on-Trent,Stoke-on-Trent
UKG24,UK,Staffordshire CC,Staffordshire CC
UKG3,UK,West Midlands,West Midlands
UKG31,UK,Birmingham,Birmingham
UKG32,UK,Solihull,Solihull
UKG33,UK,Coventry,Coventry
UKG34,UK,Dudley and Sandwell,Dudley and Sandwell
UKG35,UK,Walsall and Wolverhampton,Walsall and Wolverhampton
UKH,UK,East of England,East of England
UKH1,UK,East Anglia,East Anglia
UKH11,UK,Peterborough,Peterborough
UKH12,UK,Cambridgeshire CC,Cambridgeshire CC
UKH13,UK,Norfolk,Norfolk
UKH14,UK,Suffolk,Suffolk
UKH2,UK,Bedfordshire and Hertfordshire,Bedfordshire and Hertfordshire
UKH21,UK,Luton,Luton
UKH22,UK,Bedfordshire CC,Bedfordshire CC
UKH23,UK,Hertfordshire,Hertfordshire
UKH3,UK,Essex,Essex
UKH31,UK,Southend-on-Sea,Southend-on-Sea
UKH32,UK,Thurrock,Thurrock
UKH33,UK,Essex CC,Essex CC
UKI,UK,London,London
UKI1,UK,Inner London,Inner London
UKI11,UK,Inner London - West,Inner London - West
UKI12,UK,Inner London - East,Inner London - East
UKI2,UK,Outer London,Outer London
UKI21,UK,Outer London - East and North East,Outer London - East and North East
UKI22,UK,Outer London - South,Outer London - South
UKI23,UK,Outer London - West and North West,Outer London - West and North West
UKJ,UK,South East (England),South East (England)
UKJ1,UK,"Berkshire, Buckinghamshire and Oxfordshire","Berkshire, Buckinghamshire and Oxfordshire"
UKJ11,UK,Berkshire,Berkshire
UKJ12,UK,Milton Keynes,Milton Keynes
UKJ13,UK,Buckinghamshire CC,Buckinghamshire CC
UKJ14,UK,Oxfordshire,Oxfordshire
UKJ2,UK,"Surrey, East and West Sussex","Surrey, East and West Sussex"
UKJ21,UK,Brighton and Hove,Brighton and Hove
UKJ22,UK,East Sussex CC,East Sussex CC
UKJ23,UK,Surrey,Surrey
UKJ24,UK,West Sussex,West Sussex
UKJ3,UK,Hampshire and Isle of Wight,Hampshire and Isle of Wight
UKJ31,UK,Portsmouth,Portsmouth
UKJ32,UK,Southampton,Southampton
UKJ33,UK,Hampshire CC,Hampshire CC
UKJ34,UK,Isle of Wight,Isle of Wight
UKJ4,UK,Kent,Kent
UKJ41,UK,Medway,Medway
UKJ42,UK,Kent CC,Kent CC
UKK,UK,South West (England),South West (England)
UKK1,UK,"Gloucestershire, Wiltshire and Bristol/Bath area","Gloucestershire, Wiltshire and Bristol/Bath area"
UKK11,UK,"Bristol, City of","Bristol, City of"
UKK12,UK,"Bath and North East Somerset, North Somerset and South Gloucestershire","Bath and North East Somerset, North Somerset and South Gloucestershire"
UKK13,UK,Gloucestershire,Gloucestershire
UKK14,UK,Swindon,Swindon
UKK15,UK,Wiltshire CC,Wiltshire CC
UKK2,UK,Dorset and Somerset,Dorset and Somerset
UKK21,UK,Bournemouth and Poole,Bournemouth and Poole
UKK22,UK,Dorset CC,Dorset CC
UKK23,UK,Somerset,Somerset
UKK3,UK,Cornwall and Isles of Scilly,Cornwall and Isles of Scilly
UKK30,UK,Cornwall and Isles of Scilly,Cornwall and Isles of Scilly
UKK4,UK,Devon,Devon
UKK41,UK,Plymouth,Plymouth
UKK42,UK,Torbay,Torbay
UKK43,UK,Devon CC,Devon CC
UKL,UK,Wales,Wales
UKL1,UK,West Wales and The Valleys,West Wales and The Valleys
UKL11,UK,Isle of Anglesey,Isle of Anglesey
UKL12,UK,Gwynedd,Gwynedd
UKL13,UK,Conwy and Denbighshire,Conwy and Denbighshire
UKL14,UK,South West Wales,South West Wales
UKL15,UK,Central Valleys,Central Valleys
UKL16,UK,Gwent Valleys,Gwent Valleys
UKL17,UK,Bridgend and Neath Port Talbot,Bridgend and Neath Port Talbot
UKL18,UK,Swansea,Swansea
UKL2,UK,East Wales,East Wales
UKL21,UK,Monmouthshire and Newport,Monmouthshire and Newport
UKL22,UK,Cardiff and Vale of Glamorgan,Cardiff and Vale of Glamorgan
UKL23,UK,Flintshire and Wrexham,Flintshire and Wrexham
UKL24,UK,Powys,Powys
UKM,UK,Scotland,Scotland
UKM2,UK,Eastern Scotland,Eastern Scotland
UKM21,UK,Angus and Dundee City,Angus and Dundee City
UKM22,UK,Clackmannanshire and Fife,Clackmannanshire and Fife
UKM23,UK,East Lothian and Midlothian,East Lothian and Midlothian
UKM24,UK,Scottish Borders,Scottish Borders
UKM25,UK,"Edinburgh, City of","Edinburgh, City of"
UKM26,UK,Falkirk,Falkirk
UKM27,UK,Perth & Kinross and Stirling,Perth & Kinross and Stirling
UKM28,UK,West Lothian,West Lothian
UKM3,UK,South Western Scotland,South Western Scotland
UKM31,UK,"East Dunbartonshire, West Dunbartonshire and Helensburgh & Lomond","East Dunbartonshire, West Dunbartonshire and Helensburgh & Lomond"
UKM32,UK,Dumfries & Galloway,Dumfries & Galloway
UKM33,UK,East Ayrshire and North Ayrshire mainland,East Ayrshire and North Ayrshire mainland
UKM34,UK,Glasgow City,Glasgow City
UKM35,UK,"Inverclyde, East Renfrewshire and Renfrewshire","Inverclyde, East Renfrewshire and Renfrewshire"
UKM36,UK,North Lanarkshire,North Lanarkshire
UKM37,UK,South Ayrshire,South Ayrshire
UKM38,UK,South Lanarkshire,South Lanarkshire
UKM5,UK,North Eastern Scotland,North Eastern Scotland
UKM50,UK,Aberdeen City and Aberdeenshire,Aberdeen City and Aberdeenshire
UKM6,UK,Highlands and Islands,Highlands and Islands
UKM61,UK,Caithness & Sutherland and Ross & Cromarty,Caithness & Sutherland and Ross & Cromarty
UKM62,UK,"Inverness & Nairn and Moray, Badenoch & Strathspey","Inverness & Nairn and Moray, Badenoch & Strathspey"
UKM63,UK,"Lochaber, Skye & Lochalsh, Arran & Cumbrae and Argyll & Bute","Lochaber, Skye & Lochalsh, Arran & Cumbrae and Argyll & Bute"
UKM64,UK,Eilean Siar (Western Isles),Eilean Siar (Western Isles)
UKM65,UK,Orkney Islands,Orkney Islands
UKM66,UK,Shetland Islands,Shetland Islands
UKN,UK,Northern Ireland,Northern Ireland
UKN0,UK,Northern Ireland,Northern Ireland
UKN01,UK,Belfast,Belfast
UKN02,UK,Outer Belfast,Outer Belfast
UKN03,UK,East of Northern Ireland,East of Northern Ireland
UKN04,UK,North of Northern Ireland,North of Northern Ireland
UKN05,UK,West and South of Northern Ireland,West and South of Northern Ireland
ME,ME,Црна Гοра,Crna Gora
ME0,ME,Црна Гοра,Crna Gora
ME00,ME,Црна Гοра,Crna Gora
ME000,ME,Црна Гοра,Crna Gora
PL345,PL,Suwalski,Suwalski
PL4,PL,Region Północno-Zachodni,Region Północno-Zachodni
PL41,PL,Wielkopolskie,Wielkopolskie
PL411,PL,Pilski,Pilski
PL414,PL,Koniński,Koniński
PL415,PL,Miasto Poznań,Miasto Poznań
PL416,PL,Kaliski,Kaliski
PL417,PL,Leszczyński,Leszczyński
PL418,PL,Poznański,Poznański
PL42,PL,Zachodniopomorskie,Zachodniopomorskie
PL422,PL,Koszaliński,Koszaliński
PL423,PL,Stargardzki,Stargardzki
PL424,PL,Miasto Szczecin,Miasto Szczecin
PL425,PL,Szczeciński,Szczeciński
PL43,PL,Lubuskie,Lubuskie
PL431,PL,Gorzowski,Gorzowski
PL432,PL,Zielonogórski,Zielonogórski
PL5,PL,Region Południowo-Zachodni,Region Południowo-Zachodni
PL51,PL,Dolnośląskie,Dolnośląskie
PL514,PL,Miasto Wrocław,Miasto Wrocław
PL515,PL,Jeleniogórski,Jeleniogórski
PL516,PL,Legnicko-Głogowski,Legnicko-Głogowski
PL517,PL,Wałbrzyski,Wałbrzyski
PL518,PL,Wrocławski,Wrocławski
PL52,PL,Opolskie,Opolskie
PL521,PL,Nyski,Nyski
PL522,PL,Opolski,Opolski
PL6,PL,Region Północny,Region Północny
PL61,PL,Kujawsko-Pomorskie,Kujawsko-Pomorskie
PL613,PL,Bydgosko-Toruński,Bydgosko-Toruński
PL614,PL,Grudziądzki,Grudziądzki
PL615,PL,Włocławski,Włocławski
PL62,PL,Warmińsko-Mazurskie,Warmińsko-Mazurskie
PL621,PL,Elbląski,Elbląski
PL622,PL,Olsztyński,Olsztyński
PL623,PL,Ełcki,Ełcki
PL63,PL,Pomorskie,Pomorskie
PL631,PL,Słupski,Słupski
PL633,PL,Trójmiejski,Trójmiejski
PL634,PL,Gdański,Gdański
PL635,PL,Starogardzki,Starogardzki
PT,PT,Portugal,Portugal
PT1,PT,Continente,Continente
PT11,PT,Norte,Norte
PT111,PT,Minho-Lima,Minho-Lima
PT112,PT,Cávado,Cávado
PT113,PT,Ave,Ave
PT114,PT,Grande Porto,Grande Porto
PT115,PT,Tâmega,Tâmega
PT116,PT,Entre Douro e Vouga,Entre Douro e Vouga
PT117,PT,Douro,Douro
PT118,PT,Alto Trás-os-Montes,Alto Trás-os-Montes
PT15,PT,Algarve,Algarve
PT150,PT,Algarve,Algarve
PT16,PT,Centro (P),Centro (P)
PT161,PT,Baixo Vouga,Baixo Vouga
PT162,PT,Baixo Mondego,Baixo Mondego
PT163,PT,Pinhal Litoral,Pinhal Litoral
PT164,PT,Pinhal Interior Norte,Pinhal Interior Norte
PT165,PT,Dâo-Lafôes,Dâo-Lafôes
PT166,PT,Pinhal Interior Sul,Pinhal Interior Sul
PT167,PT,Serra da Estrela,Serra da Estrela
PT168,PT,Beira Interior Norte,Beira Interior Norte
PT169,PT,Beira Interior Sul,Beira Interior Sul
PT16A,PT,Cova da Beira,Cova da Beira
PT16B,PT,Oeste,Oeste
PT16C,PT,Médio Tejo,Médio Tejo
PT17,PT,Lisboa,Lisboa
PT171,PT,Grande Lisboa,Grande Lisboa
PT172,PT,Península de Setúbal,Península de Setúbal
PT18,PT,Alentejo,Alentejo
PT181,PT,Alentejo Litoral,Alentejo Litoral
PT182,PT,Alto Alentejo,Alto Alentejo
PT183,PT,Alentejo Central,Alentejo Central
PT184,PT,Baixo Alentejo,Baixo Alentejo
PT185,PT,Lezíria do Tejo,Lezíria do Tejo
PT2,PT,Região Autónoma dos Açores,Região Autónoma dos Açores
PT20,PT,Região Autónoma dos Açores,Região Autónoma dos Açores
PT200,PT,Região Autónoma dos Açores,Região Autónoma dos Açores
PT3,PT,Região Autónoma da Madeira,Região Autónoma da Madeira
PT30,PT,Região Autónoma da Madeira,Região Autónoma da Madeira
PT300,PT,Região Autónoma da Madeira,Região Autónoma da Madeira
RO,RO,Romania,Romania
RO1,RO,Macroregiunea unu,Macroregiunea unu
RO11,RO,Nord-Vest,Nord-Vest
RO111,RO,Bihor,Bihor
RO112,RO,Bistriţa-Năsăud,Bistriţa-Năsăud
RO113,RO,Cluj,Cluj
RO114,RO,Maramureş,Maramureş
RO115,RO,Satu Mare,Satu Mare
RO116,RO,Sălaj,Sălaj
RO12,RO,Centru,Centru
RO121,RO,Alba,Alba
RO122,RO,Braşov,Braşov
RO123,RO,Covasna,Covasna
RO124,RO,Harghita,Harghita
RO125,RO,Mureş,Mureş
RO126,RO,Sibiu,Sibiu
RO2,RO,Macroregiunea doi,Macroregiunea doi
RO21,RO,Nord-Est,Nord-Est
RO211,RO,Bacău,Bacău
RO212,RO,Botoşani,Botoşani
RO213,RO,Iaşi,Iaşi
RO214,RO,Neamţ,Neamţ
RO215,RO,Suceava,Suceava
RO216,RO,Vaslui,Vaslui
RO22,RO,Sud-Est,Sud-Est
RO221,RO,Brăila,Brăila
RO222,RO,Buzău,Buzău
