year,region_type,region_year_spec,region_id,region_level,sopim
2015,NUTS,2013,AT33,2,6433762
2015,NUTS,2013,AT34,2,9252294
2015,NUTS,2013,BE10,2,9503045
2015,NUTS,2013,BE21,2,9053292
2015,NUTS,2013,BE22,2,9523052
2015,NUTS,2013,BE23,2,5562116
2015,NUTS,2013,BE24,2,6337124
2015,NUTS,2013,BE25,2,3435101
2015,NUTS,2013,BE31,2,9428449
2015,NUTS,2013,BE32,2,3074257
2015,NUTS,2013,BE33,2,6100822
2015,NUTS,2013,BE34,2,7654750
2015,NUTS,2013,BE35,2,8322994
2015,NUTS,2013,BG31,2,5711727
2015,NUTS,2013,BG32,2,9899565
2015,NUTS,2013,BG33,2,6549592
2015,NUTS,2013,BG34,2,943146
2015,NUTS,2013,BG41,2,7625435
2015,NUTS,2013,BG42,2,9831324
2015,NUTS,2013,CH01,2,1378218
2015,NUTS,2013,CH02,2,2129170
2015,NUTS,2013,CH03,2,3773368
2015,NUTS,2013,CH04,2,3193543
2015,NUTS,2013,CH05,2,9736919
2015,NUTS,2013,CH06,2,9829436
2015,NUTS,2013,CH07,2,4555052
2015,NUTS,2013,CY00,2,7903689
2015,NUTS,2013,CZ01,2,3589028
2015,NUTS,2013,CZ02,2,6141917
2015,NUTS,2013,CZ03,2,8292701
2015,NUTS,2013,CZ04,2,4175867
2015,NUTS,2013,CZ05,2,2856661
2015,NUTS,2013,CZ06,2,3696539
2015,NUTS,2013,CZ07,2,3282570
2015,NUTS,2013,CZ08,2,4579289
2015,NUTS,2013,DE11,2,7919172
2015,NUTS,2013,DE12,2,3096315
2015,NUTS,2013,DE13,2,969640
2015,NUTS,2013,DE14,2,5949693
2015,NUTS,2013,DE21,2,1625447
2015,NUTS,2013,DE22,2,344391
2015,NUTS,2013,DE23,2,4584562
2015,NUTS,2013,DE24,2,1973104
2015,NUTS,2013,DE25,2,3424389
2015,NUTS,2013,DE26,2,4082522
2015,NUTS,2013,DE27,2,8316448
2015,NUTS,2013,DE30,2,5466489
2015,NUTS,2013,DE40,2,4590339
2015,NUTS,2013,DE50,2,5001499
2015,NUTS,2013,DE60,2,1743602
2015,NUTS,2013,DE71,2,3044355
2015,NUTS,2013,DE72,2,5874618
2015,NUTS,2013,DE73,2,419249
2015,NUTS,2013,DE80,2,8351914
2015,NUTS,2013,DE91,2,4251031
2015,NUTS,2013,DE92,2,1519412
2015,NUTS,2013,DE93,2,9706963
2015,NUTS,2013,DE94,2,2765980
2015,NUTS,2013,DEA1,2,4181706
2015,NUTS,2013,DEA2,2,1849849
2015,NUTS,2013,DEA3,2,9335129
2015,NUTS,2013,DEA4,2,9986263
2015,NUTS,2013,DEA5,2,4556907
2015,NUTS,2013,DEB1,2,5838388
2015,NUTS,2013,DEB2,2,7927740
2015,NUTS,2013,DEB3,2,4834263
2015,NUTS,2013,DEC0,2,7330850
2015,NUTS,2013,DED2,2,8326557
2015,NUTS,2013,DED4,2,7037244
2015,NUTS,2013,DED5,2,6980825
2015,NUTS,2013,DEE0,2,9202856
2015,NUTS,2013,DEF0,2,6667826
2015,NUTS,2013,DEG0,2,6243888
2015,NUTS,2013,DK01,2,9792180
2015,NUTS,2013,DK02,2,8279909
2015,NUTS,2013,DK03,2,6035905
2015,NUTS,2013,DK04,2,2303877
2015,NUTS,2013,DK05,2,6815936
2015,NUTS,2013,EE00,2,2598445
2015,NUTS,2013,EL30,2,9358187
2015,NUTS,2013,EL41,2,6153435
2015,NUTS,2013,EL42,2,6952591
2015,NUTS,2013,EL43,2,526516
2015,NUTS,2013,EL51,2,7237000
2015,NUTS,2013,EL52,2,8703826
2015,NUTS,2013,EL53,2,6274376
2015,NUTS,2013,EL54,2,643618
2015,NUTS,2013,EL61,2,1190200
2015,NUTS,2013,EL62,2,6077314
2015,NUTS,2013,EL63,2,6817559
2015,NUTS,2013,EL64,2,5282629
2015,NUTS,2013,EL65,2,7416684
2015,NUTS,2013,ES11,2,854147
2015,NUTS,2013,ES12,2,6631494
2015,NUTS,2013,ES13,2,8167000
2015,NUTS,2013,ES21,2,7966930
2015,NUTS,2013,ES22,2,551147
2015,NUTS,2013,ES23,2,1809001
2015,NUTS,2013,ES24,2,9938969
2015,NUTS,2013,ES30,2,327870
2015,NUTS,2013,ES41,2,8071597
2015,NUTS,2013,ES42,2,7489149
2015,NUTS,2013,ES43,2,901738
2015,NUTS,2013,ES51,2,4082757
2015,NUTS,2013,ES52,2,4313016
2015,NUTS,2013,ES53,2,9932911
2015,NUTS,2013,ES61,2,8838135
2015,NUTS,2013,ES62,2,8381101
2015,NUTS,2013,ES63,2,7332110
2015,NUTS,2013,ES64,2,3304483
2015,NUTS,2013,ES70,2,9108983
2015,NUTS,2013,FI19,2,8624188
2015,NUTS,2013,FI1B,2,1755427
2015,NUTS,2013,FI1C,2,3506912
2015,NUTS,2013,FI1D,2,195957
2015,NUTS,2013,FI20,2,6810163
2015,NUTS,2013,FR10,2,5118086
2015,NUTS,2013,FR21,2,5646336
2015,NUTS,2013,FR22,2,3595822
2015,NUTS,2013,FR23,2,6023609
2015,NUTS,2013,FR24,2,2398461
2015,NUTS,2013,FR25,2,6220314
2015,NUTS,2013,FR26,2,9689398
2015,NUTS,2013,FR30,2,9710808
2015,NUTS,2013,FR41,2,7551291
2015,NUTS,2013,FR42,2,9017521
2015,NUTS,2013,FR43,2,8817799
2015,NUTS,2013,FR51,2,2344323
2015,NUTS,2013,FR52,2,6574540
2015,NUTS,2013,FR53,2,7488984
2015,NUTS,2013,FR61,2,4518492
2015,NUTS,2013,FR62,2,2755807
2015,NUTS,2013,FR63,2,1255098
2015,NUTS,2013,FR71,2,1224521
2015,NUTS,2013,FR72,2,1204757
2015,NUTS,2013,FR81,2,6936304
2015,NUTS,2013,FR82,2,9823247
2015,NUTS,2013,FR83,2,1282902
2015,NUTS,2013,FRA1,2,810142
2015,NUTS,2013,FRA2,2,474918
2015,NUTS,2013,FRA3,2,1592034
2015,NUTS,2013,FRA4,2,301053
2015,NUTS,2013,FRA5,2,2791248
2015,NUTS,2013,HR03,2,4636512
2015,NUTS,2013,HR04,2,8678294
2015,NUTS,2013,HU10,2,1164385
2015,NUTS,2013,HU21,2,2245082
2015,NUTS,2013,HU22,2,1047857
2015,NUTS,2013,HU23,2,1133798
2015,NUTS,2013,HU31,2,1793269
2015,NUTS,2013,HU32,2,2155716
2015,NUTS,2013,HU33,2,4549585
2015,NUTS,2013,IE01,2,8331943
2015,NUTS,2013,IE02,2,3404374
2015,NUTS,2013,IS00,2,8120681
2015,NUTS,2013,ITC1,2,5727172
2015,NUTS,2013,ITC2,2,6638930
2015,NUTS,2013,ITC3,2,6499644
2015,NUTS,2013,ITC4,2,2121299
2015,NUTS,2013,ITF1,2,7363196
2015,NUTS,2013,ITF2,2,8321133
2015,NUTS,2013,ITF3,2,3570901
2015,NUTS,2013,ITF4,2,7397785
2015,NUTS,2013,ITF5,2,8569266
2015,NUTS,2013,ITF6,2,8123682
2015,NUTS,2013,ITG1,2,5596221
2015,NUTS,2013,ITG2,2,7059159
2015,NUTS,2013,ITH1,2,8249162
2015,NUTS,2013,ITH2,2,6129130
2015,NUTS,2013,ITH3,2,6883855
2015,NUTS,2013,ITH4,2,5640502
2015,NUTS,2013,ITH5,2,318585
2015,NUTS,2013,ITI1,2,2443448
2015,NUTS,2013,ITI2,2,5422732
2015,NUTS,2013,ITI3,2,3654217
2015,NUTS,2013,ITI4,2,6586151
2015,NUTS,2013,LI00,2,4949043
2015,NUTS,2013,LT00,2,3695140
2015,NUTS,2013,LU00,2,3803653
2015,NUTS,2013,LV00,2,9591653
2015,NUTS,2013,ME00,2,8368772
2015,NUTS,2013,MK00,2,777955
2015,NUTS,2013,MT00,2,1755842
2015,NUTS,2013,NL11,2,5820036
2015,NUTS,2013,NL12,2,9268515
2015,NUTS,2013,NL13,2,2977104
2015,NUTS,2013,NL21,2,5833734
2015,NUTS,2013,NL22,2,4691823
2015,NUTS,2013,NL23,2,4737662
2015,NUTS,2013,NL31,2,4236249
2015,NUTS,2013,NL32,2,1763787
2015,NUTS,2013,NL33,2,6794624
2015,NUTS,2013,NL34,2,4995384
2015,NUTS,2013,NL41,2,6589041
2015,NUTS,2013,NL42,2,4360595
2015,NUTS,2013,NO01,2,1012541
2015,NUTS,2013,NO02,2,4184900
2015,NUTS,2013,NO03,2,8386896
2015,NUTS,2013,NO04,2,3459737
2015,NUTS,2013,NO05,2,9275223
2015,NUTS,2013,NO06,2,4390638
2015,NUTS,2013,NO07,2,1562410
2015,NUTS,2013,PL11,2,9744473
2015,NUTS,2013,PL12,2,3372895
2015,NUTS,2013,PL21,2,953719
2015,NUTS,2013,PL22,2,1428381
2015,NUTS,2013,PL31,2,6357637
2015,NUTS,2013,PL32,2,7300252
2015,NUTS,2013,PL33,2,3458777
2015,NUTS,2013,PL34,2,8089884
2015,NUTS,2013,PL41,2,6163716
2015,NUTS,2013,PL42,2,2105741
2015,NUTS,2013,PL43,2,4201806
2015,NUTS,2013,PL51,2,6307192
2015,NUTS,2013,PL52,2,4763722
2015,NUTS,2013,PL61,2,2244716
2015,NUTS,2013,PL62,2,8051994
2015,NUTS,2013,PL63,2,353870
2015,NUTS,2013,PT11,2,2695750
2015,NUTS,2013,PT15,2,8213365
2015,NUTS,2013,PT16,2,5147576
2015,NUTS,2013,PT17,2,2058562
2015,NUTS,2013,PT18,2,1342951
2015,NUTS,2013,PT20,2,6782997
2015,NUTS,2013,PT30,2,5087447
2015,NUTS,2013,RO11,2,3490974
2015,NUTS,2013,RO12,2,7306587
2015,NUTS,2013,RO21,2,3649050
2015,NUTS,2013,RO22,2,4217932
2015,NUTS,2013,RO31,2,4785479
2015,NUTS,2013,RO32,2,805095
2015,NUTS,2013,RO41,2,3850689
2015,NUTS,2013,RO42,2,5489490
2015,NUTS,2013,SE11,2,7097057
2015,NUTS,2013,SE12,2,433489
2015,NUTS,2013,SE21,2,8224184
2015,NUTS,2013,SE22,2,229934
2015,NUTS,2013,SE23,2,5917648
2015,NUTS,2013,SE31,2,6768527
2015,NUTS,2013,SE32,2,7848624
2015,NUTS,2013,SE33,2,9848245
2015,NUTS,2013,SI03,2,1541821
2015,NUTS,2013,SI04,2,5492458
2015,NUTS,2013,SK01,2,863271
2015,NUTS,2013,SK02,2,3443247
2015,NUTS,2013,SK03,2,636664
2015,NUTS,2013,SK04,2,58107
2015,NUTS,2013,TR10,2,9836210
2015,NUTS,2013,TR21,2,7195659
2015,NUTS,2013,TR22,2,5706163
2015,NUTS,2013,TR31,2,7775749
2015,NUTS,2013,TR32,2,2901739
2015,NUTS,2013,TR33,2,2559956
2015,NUTS,2013,TR41,2,9493848
2015,NUTS,2013,TR42,2,9950471
2015,NUTS,2013,TR51,2,9376125
2015,NUTS,2013,TR52,2,101189
2015,NUTS,2013,TR61,2,5708858
2015,NUTS,2013,TR62,2,1707312
2015,NUTS,2013,TR63,2,8443847
2015,NUTS,2013,TR71,2,2652089
2015,NUTS,2013,TR72,2,5382890
2015,NUTS,2013,TR81,2,925161
2015,NUTS,2013,TR82,2,6566047
2015,NUTS,2013,TR83,2,38054
2015,NUTS,2013,TR90,2,9186398
2015,NUTS,2013,TRA1,2,5665504
2015,NUTS,2013,TRA2,2,5305229
2015,NUTS,2013,TRB1,2,9939341
2015,NUTS,2013,TRB2,2,5451057
2015,NUTS,2013,TRC1,2,1125255
2015,NUTS,2013,TRC2,2,7290622
2015,NUTS,2013,TRC3,2,3547459
2015,NUTS,2013,UKC1,2,9596801
2015,NUTS,2013,UKC2,2,3200512
2015,NUTS,2013,UKD1,2,1740060
2015,NUTS,2013,UKD3,2,996883
2015,NUTS,2013,UKD4,2,7873515
2015,NUTS,2013,UKD6,2,4965183
2015,NUTS,2013,UKD7,2,6512853
2015,NUTS,2013,UKE1,2,104407
2015,NUTS,2013,UKE2,2,6138771
2015,NUTS,2013,UKE3,2,6338480
2015,NUTS,2013,UKE4,2,6391760
2015,NUTS,2013,UKF1,2,1341741
2015,NUTS,2013,UKF2,2,3284518
2015,NUTS,2013,UKF3,2,9514919
2015,NUTS,2013,UKG1,2,3508698
2015,NUTS,2013,UKG2,2,5188578
2015,NUTS,2013,UKG3,2,7348574
2015,NUTS,2013,UKH1,2,7945925
2015,NUTS,2013,UKH2,2,9372433
2015,NUTS,2013,UKH3,2,3740718
2015,NUTS,2013,UKI3,2,430839
2015,NUTS,2013,UKI4,2,3629488
2015,NUTS,2013,UKI5,2,7918521
2015,NUTS,2013,UKI6,2,4369893
2015,NUTS,2013,UKI7,2,6346592
2015,NUTS,2013,UKJ1,2,5763460
2015,NUTS,2013,UKJ2,2,7534887
2015,NUTS,2013,UKJ3,2,5387284
2015,NUTS,2013,UKJ4,2,1202412
2015,NUTS,2013,UKK1,2,6980362
2015,NUTS,2013,UKK2,2,2415205
2015,NUTS,2013,UKK3,2,667491
2015,NUTS,2013,UKK4,2,2301065
2015,NUTS,2013,UKL1,2,7730386
2015,NUTS,2013,UKL2,2,6397343
2015,NUTS,2013,UKM2,2,9602577
2015,NUTS,2013,UKM3,2,5341214
2015,NUTS,2013,UKM5,2,4003606
2015,NUTS,2013,UKM6,2,404833
2015,NUTS,2013,UKN0,2,491692
2015,NUTS,2013,AT111,3,4784649
2015,NUTS,2013,AT112,3,6739159
2015,NUTS,2013,AT113,3,4405357
2015,NUTS,2013,AT121,3,9991840
2015,NUTS,2013,AT122,3,5729535
2015,NUTS,2013,AT123,3,755333
2015,NUTS,2013,AT124,3,5007068
2015,NUTS,2013,AT125,3,6137987
2015,NUTS,2013,AT126,3,9712016
2015,NUTS,2013,AT127,3,9070036
2015,NUTS,2013,AT130,3,8512152
2015,NUTS,2013,AT211,3,3074391
2015,NUTS,2013,AT212,3,4956029
2015,NUTS,2013,AT213,3,8610373
2015,NUTS,2013,AT221,3,3514070
2015,NUTS,2013,AT222,3,980333
2015,NUTS,2013,AT223,3,1079544
2015,NUTS,2013,AT224,3,6413010
2015,NUTS,2013,AT225,3,1735374
2015,NUTS,2013,AT226,3,676079
2015,NUTS,2013,AT311,3,9143202
2015,NUTS,2013,AT312,3,6560830
2015,NUTS,2013,AT313,3,8220620
2015,NUTS,2013,AT314,3,1274977
2015,NUTS,2013,AT315,3,1264412
2015,NUTS,2013,AT321,3,4663217
2015,NUTS,2013,AT322,3,8527998
2015,NUTS,2013,AT323,3,3782333
2015,NUTS,2013,AT331,3,6063728
2015,NUTS,2013,AT332,3,9218077
2015,NUTS,2013,AT333,3,6717764
2015,NUTS,2013,AT334,3,2585996
2015,NUTS,2013,AT335,3,6573995
2015,NUTS,2013,AT341,3,1915898
2015,NUTS,2013,AT342,3,6574391
2015,NUTS,2013,BE100,3,1787855
2015,NUTS,2013,BE211,3,8907315
2015,NUTS,2013,BE212,3,5902868
2015,NUTS,2013,BE213,3,985486
2015,NUTS,2013,BE221,3,9114014
2015,NUTS,2013,BE222,3,5262684
2015,NUTS,2013,BE223,3,607826
2015,NUTS,2013,BE231,3,1006925
2015,NUTS,2013,BE232,3,7010400
2015,NUTS,2013,BE233,3,2499392
2015,NUTS,2013,BE234,3,9482266
2015,NUTS,2013,BE235,3,4731563
2015,NUTS,2013,BE236,3,2362433
2015,NUTS,2013,BE241,3,6782218
2015,NUTS,2013,BE242,3,6927925
2015,NUTS,2013,BE251,3,3438930
2015,NUTS,2013,BE252,3,1818106
2015,NUTS,2013,BE253,3,5640984
2015,NUTS,2013,BE254,3,1299117
2015,NUTS,2013,BE255,3,8868831
2015,NUTS,2013,BE256,3,4516337
2015,NUTS,2013,BE257,3,9986778
2015,NUTS,2013,BE258,3,9137676
2015,NUTS,2013,BE310,3,6730785
2015,NUTS,2013,BE321,3,4599956
2015,NUTS,2013,BE322,3,7910405
2015,NUTS,2013,BE323,3,3735550
2015,NUTS,2013,BE324,3,2693493
2015,NUTS,2013,BE325,3,4864921
2015,NUTS,2013,BE326,3,2206784
2015,NUTS,2013,BE327,3,8349645
2015,NUTS,2013,BE331,3,3067316
2015,NUTS,2013,BE332,3,3814074
2015,NUTS,2013,BE334,3,2091998
2015,NUTS,2013,BE335,3,623190
2015,NUTS,2013,BE336,3,4672614
2015,NUTS,2013,BE341,3,1735387
2015,NUTS,2013,BE342,3,7168693
2015,NUTS,2013,BE343,3,5008618
2015,NUTS,2013,BE344,3,5630462
2015,NUTS,2013,BE345,3,7957378
2015,NUTS,2013,BE351,3,3952340
2015,NUTS,2013,BE352,3,6018645
2015,NUTS,2013,BE353,3,286198
2015,NUTS,2013,BG311,3,8914310
2015,NUTS,2013,BG312,3,2573449
2015,NUTS,2013,BG313,3,7046603
2015,NUTS,2013,BG314,3,7459913
2015,NUTS,2013,BG315,3,4987793
2015,NUTS,2013,BG321,3,3452282
2015,NUTS,2013,BG322,3,2882913
2015,NUTS,2013,BG323,3,5416867
2015,NUTS,2013,BG324,3,3346661
2015,NUTS,2013,BG325,3,2726015
2015,NUTS,2013,BG331,3,9034990
2015,NUTS,2013,BG332,3,6215633
2015,NUTS,2013,BG333,3,5806765
2015,NUTS,2013,BG334,3,1189422
2015,NUTS,2013,BG341,3,1404614
2015,NUTS,2013,BG342,3,8398878
2015,NUTS,2013,BG343,3,2772101
2015,NUTS,2013,BG344,3,9812934
2015,NUTS,2013,BG411,3,5986402
2015,NUTS,2013,BG412,3,2198375
2015,NUTS,2013,BG413,3,5419834
2015,NUTS,2013,BG414,3,1256339
2015,NUTS,2013,BG415,3,2919986
2015,NUTS,2013,BG421,3,1956932
2015,NUTS,2013,BG422,3,8602769
2015,NUTS,2013,BG423,3,8572997
2015,NUTS,2013,BG424,3,2432598
2015,NUTS,2013,BG425,3,3989040
2015,NUTS,2013,CH011,3,4698167
2015,NUTS,2013,CH012,3,5335692
2015,NUTS,2013,CH013,3,3199715
2015,NUTS,2013,CH021,3,2934414
2015,NUTS,2013,CH022,3,2557462
2015,NUTS,2013,CH023,3,6073700
2015,NUTS,2013,CH024,3,3778740
2015,NUTS,2013,CH025,3,190590
2015,NUTS,2013,CH031,3,4191063
2015,NUTS,2013,CH032,3,9275726
2015,NUTS,2013,CH033,3,5409468
2015,NUTS,2013,CH040,3,1566548
2015,NUTS,2013,CH051,3,5096676
2015,NUTS,2013,CH052,3,3936770
2015,NUTS,2013,CH053,3,897094
2015,NUTS,2013,CH054,3,993686
2015,NUTS,2013,CH055,3,9033613
2015,NUTS,2013,CH056,3,222977
2015,NUTS,2013,CH057,3,8486800
2015,NUTS,2013,CH061,3,1684240
2015,NUTS,2013,CH062,3,7822318
2015,NUTS,2013,CH063,3,3120684
2015,NUTS,2013,CH064,3,4050925
2015,NUTS,2013,CH065,3,4499843
2015,NUTS,2013,CH066,3,9146315
2015,NUTS,2013,CH070,3,1508965
2015,NUTS,2013,CY000,3,3208186
2015,NUTS,2013,CZ010,3,3745495
2015,NUTS,2013,CZ020,3,5622639
2015,NUTS,2013,CZ031,3,8694636
2015,NUTS,2013,CZ032,3,1183895
2015,NUTS,2013,CZ041,3,4591118
2015,NUTS,2013,CZ042,3,4140964
2015,NUTS,2013,CZ051,3,1699190
2015,NUTS,2013,CZ052,3,3220057
2015,NUTS,2013,CZ053,3,2574507
2015,NUTS,2013,CZ063,3,7103260
2015,NUTS,2013,CZ064,3,8840123
2015,NUTS,2013,CZ071,3,8715827
2015,NUTS,2013,CZ072,3,9178789
2015,NUTS,2013,CZ080,3,6605774
2015,NUTS,2013,DE111,3,2470687
2015,NUTS,2013,DE112,3,8518688
2015,NUTS,2013,DE113,3,6762177
2015,NUTS,2013,DE114,3,2548437
2015,NUTS,2013,DE115,3,2780196
2015,NUTS,2013,DE116,3,2089989
2015,NUTS,2013,DE117,3,7067162
2015,NUTS,2013,DE118,3,4983093
2015,NUTS,2013,DE119,3,3231110
2015,NUTS,2013,DE11A,3,4421150
2015,NUTS,2013,DE11B,3,8323885
2015,NUTS,2013,DE11C,3,1655499
2015,NUTS,2013,DE11D,3,6195984
2015,NUTS,2013,DE121,3,9999558
2015,NUTS,2013,DE122,3,7577213
2015,NUTS,2013,DE123,3,9942639
2015,NUTS,2013,DE124,3,915974
2015,NUTS,2013,DE125,3,8473445
2015,NUTS,2013,DE126,3,4766271
2015,NUTS,2013,DE127,3,939416
2015,NUTS,2013,DE128,3,1747047
2015,NUTS,2013,DE129,3,1819866
2015,NUTS,2013,DE12A,3,4038456
2015,NUTS,2013,DE12B,3,732447
2015,NUTS,2013,DE12C,3,8222790
2015,NUTS,2013,DE131,3,9344917
2015,NUTS,2013,DE132,3,3286925
2015,NUTS,2013,DE133,3,978883
2015,NUTS,2013,DE134,3,4262272
2015,NUTS,2013,DE135,3,178586
2015,NUTS,2013,DE136,3,7033717
2015,NUTS,2013,DE137,3,6398422
2015,NUTS,2013,DE138,3,1118799
2015,NUTS,2013,DE139,3,3057508
2015,NUTS,2013,DE13A,3,2513959
2015,NUTS,2013,DE141,3,9705309
2015,NUTS,2013,DE142,3,422429
2015,NUTS,2013,DE143,3,8973880
2015,NUTS,2013,DE144,3,7112164
2015,NUTS,2013,DE145,3,3897133
2015,NUTS,2013,DE146,3,7090848
2015,NUTS,2013,DE147,3,4927666
2015,NUTS,2013,DE148,3,4150969
2015,NUTS,2013,DE149,3,9394106
2015,NUTS,2013,DE211,3,4793302
2015,NUTS,2013,DE212,3,5977330
2015,NUTS,2013,DE213,3,576615
2015,NUTS,2013,DE214,3,6628161
2015,NUTS,2013,DE215,3,3176573
2015,NUTS,2013,DE216,3,9002090
2015,NUTS,2013,DE217,3,7949262
2015,NUTS,2013,DE218,3,9252653
2015,NUTS,2013,DE219,3,7702811
2015,NUTS,2013,DE21A,3,8652396
2015,NUTS,2013,DE21B,3,7263065
2015,NUTS,2013,DE21C,3,7266843
2015,NUTS,2013,DE21D,3,4948955
2015,NUTS,2013,DE21E,3,4575705
2015,NUTS,2013,DE21F,3,5275293
2015,NUTS,2013,DE21G,3,6283705
2015,NUTS,2013,DE21H,3,1565082
2015,NUTS,2013,DE21I,3,870537
2015,NUTS,2013,DE21J,3,3645721
2015,NUTS,2013,DE21K,3,4271814
2015,NUTS,2013,DE21L,3,6124478
2015,NUTS,2013,DE21M,3,1957275
2015,NUTS,2013,DE21N,3,8704119
2015,NUTS,2013,DE221,3,9983140
2015,NUTS,2013,DE222,3,548189
2015,NUTS,2013,DE223,3,6876581
2015,NUTS,2013,DE224,3,6883218
2015,NUTS,2013,DE225,3,3195252
2015,NUTS,2013,DE226,3,8515140
2015,NUTS,2013,DE227,3,1871861
2015,NUTS,2013,DE228,3,8432531
2015,NUTS,2013,DE229,3,9467965
2015,NUTS,2013,DE22A,3,6042817
2015,NUTS,2013,DE22B,3,2573273
2015,NUTS,2013,DE22C,3,8089493
2015,NUTS,2013,DE231,3,6721510
2015,NUTS,2013,DE232,3,9665885
2015,NUTS,2013,DE233,3,6690738
2015,NUTS,2013,DE234,3,3117236
2015,NUTS,2013,DE235,3,9417694
2015,NUTS,2013,DE236,3,3721589
2015,NUTS,2013,DE237,3,1679976
2015,NUTS,2013,DE238,3,5556649
2015,NUTS,2013,DE239,3,706834
2015,NUTS,2013,DE23A,3,9447247
2015,NUTS,2013,DE241,3,2520272
2015,NUTS,2013,DE242,3,1472171
2015,NUTS,2013,DE243,3,2664853
2015,NUTS,2013,DE244,3,2227879
2015,NUTS,2013,DE245,3,2951277
2015,NUTS,2013,DE246,3,9951780
2015,NUTS,2013,DE247,3,6703379
2015,NUTS,2013,DE248,3,6463844
2015,NUTS,2013,DE249,3,8925041
2015,NUTS,2013,DE24A,3,751384
2015,NUTS,2013,DE24B,3,2548576
2015,NUTS,2013,DE24C,3,6062235
2015,NUTS,2013,DE24D,3,6298951
2015,NUTS,2013,DE251,3,6242096
2015,NUTS,2013,DE252,3,4581097
2015,NUTS,2013,DE253,3,3733930
2015,NUTS,2013,DE254,3,646204
2015,NUTS,2013,DE255,3,520911
2015,NUTS,2013,DE256,3,4832854
2015,NUTS,2013,DE257,3,5994404
2015,NUTS,2013,DE258,3,3182282
2015,NUTS,2013,DE259,3,5503110
2015,NUTS,2013,DE25A,3,5420125
2015,NUTS,2013,DE25B,3,843065
2015,NUTS,2013,DE25C,3,3185372
2015,NUTS,2013,DE261,3,8094376
2015,NUTS,2013,DE262,3,4021449
2015,NUTS,2013,DE263,3,3007077
2015,NUTS,2013,DE264,3,2737793
2015,NUTS,2013,DE265,3,875990
2015,NUTS,2013,DE266,3,853168
2015,NUTS,2013,DE267,3,1046787
2015,NUTS,2013,DE268,3,152169
2015,NUTS,2013,DE269,3,1736610
2015,NUTS,2013,DE26A,3,8672898
2015,NUTS,2013,DE26B,3,1676416
2015,NUTS,2013,DE26C,3,2448698
2015,NUTS,2013,DE271,3,8396185
2015,NUTS,2013,DE272,3,217958
2015,NUTS,2013,DE273,3,998611
2015,NUTS,2013,DE274,3,6250237
2015,NUTS,2013,DE275,3,6968235
2015,NUTS,2013,DE276,3,1300986
2015,NUTS,2013,DE277,3,8953662
2015,NUTS,2013,DE278,3,8186708
2015,NUTS,2013,DE279,3,6652128
2015,NUTS,2013,DE27A,3,5782714
2015,NUTS,2013,DE27B,3,6424671
2015,NUTS,2013,DE27C,3,4496188
2015,NUTS,2013,DE27D,3,3120003
2015,NUTS,2013,DE27E,3,3869986
2015,NUTS,2013,DE300,3,9101762
2015,NUTS,2013,DE401,3,7988157
2015,NUTS,2013,DE402,3,2395558
2015,NUTS,2013,DE403,3,8863178
2015,NUTS,2013,DE404,3,3278889
2015,NUTS,2013,DE405,3,3809159
2015,NUTS,2013,DE406,3,2441489
2015,NUTS,2013,DE407,3,9189752
2015,NUTS,2013,DE408,3,3367677
2015,NUTS,2013,DE409,3,5625668
2015,NUTS,2013,DE40A,3,3408783
2015,NUTS,2013,DE40B,3,6728672
2015,NUTS,2013,DE40C,3,3125116
2015,NUTS,2013,DE40D,3,3685345
2015,NUTS,2013,DE40E,3,4828087
2015,NUTS,2013,DE40F,3,9513068
2015,NUTS,2013,DE40G,3,6678077
2015,NUTS,2013,DE40H,3,2279881
2015,NUTS,2013,DE40I,3,6834824
2015,NUTS,2013,DE501,3,2810201
2015,NUTS,2013,DE502,3,3494751
2015,NUTS,2013,DE600,3,2511473
2015,NUTS,2013,DE711,3,8682109
2015,NUTS,2013,DE712,3,9309771
2015,NUTS,2013,DE713,3,5153434
2015,NUTS,2013,DE714,3,4990240
2015,NUTS,2013,DE715,3,4120656
2015,NUTS,2013,DE716,3,1141505
2015,NUTS,2013,DE717,3,3082835
2015,NUTS,2013,DE718,3,9487892
2015,NUTS,2013,DE719,3,6649435
2015,NUTS,2013,DE71A,3,434226
2015,NUTS,2013,DE71B,3,9348504
2015,NUTS,2013,DE71C,3,9198606
2015,NUTS,2013,DE71D,3,5760431
2015,NUTS,2013,DE71E,3,1940700
2015,NUTS,2013,DE721,3,8714190
2015,NUTS,2013,DE722,3,2183893
2015,NUTS,2013,DE723,3,5426170
2015,NUTS,2013,DE724,3,3872830
2015,NUTS,2013,DE725,3,6502186
2015,NUTS,2013,DE731,3,7400272
2015,NUTS,2013,DE732,3,5906948
2015,NUTS,2013,DE733,3,7960619
2015,NUTS,2013,DE734,3,5341770
2015,NUTS,2013,DE735,3,9731330
2015,NUTS,2013,DE736,3,4349475
2015,NUTS,2013,DE737,3,9289204
2015,NUTS,2013,DE803,3,6036383
2015,NUTS,2013,DE804,3,5962536
2015,NUTS,2013,DE80J,3,1946658
2015,NUTS,2013,DE80K,3,4315272
2015,NUTS,2013,DE80L,3,7171614
2015,NUTS,2013,DE80M,3,389017
2015,NUTS,2013,DE80N,3,8597938
2015,NUTS,2013,DE80O,3,2454058
2015,NUTS,2013,DE911,3,2891896
2015,NUTS,2013,DE912,3,8898224
2015,NUTS,2013,DE913,3,181247
