year,region_type,region_year_spec,region_id,region_level,kabco
2013,NUTS,2013,DK05,2,46756
2013,NUTS,2013,EE00,2,78327
2013,NUTS,2013,EL30,2,84503
2013,NUTS,2013,EL41,2,46220
2013,NUTS,2013,EL42,2,86785
2013,NUTS,2013,EL43,2,77841
2013,NUTS,2013,EL51,2,28583
2013,NUTS,2013,EL52,2,97537
2013,NUTS,2013,EL53,2,10737
2013,NUTS,2013,EL54,2,23768
2013,NUTS,2013,EL61,2,63394
2013,NUTS,2013,EL62,2,42830
2013,NUTS,2013,EL63,2,36866
2013,NUTS,2013,EL64,2,7104
2013,NUTS,2013,EL65,2,41911
2013,NUTS,2013,ES11,2,39491
2013,NUTS,2013,ES12,2,14205
2013,NUTS,2013,ES13,2,52808
2013,NUTS,2013,ES21,2,45571
2013,NUTS,2013,ES22,2,79399
2013,NUTS,2013,ES23,2,57065
2013,NUTS,2013,ES24,2,12753
2013,NUTS,2013,ES30,2,90002
2013,NUTS,2013,ES41,2,43213
2013,NUTS,2013,ES42,2,56124
2013,NUTS,2013,ES43,2,18486
2013,NUTS,2013,ES51,2,38985
2013,NUTS,2013,ES52,2,91818
2013,NUTS,2013,ES53,2,80777
2013,NUTS,2013,ES61,2,51167
2013,NUTS,2013,ES62,2,20551
2013,NUTS,2013,ES63,2,30401
2013,NUTS,2013,ES64,2,65512
2013,NUTS,2013,ES70,2,65403
2013,NUTS,2013,FI19,2,4457
2013,NUTS,2013,FI1B,2,40213
2013,NUTS,2013,FI1C,2,28869
2013,NUTS,2013,FI1D,2,48726
2013,NUTS,2013,FI20,2,81851
2013,NUTS,2013,FR10,2,98485
2013,NUTS,2013,FR21,2,9751
2013,NUTS,2013,FR22,2,65449
2013,NUTS,2013,FR23,2,19663
2013,NUTS,2013,FR24,2,61540
2013,NUTS,2013,FR25,2,98918
2013,NUTS,2013,FR26,2,34247
2013,NUTS,2013,FR30,2,87755
2013,NUTS,2013,FR41,2,36696
2013,NUTS,2013,FR42,2,50695
2013,NUTS,2013,FR43,2,69952
2013,NUTS,2013,FR51,2,91365
2013,NUTS,2013,FR52,2,12794
2013,NUTS,2013,FR53,2,8769
2013,NUTS,2013,FR61,2,17831
2013,NUTS,2013,FR62,2,96626
2013,NUTS,2013,FR63,2,62241
2013,NUTS,2013,FR71,2,58262
2013,NUTS,2013,FR72,2,54785
2013,NUTS,2013,FR81,2,3237
2013,NUTS,2013,FR82,2,23085
2013,NUTS,2013,FR83,2,17267
2013,NUTS,2013,FRA1,2,36917
2013,NUTS,2013,FRA2,2,79916
2013,NUTS,2013,FRA3,2,49897
2013,NUTS,2013,FRA4,2,49307
2013,NUTS,2013,FRA5,2,99618
2013,NUTS,2013,HR03,2,24278
2013,NUTS,2013,HR04,2,62103
2013,NUTS,2013,HU10,2,4188
2013,NUTS,2013,HU21,2,39310
2013,NUTS,2013,HU22,2,2067
2013,NUTS,2013,HU23,2,66197
2013,NUTS,2013,HU31,2,3398
2013,NUTS,2013,HU32,2,44268
2013,NUTS,2013,HU33,2,7085
2013,NUTS,2013,IE01,2,54343
2013,NUTS,2013,IE02,2,58024
2013,NUTS,2013,IS00,2,13200
2013,NUTS,2013,ITC1,2,40811
2013,NUTS,2013,ITC2,2,19299
2013,NUTS,2013,ITC3,2,12021
2013,NUTS,2013,ITC4,2,30732
2013,NUTS,2013,ITF1,2,64943
2013,NUTS,2013,ITF2,2,58138
2013,NUTS,2013,ITF3,2,38290
2013,NUTS,2013,ITF4,2,65214
2013,NUTS,2013,ITF5,2,61675
2013,NUTS,2013,ITF6,2,22328
2013,NUTS,2013,ITG1,2,88902
2013,NUTS,2013,ITG2,2,23799
2013,NUTS,2013,ITH1,2,47995
2013,NUTS,2013,ITH2,2,17760
2013,NUTS,2013,ITH3,2,10463
2013,NUTS,2013,ITH4,2,54214
2013,NUTS,2013,ITH5,2,87867
2013,NUTS,2013,ITI1,2,49473
2013,NUTS,2013,ITI2,2,92293
2013,NUTS,2013,ITI3,2,21362
2013,NUTS,2013,ITI4,2,972
2013,NUTS,2013,LI00,2,28809
2013,NUTS,2013,LT00,2,10559
2013,NUTS,2013,LU00,2,56467
2013,NUTS,2013,LV00,2,17614
2013,NUTS,2013,ME00,2,61086
2013,NUTS,2013,MK00,2,84227
2013,NUTS,2013,MT00,2,84986
2013,NUTS,2013,NL11,2,17126
2013,NUTS,2013,NL12,2,32614
2013,NUTS,2013,NL13,2,63586
2013,NUTS,2013,NL21,2,63046
2013,NUTS,2013,NL22,2,80318
2013,NUTS,2013,NL23,2,68838
2013,NUTS,2013,NL31,2,9315
2013,NUTS,2013,NL32,2,59026
2013,NUTS,2013,NL33,2,25647
2013,NUTS,2013,NL34,2,50364
2013,NUTS,2013,NL41,2,10847
2013,NUTS,2013,NL42,2,1536
2013,NUTS,2013,NO01,2,65142
2013,NUTS,2013,NO02,2,98815
2013,NUTS,2013,NO03,2,45843
2013,NUTS,2013,NO04,2,601
2013,NUTS,2013,NO05,2,231
2013,NUTS,2013,NO06,2,33677
2013,NUTS,2013,NO07,2,56499
2013,NUTS,2013,PL11,2,71244
2013,NUTS,2013,PL12,2,6731
2013,NUTS,2013,PL21,2,26134
2013,NUTS,2013,PL22,2,17348
2013,NUTS,2013,PL31,2,87631
2013,NUTS,2013,PL32,2,97882
2013,NUTS,2013,PL33,2,68109
2013,NUTS,2013,PL34,2,14541
2013,NUTS,2013,PL41,2,89358
2013,NUTS,2013,PL42,2,99393
2013,NUTS,2013,PL43,2,76702
2013,NUTS,2013,PL51,2,41033
2013,NUTS,2013,PL52,2,34704
2013,NUTS,2013,PL61,2,3510
2013,NUTS,2013,PL62,2,62026
2013,NUTS,2013,PL63,2,14571
2013,NUTS,2013,PT11,2,9363
2013,NUTS,2013,PT15,2,8322
2013,NUTS,2013,PT16,2,49295
2013,NUTS,2013,PT17,2,40302
2013,NUTS,2013,PT18,2,18930
2013,NUTS,2013,PT20,2,65962
2013,NUTS,2013,PT30,2,96912
2013,NUTS,2013,RO11,2,45887
2013,NUTS,2013,RO12,2,58150
2013,NUTS,2013,RO21,2,19193
2013,NUTS,2013,RO22,2,13319
2013,NUTS,2013,RO31,2,45981
2013,NUTS,2013,RO32,2,32501
2013,NUTS,2013,RO41,2,3025
2013,NUTS,2013,RO42,2,29344
2013,NUTS,2013,SE11,2,47212
2013,NUTS,2013,SE12,2,55172
2013,NUTS,2013,SE21,2,7741
2013,NUTS,2013,SE22,2,52448
2013,NUTS,2013,SE23,2,17189
2013,NUTS,2013,SE31,2,90530
2013,NUTS,2013,SE32,2,62630
2013,NUTS,2013,SE33,2,80282
2013,NUTS,2013,SI03,2,49225
2013,NUTS,2013,SI04,2,35631
2013,NUTS,2013,SK01,2,99249
2013,NUTS,2013,SK02,2,81881
2013,NUTS,2013,SK03,2,58372
2013,NUTS,2013,SK04,2,91846
2013,NUTS,2013,TR10,2,77926
2013,NUTS,2013,TR21,2,35822
2013,NUTS,2013,TR22,2,81887
2013,NUTS,2013,TR31,2,58734
2013,NUTS,2013,TR32,2,7803
2013,NUTS,2013,TR33,2,42681
2013,NUTS,2013,TR41,2,89983
2013,NUTS,2013,TR42,2,14962
2013,NUTS,2013,TR51,2,9975
2013,NUTS,2013,TR52,2,1520
2013,NUTS,2013,TR61,2,93884
2013,NUTS,2013,TR62,2,11284
2013,NUTS,2013,TR63,2,29156
2013,NUTS,2013,TR71,2,92023
2013,NUTS,2013,TR72,2,23493
2013,NUTS,2013,TR81,2,50191
2013,NUTS,2013,TR82,2,84654
2013,NUTS,2013,TR83,2,22647
2013,NUTS,2013,TR90,2,17137
2013,NUTS,2013,TRA1,2,70225
2013,NUTS,2013,TRA2,2,94598
2013,NUTS,2013,TRB1,2,30110
2013,NUTS,2013,TRB2,2,14000
2013,NUTS,2013,TRC1,2,50152
2013,NUTS,2013,TRC2,2,85221
2013,NUTS,2013,TRC3,2,62086
2013,NUTS,2013,UKC1,2,35006
2013,NUTS,2013,UKC2,2,82972
2013,NUTS,2013,UKD1,2,95977
2013,NUTS,2013,UKD3,2,37802
2013,NUTS,2013,UKD4,2,18962
2013,NUTS,2013,UKD6,2,73413
2013,NUTS,2013,UKD7,2,78698
2013,NUTS,2013,UKE1,2,2608
2013,NUTS,2013,UKE2,2,82406
2013,NUTS,2013,UKE3,2,67558
2013,NUTS,2013,UKE4,2,74839
2013,NUTS,2013,UKF1,2,18420
2013,NUTS,2013,UKF2,2,32725
2013,NUTS,2013,UKF3,2,54970
2013,NUTS,2013,UKG1,2,84489
2013,NUTS,2013,UKG2,2,42267
2013,NUTS,2013,UKG3,2,23018
2013,NUTS,2013,UKH1,2,64819
2013,NUTS,2013,UKH2,2,25190
2013,NUTS,2013,UKH3,2,30095
2013,NUTS,2013,UKI3,2,63668
2013,NUTS,2013,UKI4,2,7228
2013,NUTS,2013,UKI5,2,549
2013,NUTS,2013,UKI6,2,91621
2013,NUTS,2013,UKI7,2,14684
2013,NUTS,2013,UKJ1,2,30792
2013,NUTS,2013,UKJ2,2,16980
2013,NUTS,2013,UKJ3,2,21047
2013,NUTS,2013,UKJ4,2,80872
2013,NUTS,2013,UKK1,2,40484
2013,NUTS,2013,UKK2,2,25707
2013,NUTS,2013,UKK3,2,82511
2013,NUTS,2013,UKK4,2,67069
2013,NUTS,2013,UKL1,2,97485
2013,NUTS,2013,UKL2,2,26813
2013,NUTS,2013,UKM2,2,77333
2013,NUTS,2013,UKM3,2,1829
2013,NUTS,2013,UKM5,2,31734
2013,NUTS,2013,UKM6,2,41673
2013,NUTS,2013,UKN0,2,97174
2013,NUTS,2013,AT111,3,3070
2013,NUTS,2013,AT112,3,92050
2013,NUTS,2013,AT113,3,33440
2013,NUTS,2013,AT121,3,89222
2013,NUTS,2013,AT122,3,48116
2013,NUTS,2013,AT123,3,28834
2013,NUTS,2013,AT124,3,5573
2013,NUTS,2013,AT125,3,8337
2013,NUTS,2013,AT126,3,24367
2013,NUTS,2013,AT127,3,97224
2013,NUTS,2013,AT130,3,59611
2013,NUTS,2013,AT211,3,90868
2013,NUTS,2013,AT212,3,66418
2013,NUTS,2013,AT213,3,50596
2013,NUTS,2013,AT221,3,65815
2013,NUTS,2013,AT222,3,68447
2013,NUTS,2013,AT223,3,70910
2013,NUTS,2013,AT224,3,94946
2013,NUTS,2013,AT225,3,7641
2013,NUTS,2013,AT226,3,97360
2013,NUTS,2013,AT311,3,65931
2013,NUTS,2013,AT312,3,88387
2013,NUTS,2013,AT313,3,31879
2013,NUTS,2013,AT314,3,11368
2013,NUTS,2013,AT315,3,65112
2013,NUTS,2013,AT321,3,23783
2013,NUTS,2013,AT322,3,44147
2013,NUTS,2013,AT323,3,16913
2013,NUTS,2013,AT331,3,85234
2013,NUTS,2013,AT332,3,91608
2013,NUTS,2013,AT333,3,15073
2013,NUTS,2013,AT334,3,48956
2013,NUTS,2013,AT335,3,54418
2013,NUTS,2013,AT341,3,56473
2013,NUTS,2013,AT342,3,98385
2013,NUTS,2013,BE100,3,10381
2013,NUTS,2013,BE211,3,686
2013,NUTS,2013,BE212,3,95363
2013,NUTS,2013,BE213,3,61537
2013,NUTS,2013,BE221,3,17850
2013,NUTS,2013,BE222,3,61986
2013,NUTS,2013,BE223,3,10089
2013,NUTS,2013,BE231,3,53645
2013,NUTS,2013,BE232,3,21606
2013,NUTS,2013,BE233,3,81821
2013,NUTS,2013,BE234,3,89350
2013,NUTS,2013,BE235,3,68649
2013,NUTS,2013,BE236,3,6241
2013,NUTS,2013,BE241,3,55782
2013,NUTS,2013,BE242,3,69971
2013,NUTS,2013,BE251,3,35302
2013,NUTS,2013,BE252,3,3960
2013,NUTS,2013,BE253,3,34558
2013,NUTS,2013,BE254,3,9032
2013,NUTS,2013,BE255,3,74271
2013,NUTS,2013,BE256,3,31945
2013,NUTS,2013,BE257,3,50428
2013,NUTS,2013,BE258,3,70127
2013,NUTS,2013,BE310,3,374
2013,NUTS,2013,BE321,3,16340
2013,NUTS,2013,BE322,3,5401
2013,NUTS,2013,BE323,3,55576
2013,NUTS,2013,BE324,3,49935
2013,NUTS,2013,BE325,3,98686
2013,NUTS,2013,BE326,3,41109
2013,NUTS,2013,BE327,3,22951
2013,NUTS,2013,BE331,3,77250
2013,NUTS,2013,BE332,3,25974
2013,NUTS,2013,BE334,3,62409
2013,NUTS,2013,BE335,3,42802
2013,NUTS,2013,BE336,3,7998
2013,NUTS,2013,BE341,3,49829
2013,NUTS,2013,BE342,3,41557
2013,NUTS,2013,BE343,3,7665
2013,NUTS,2013,BE344,3,43598
2013,NUTS,2013,BE345,3,32775
2013,NUTS,2013,BE351,3,76465
2013,NUTS,2013,BE352,3,17552
2013,NUTS,2013,BE353,3,31122
2013,NUTS,2013,BG311,3,94077
2013,NUTS,2013,BG312,3,88580
2013,NUTS,2013,BG313,3,26298
2013,NUTS,2013,BG314,3,83961
2013,NUTS,2013,BG315,3,13952
2013,NUTS,2013,BG321,3,51781
2013,NUTS,2013,BG322,3,23064
2013,NUTS,2013,BG323,3,41427
2013,NUTS,2013,BG324,3,95197
2013,NUTS,2013,BG325,3,69471
2013,NUTS,2013,BG331,3,65322
2013,NUTS,2013,BG332,3,5720
2013,NUTS,2013,BG333,3,23854
2013,NUTS,2013,BG334,3,29152
2013,NUTS,2013,BG341,3,64639
2013,NUTS,2013,BG342,3,28650
2013,NUTS,2013,BG343,3,94488
2013,NUTS,2013,BG344,3,75505
2013,NUTS,2013,BG411,3,98689
2013,NUTS,2013,BG412,3,67023
2013,NUTS,2013,BG413,3,8609
2013,NUTS,2013,BG414,3,79744
2013,NUTS,2013,BG415,3,85389
2013,NUTS,2013,BG421,3,148
2013,NUTS,2013,BG422,3,59383
2013,NUTS,2013,BG423,3,84728
2013,NUTS,2013,BG424,3,34111
2013,NUTS,2013,BG425,3,31407
2013,NUTS,2013,CH011,3,50458
2013,NUTS,2013,CH012,3,85930
2013,NUTS,2013,CH013,3,34653
2013,NUTS,2013,CH021,3,58979
2013,NUTS,2013,CH022,3,14251
2013,NUTS,2013,CH023,3,99364
2013,NUTS,2013,CH024,3,14266
2013,NUTS,2013,CH025,3,74779
2013,NUTS,2013,CH031,3,50755
2013,NUTS,2013,CH032,3,5732
2013,NUTS,2013,CH033,3,32312
2013,NUTS,2013,CH040,3,43561
2013,NUTS,2013,CH051,3,37030
2013,NUTS,2013,CH052,3,51408
2013,NUTS,2013,CH053,3,62568
2013,NUTS,2013,CH054,3,89719
2013,NUTS,2013,CH055,3,9631
2013,NUTS,2013,CH056,3,11910
2013,NUTS,2013,CH057,3,24452
2013,NUTS,2013,CH061,3,44777
2013,NUTS,2013,CH062,3,29737
2013,NUTS,2013,CH063,3,96522
2013,NUTS,2013,CH064,3,28882
2013,NUTS,2013,CH065,3,53958
2013,NUTS,2013,CH066,3,96527
2013,NUTS,2013,CH070,3,58091
2013,NUTS,2013,CY000,3,17592
2013,NUTS,2013,CZ010,3,58736
2013,NUTS,2013,CZ020,3,43067
2013,NUTS,2013,CZ031,3,37263
2013,NUTS,2013,CZ032,3,43839
2013,NUTS,2013,CZ041,3,76485
2013,NUTS,2013,CZ042,3,48955
2013,NUTS,2013,CZ051,3,51438
2013,NUTS,2013,CZ052,3,76410
2013,NUTS,2013,CZ053,3,79702
2013,NUTS,2013,CZ063,3,41912
2013,NUTS,2013,CZ064,3,71173
2013,NUTS,2013,CZ071,3,45882
2013,NUTS,2013,CZ072,3,61064
2013,NUTS,2013,CZ080,3,45329
2013,NUTS,2013,DE111,3,20877
2013,NUTS,2013,DE112,3,53856
2013,NUTS,2013,DE113,3,71324
2013,NUTS,2013,DE114,3,6531
2013,NUTS,2013,DE115,3,66892
2013,NUTS,2013,DE116,3,97436
2013,NUTS,2013,DE117,3,14792
2013,NUTS,2013,DE118,3,61830
2013,NUTS,2013,DE119,3,25394
2013,NUTS,2013,DE11A,3,76863
2013,NUTS,2013,DE11B,3,59125
2013,NUTS,2013,DE11C,3,63770
2013,NUTS,2013,DE11D,3,25267
2013,NUTS,2013,DE121,3,27353
2013,NUTS,2013,DE122,3,19130
2013,NUTS,2013,DE123,3,63883
2013,NUTS,2013,DE124,3,34373
2013,NUTS,2013,DE125,3,72660
2013,NUTS,2013,DE126,3,60390
2013,NUTS,2013,DE127,3,30455
2013,NUTS,2013,DE128,3,93277
2013,NUTS,2013,DE129,3,58436
2013,NUTS,2013,DE12A,3,4604
2013,NUTS,2013,DE12B,3,45570
2013,NUTS,2013,DE12C,3,12132
2013,NUTS,2013,DE131,3,49305
2013,NUTS,2013,DE132,3,86089
2013,NUTS,2013,DE133,3,5324
2013,NUTS,2013,DE134,3,8656
2013,NUTS,2013,DE135,3,7475
2013,NUTS,2013,DE136,3,21052
2013,NUTS,2013,DE137,3,95284
2013,NUTS,2013,DE138,3,51561
2013,NUTS,2013,DE139,3,59403
2013,NUTS,2013,DE13A,3,77455
2013,NUTS,2013,DE141,3,58534
2013,NUTS,2013,DE142,3,30605
2013,NUTS,2013,DE143,3,50069
2013,NUTS,2013,DE144,3,21652
2013,NUTS,2013,DE145,3,10209
2013,NUTS,2013,DE146,3,74981
2013,NUTS,2013,DE147,3,62878
2013,NUTS,2013,DE148,3,91238
2013,NUTS,2013,DE149,3,61192
2013,NUTS,2013,DE211,3,72622
2013,NUTS,2013,DE212,3,54122
2013,NUTS,2013,DE213,3,25952
2013,NUTS,2013,DE214,3,5326
2013,NUTS,2013,DE215,3,40524
2013,NUTS,2013,DE216,3,74888
2013,NUTS,2013,DE217,3,57067
2013,NUTS,2013,DE218,3,38622
2013,NUTS,2013,DE219,3,70177
2013,NUTS,2013,DE21A,3,80308
2013,NUTS,2013,DE21B,3,97504
2013,NUTS,2013,DE21C,3,93771
2013,NUTS,2013,DE21D,3,67186
2013,NUTS,2013,DE21E,3,2879
2013,NUTS,2013,DE21F,3,97729
2013,NUTS,2013,DE21G,3,71072
2013,NUTS,2013,DE21H,3,34474
2013,NUTS,2013,DE21I,3,53469
2013,NUTS,2013,DE21J,3,1678
2013,NUTS,2013,DE21K,3,80256
2013,NUTS,2013,DE21L,3,14749
2013,NUTS,2013,DE21M,3,56756
2013,NUTS,2013,DE21N,3,31352
2013,NUTS,2013,DE221,3,56791
2013,NUTS,2013,DE222,3,95195
2013,NUTS,2013,DE223,3,16429
2013,NUTS,2013,DE224,3,36393
2013,NUTS,2013,DE225,3,81038
2013,NUTS,2013,DE226,3,66954
2013,NUTS,2013,DE227,3,79506
2013,NUTS,2013,DE228,3,78887
2013,NUTS,2013,DE229,3,13952
2013,NUTS,2013,DE22A,3,47051
2013,NUTS,2013,DE22B,3,1587
2013,NUTS,2013,DE22C,3,94552
2013,NUTS,2013,DE231,3,9233
2013,NUTS,2013,DE232,3,75960
2013,NUTS,2013,DE233,3,89470
2013,NUTS,2013,DE234,3,27199
2013,NUTS,2013,DE235,3,94232
2013,NUTS,2013,DE236,3,46109
2013,NUTS,2013,DE237,3,63163
2013,NUTS,2013,DE238,3,75519
2013,NUTS,2013,DE239,3,86484
2013,NUTS,2013,DE23A,3,27247
2013,NUTS,2013,DE241,3,96366
2013,NUTS,2013,DE242,3,68615
2013,NUTS,2013,DE243,3,89550
2013,NUTS,2013,DE244,3,86693
2013,NUTS,2013,DE245,3,32812
2013,NUTS,2013,DE246,3,7970
2013,NUTS,2013,DE247,3,85587
2013,NUTS,2013,DE248,3,829
2013,NUTS,2013,DE249,3,63607
2013,NUTS,2013,DE24A,3,45279
2013,NUTS,2013,DE24B,3,23908
2013,NUTS,2013,DE24C,3,12239
2013,NUTS,2013,DE24D,3,13376
2013,NUTS,2013,DE251,3,96523
2013,NUTS,2013,DE252,3,71436
2013,NUTS,2013,DE253,3,46195
2013,NUTS,2013,DE254,3,56787
2013,NUTS,2013,DE255,3,73678
2013,NUTS,2013,DE256,3,44115
2013,NUTS,2013,DE257,3,11185
2013,NUTS,2013,DE258,3,24271
2013,NUTS,2013,DE259,3,85665
2013,NUTS,2013,DE25A,3,29934
2013,NUTS,2013,DE25B,3,70355
2013,NUTS,2013,DE25C,3,78651
2013,NUTS,2013,DE261,3,86784
2013,NUTS,2013,DE262,3,68900
2013,NUTS,2013,DE263,3,91170
2013,NUTS,2013,DE264,3,30670
2013,NUTS,2013,DE265,3,12566
2013,NUTS,2013,DE266,3,4092
2013,NUTS,2013,DE267,3,94758
2013,NUTS,2013,DE268,3,82946
2013,NUTS,2013,DE269,3,26649
2013,NUTS,2013,DE26A,3,1551
2013,NUTS,2013,DE26B,3,71933
2013,NUTS,2013,DE26C,3,9103
2013,NUTS,2013,DE271,3,53302
2013,NUTS,2013,DE272,3,50982
2013,NUTS,2013,DE273,3,19612
2013,NUTS,2013,DE274,3,76559
2013,NUTS,2013,DE275,3,55139
2013,NUTS,2013,DE276,3,19982
2013,NUTS,2013,DE277,3,52591
2013,NUTS,2013,DE278,3,32135
2013,NUTS,2013,DE279,3,14327
2013,NUTS,2013,DE27A,3,34920
2013,NUTS,2013,DE27B,3,23410
2013,NUTS,2013,DE27C,3,22376
2013,NUTS,2013,DE27D,3,53390
2013,NUTS,2013,DE27E,3,82989
2013,NUTS,2013,DE300,3,44283
2013,NUTS,2013,DE401,3,16671
2013,NUTS,2013,DE402,3,74504
2013,NUTS,2013,DE403,3,17502
2013,NUTS,2013,DE404,3,51123
2013,NUTS,2013,DE405,3,49495
2013,NUTS,2013,DE406,3,98608
2013,NUTS,2013,DE407,3,76482
2013,NUTS,2013,DE408,3,49798
2013,NUTS,2013,DE409,3,83953
2013,NUTS,2013,DE40A,3,28692
2013,NUTS,2013,DE40B,3,38443
2013,NUTS,2013,DE40C,3,88126
2013,NUTS,2013,DE40D,3,41741
2013,NUTS,2013,DE40E,3,7889
2013,NUTS,2013,DE40F,3,35220
2013,NUTS,2013,DE40G,3,66474
2013,NUTS,2013,DE40H,3,24292
2013,NUTS,2013,DE40I,3,30898
2013,NUTS,2013,DE501,3,89288
2013,NUTS,2013,DE502,3,86713
2013,NUTS,2013,DE600,3,94176
2013,NUTS,2013,DE711,3,50481
2013,NUTS,2013,DE712,3,35423
2013,NUTS,2013,DE713,3,911
2013,NUTS,2013,DE714,3,93364
2013,NUTS,2013,DE715,3,54453
2013,NUTS,2013,DE716,3,2143
2013,NUTS,2013,DE717,3,1801
2013,NUTS,2013,DE718,3,92141
2013,NUTS,2013,DE719,3,9755
2013,NUTS,2013,DE71A,3,52727
2013,NUTS,2013,DE71B,3,80013
2013,NUTS,2013,DE71C,3,58308
2013,NUTS,2013,DE71D,3,92671
2013,NUTS,2013,DE71E,3,82213
2013,NUTS,2013,DE721,3,66021
2013,NUTS,2013,DE722,3,74187
2013,NUTS,2013,DE723,3,80626
2013,NUTS,2013,DE724,3,43062
2013,NUTS,2013,DE725,3,6556
2013,NUTS,2013,DE731,3,40641
2013,NUTS,2013,DE732,3,67960
2013,NUTS,2013,DE733,3,12779
2013,NUTS,2013,DE734,3,23129
2013,NUTS,2013,DE735,3,20238
2013,NUTS,2013,DE736,3,80329
2013,NUTS,2013,DE737,3,42254
2013,NUTS,2013,DE803,3,91419
2013,NUTS,2013,DE804,3,24609
2013,NUTS,2013,DE80J,3,47793
2013,NUTS,2013,DE80K,3,90710
2013,NUTS,2013,DE80L,3,5661
2013,NUTS,2013,DE80M,3,7548
2013,NUTS,2013,DE80N,3,56047
2013,NUTS,2013,DE80O,3,576
2013,NUTS,2013,DE911,3,36337
2013,NUTS,2013,DE912,3,51279
2013,NUTS,2013,DE913,3,4676
2013,NUTS,2013,DE914,3,57527
2013,NUTS,2013,DE915,3,61664
2013,NUTS,2013,DE916,3,32789
2013,NUTS,2013,DE917,3,3575
2013,NUTS,2013,DE918,3,2414
2013,NUTS,2013,DE919,3,39987
2013,NUTS,2013,DE91A,3,27499
2013,NUTS,2013,DE91B,3,41950
2013,NUTS,2013,DE922,3,58040
2013,NUTS,2013,DE923,3,85968
2013,NUTS,2013,DE925,3,77492
2013,NUTS,2013,DE926,3,30824
2013,NUTS,2013,DE927,3,52620
2013,NUTS,2013,DE928,3,71162
2013,NUTS,2013,DE929,3,49756
2013,NUTS,2013,DE931,3,97798
2013,NUTS,2013,DE932,3,42263
2013,NUTS,2013,DE933,3,31615
2013,NUTS,2013,DE934,3,93701
2013,NUTS,2013,DE935,3,63107
2013,NUTS,2013,DE936,3,92774
2013,NUTS,2013,DE937,3,58601
2013,NUTS,2013,DE938,3,37993
2013,NUTS,2013,DE939,3,22482
2013,NUTS,2013,DE93A,3,83791
2013,NUTS,2013,DE93B,3,5204
2013,NUTS,2013,DE941,3,4311
2013,NUTS,2013,DE942,3,58856
2013,NUTS,2013,DE943,3,88591
2013,NUTS,2013,DE944,3,42531
2013,NUTS,2013,DE945,3,86114
2013,NUTS,2013,DE946,3,66932
2013,NUTS,2013,DE947,3,68894
2013,NUTS,2013,DE948,3,28570
2013,NUTS,2013,DE949,3,90864
2013,NUTS,2013,DE94A,3,98651
2013,NUTS,2013,DE94B,3,31048
2013,NUTS,2013,DE94C,3,78456
2013,NUTS,2013,DE94D,3,82238
2013,NUTS,2013,DE94E,3,1390
2013,NUTS,2013,DE94F,3,97684
2013,NUTS,2013,DE94G,3,28498
2013,NUTS,2013,DE94H,3,23530
2013,NUTS,2013,DEA11,3,81562
2013,NUTS,2013,DEA12,3,50904
2013,NUTS,2013,DEA13,3,37951
2013,NUTS,2013,DEA14,3,9318
2013,NUTS,2013,DEA15,3,10766
2013,NUTS,2013,DEA16,3,98149
2013,NUTS,2013,DEA17,3,56792
2013,NUTS,2013,DEA18,3,67792
2013,NUTS,2013,DEA19,3,37739
2013,NUTS,2013,DEA1A,3,32899
2013,NUTS,2013,DEA1B,3,74205
2013,NUTS,2013,DEA1C,3,33957
2013,NUTS,2013,DEA1D,3,13996
2013,NUTS,2013,DEA1E,3,51063
2013,NUTS,2013,DEA1F,3,8102
2013,NUTS,2013,DEA22,3,55566
2013,NUTS,2013,DEA23,3,98071
2013,NUTS,2013,DEA24,3,4276
2013,NUTS,2013,DEA26,3,37714
2013,NUTS,2013,DEA27,3,28832
2013,NUTS,2013,DEA28,3,73144
2013,NUTS,2013,DEA29,3,85083
2013,NUTS,2013,DEA2A,3,17007
2013,NUTS,2013,DEA2B,3,59766
2013,NUTS,2013,DEA2C,3,61577
2013,NUTS,2013,DEA2D,3,95339
2013,NUTS,2013,DEA31,3,9410
2013,NUTS,2013,DEA32,3,11712
2013,NUTS,2013,DEA33,3,70132
2013,NUTS,2013,DEA34,3,417
2013,NUTS,2013,DEA35,3,35538
2013,NUTS,2013,DEA36,3,83828
2013,NUTS,2013,DEA37,3,74998
2013,NUTS,2013,DEA38,3,26394
2013,NUTS,2013,DEA41,3,28239
2013,NUTS,2013,DEA42,3,17483
2013,NUTS,2013,DEA43,3,37950
2013,NUTS,2013,DEA44,3,74007
2013,NUTS,2013,DEA45,3,64500
2013,NUTS,2013,DEA46,3,97079
2013,NUTS,2013,DEA47,3,37755
2013,NUTS,2013,DEA51,3,49308
2013,NUTS,2013,DEA52,3,10207
2013,NUTS,2013,DEA53,3,79418
2013,NUTS,2013,DEA54,3,45446
2013,NUTS,2013,DEA55,3,50739
2013,NUTS,2013,DEA56,3,82344
2013,NUTS,2013,DEA57,3,61179
2013,NUTS,2013,DEA58,3,92700
2013,NUTS,2013,DEA59,3,20922
2013,NUTS,2013,DEA5A,3,30557
2013,NUTS,2013,DEA5B,3,28600
2013,NUTS,2013,DEA5C,3,30292
2013,NUTS,2013,DEB11,3,99988
2013,NUTS,2013,DEB12,3,31217
2013,NUTS,2013,DEB13,3,53399
2013,NUTS,2013,DEB14,3,11846
2013,NUTS,2013,DEB15,3,83572
2013,NUTS,2013,DEB16,3,29208
2013,NUTS,2013,DEB17,3,45663
2013,NUTS,2013,DEB18,3,79872
