year,region_type,region_year_spec,region_id,region_level,mugka
2012,NUTS,2010,TRC,1,441857
2012,NUTS,2010,UKC,1,502902
2012,NUTS,2010,UKD,1,834198
2012,NUTS,2010,UKE,1,176786
2012,NUTS,2010,UKF,1,904438
2012,NUTS,2010,UKG,1,34258
2012,NUTS,2010,UKH,1,832612
2012,NUTS,2010,UKI,1,997671
2012,NUTS,2010,UKJ,1,820416
2012,NUTS,2010,UKK,1,82143
2012,NUTS,2010,UKL,1,922721
2012,NUTS,2010,UKM,1,712847
2012,NUTS,2010,UKN,1,633080
2012,NUTS,2010,AT11,2,527295
2012,NUTS,2010,AT12,2,123646
2012,NUTS,2010,AT13,2,15362
2012,NUTS,2010,AT21,2,726430
2012,NUTS,2010,AT22,2,825803
2012,NUTS,2010,AT31,2,368366
2012,NUTS,2010,AT32,2,326912
2012,NUTS,2010,AT33,2,84326
2012,NUTS,2010,AT34,2,622588
2012,NUTS,2010,BE10,2,502611
2012,NUTS,2010,BE21,2,217797
2012,NUTS,2010,BE22,2,795698
2012,NUTS,2010,BE23,2,498617
2012,NUTS,2010,BE24,2,532711
2012,NUTS,2010,BE25,2,353528
2012,NUTS,2010,BE31,2,26137
2012,NUTS,2010,BE32,2,55619
2012,NUTS,2010,BE33,2,735458
2012,NUTS,2010,BE34,2,793684
2012,NUTS,2010,BE35,2,237359
2012,NUTS,2010,BG31,2,975419
2012,NUTS,2010,BG32,2,572853
2012,NUTS,2010,BG33,2,935942
2012,NUTS,2010,BG34,2,580326
2012,NUTS,2010,BG41,2,313222
2012,NUTS,2010,BG42,2,607376
2012,NUTS,2010,CH01,2,611696
2012,NUTS,2010,CH02,2,351460
2012,NUTS,2010,CH03,2,620282
2012,NUTS,2010,CH04,2,591772
2012,NUTS,2010,CH05,2,235895
2012,NUTS,2010,CH06,2,307419
2012,NUTS,2010,CH07,2,164561
2012,NUTS,2010,CY00,2,194928
2012,NUTS,2010,CZ01,2,818382
2012,NUTS,2010,CZ02,2,921758
2012,NUTS,2010,CZ03,2,789008
2012,NUTS,2010,CZ04,2,477844
2012,NUTS,2010,CZ05,2,57723
2012,NUTS,2010,CZ06,2,893918
2012,NUTS,2010,CZ07,2,320061
2012,NUTS,2010,CZ08,2,769545
2012,NUTS,2010,DE11,2,654552
2012,NUTS,2010,DE12,2,543780
2012,NUTS,2010,DE13,2,70315
2012,NUTS,2010,DE14,2,200951
2012,NUTS,2010,DE21,2,705797
2012,NUTS,2010,DE22,2,774556
2012,NUTS,2010,DE23,2,508621
2012,NUTS,2010,DE24,2,171575
2012,NUTS,2010,DE25,2,332795
2012,NUTS,2010,DE26,2,702045
2012,NUTS,2010,DE27,2,971909
2012,NUTS,2010,DE30,2,819610
2012,NUTS,2010,DE40,2,493673
2012,NUTS,2010,DE50,2,214679
2012,NUTS,2010,DE60,2,559239
2012,NUTS,2010,DE71,2,25779
2012,NUTS,2010,DE72,2,935582
2012,NUTS,2010,DE73,2,750072
2012,NUTS,2010,DE80,2,157333
2012,NUTS,2010,DE91,2,379824
2012,NUTS,2010,DE92,2,890341
2012,NUTS,2010,DE93,2,318649
2012,NUTS,2010,DE94,2,426784
2012,NUTS,2010,DEA1,2,798423
2012,NUTS,2010,DEA2,2,845331
2012,NUTS,2010,DEA3,2,137837
2012,NUTS,2010,DEA4,2,493565
2012,NUTS,2010,DEA5,2,212924
2012,NUTS,2010,DEB1,2,428548
2012,NUTS,2010,DEB2,2,196197
2012,NUTS,2010,DEB3,2,262268
2012,NUTS,2010,DEC0,2,916100
2012,NUTS,2010,DED2,2,557203
2012,NUTS,2010,DED4,2,278941
2012,NUTS,2010,DED5,2,216821
2012,NUTS,2010,DEE0,2,236749
2012,NUTS,2010,DEF0,2,132626
2012,NUTS,2010,DEG0,2,118006
2012,NUTS,2010,DK01,2,344318
2012,NUTS,2010,DK02,2,798601
2012,NUTS,2010,DK03,2,170483
2012,NUTS,2010,DK04,2,965210
2012,NUTS,2010,DK05,2,804447
2012,NUTS,2010,EE00,2,609102
2012,NUTS,2010,EL11,2,145537
2012,NUTS,2010,EL12,2,587050
2012,NUTS,2010,EL13,2,280999
2012,NUTS,2010,EL14,2,401176
2012,NUTS,2010,EL21,2,788668
2012,NUTS,2010,EL22,2,704868
2012,NUTS,2010,EL23,2,211930
2012,NUTS,2010,EL24,2,269706
2012,NUTS,2010,EL25,2,118281
2012,NUTS,2010,EL30,2,103509
2012,NUTS,2010,EL41,2,120762
2012,NUTS,2010,EL42,2,423264
2012,NUTS,2010,EL43,2,776463
2012,NUTS,2010,ES11,2,63742
2012,NUTS,2010,ES12,2,103630
2012,NUTS,2010,ES13,2,291884
2012,NUTS,2010,ES21,2,151011
2012,NUTS,2010,ES22,2,394932
2012,NUTS,2010,ES23,2,104181
2012,NUTS,2010,ES24,2,677711
2012,NUTS,2010,ES30,2,988809
2012,NUTS,2010,ES41,2,634875
2012,NUTS,2010,ES42,2,534043
2012,NUTS,2010,ES43,2,810623
2012,NUTS,2010,ES51,2,659898
2012,NUTS,2010,ES52,2,72114
2012,NUTS,2010,ES53,2,125982
2012,NUTS,2010,ES61,2,676857
2012,NUTS,2010,ES62,2,183146
2012,NUTS,2010,ES63,2,960618
2012,NUTS,2010,ES64,2,349164
2012,NUTS,2010,ES70,2,428237
2012,NUTS,2010,FI19,2,349535
2012,NUTS,2010,FI1B,2,579289
2012,NUTS,2010,FI1C,2,165754
2012,NUTS,2010,FI1D,2,623849
2012,NUTS,2010,FI20,2,223331
2012,NUTS,2010,FR10,2,313224
2012,NUTS,2010,FR21,2,578708
2012,NUTS,2010,FR22,2,961847
2012,NUTS,2010,FR23,2,311459
2012,NUTS,2010,FR24,2,235655
2012,NUTS,2010,FR25,2,841193
2012,NUTS,2010,FR26,2,197973
2012,NUTS,2010,FR30,2,434850
2012,NUTS,2010,FR41,2,296441
2012,NUTS,2010,FR42,2,270917
2012,NUTS,2010,FR43,2,573096
2012,NUTS,2010,FR51,2,778528
2012,NUTS,2010,FR52,2,730120
2012,NUTS,2010,FR53,2,160074
2012,NUTS,2010,FR61,2,638447
2012,NUTS,2010,FR62,2,938311
2012,NUTS,2010,FR63,2,230736
2012,NUTS,2010,FR71,2,527570
2012,NUTS,2010,FR72,2,169954
2012,NUTS,2010,FR81,2,904171
2012,NUTS,2010,FR82,2,638565
2012,NUTS,2010,FR83,2,508565
2012,NUTS,2010,FR91,2,840866
2012,NUTS,2010,FR92,2,262987
2012,NUTS,2010,FR93,2,209098
2012,NUTS,2010,FR94,2,410930
2012,NUTS,2010,HR03,2,568385
2012,NUTS,2010,HR04,2,432599
2012,NUTS,2010,HU10,2,593049
2012,NUTS,2010,HU21,2,264274
2012,NUTS,2010,HU22,2,838252
2012,NUTS,2010,HU23,2,232629
2012,NUTS,2010,HU31,2,13763
2012,NUTS,2010,HU32,2,876824
2012,NUTS,2010,HU33,2,83940
2012,NUTS,2010,IE01,2,347594
2012,NUTS,2010,IE02,2,691093
2012,NUTS,2010,IS00,2,86448
2012,NUTS,2010,ITC1,2,293368
2012,NUTS,2010,ITC2,2,135590
2012,NUTS,2010,ITC3,2,190329
2012,NUTS,2010,ITC4,2,664032
2012,NUTS,2010,ITF1,2,373957
2012,NUTS,2010,ITF2,2,221365
2012,NUTS,2010,ITF3,2,167169
2012,NUTS,2010,ITF4,2,319526
2012,NUTS,2010,ITF5,2,956169
2012,NUTS,2010,ITF6,2,870323
2012,NUTS,2010,ITG1,2,439254
2012,NUTS,2010,ITG2,2,163950
2012,NUTS,2010,ITH1,2,980855
2012,NUTS,2010,ITH2,2,598997
2012,NUTS,2010,ITH3,2,862824
2012,NUTS,2010,ITH4,2,341547
2012,NUTS,2010,ITH5,2,114130
2012,NUTS,2010,ITI1,2,576153
2012,NUTS,2010,ITI2,2,255841
2012,NUTS,2010,ITI3,2,597232
2012,NUTS,2010,ITI4,2,983243
2012,NUTS,2010,LI00,2,171238
2012,NUTS,2010,LT00,2,219451
2012,NUTS,2010,LU00,2,468730
2012,NUTS,2010,LV00,2,250783
2012,NUTS,2010,ME00,2,468920
2012,NUTS,2010,MK00,2,870134
2012,NUTS,2010,MT00,2,54936
2012,NUTS,2010,NL11,2,284621
2012,NUTS,2010,NL12,2,777857
2012,NUTS,2010,NL13,2,900411
2012,NUTS,2010,NL21,2,632745
2012,NUTS,2010,NL22,2,895859
2012,NUTS,2010,NL23,2,174560
2012,NUTS,2010,NL31,2,413221
2012,NUTS,2010,NL32,2,253006
2012,NUTS,2010,NL33,2,396617
2012,NUTS,2010,NL34,2,112088
2012,NUTS,2010,NL41,2,904574
2012,NUTS,2010,NL42,2,602628
2012,NUTS,2010,NO01,2,611101
2012,NUTS,2010,NO02,2,353692
2012,NUTS,2010,NO03,2,810632
2012,NUTS,2010,NO04,2,151700
2012,NUTS,2010,NO05,2,965648
2012,NUTS,2010,NO06,2,151780
2012,NUTS,2010,NO07,2,64914
2012,NUTS,2010,PL11,2,228435
2012,NUTS,2010,PL12,2,358106
2012,NUTS,2010,PL21,2,246323
2012,NUTS,2010,PL22,2,397485
2012,NUTS,2010,PL31,2,802283
2012,NUTS,2010,PL32,2,777407
2012,NUTS,2010,PL33,2,462355
2012,NUTS,2010,PL34,2,195608
2012,NUTS,2010,PL41,2,629560
2012,NUTS,2010,PL42,2,671277
2012,NUTS,2010,PL43,2,558436
2012,NUTS,2010,PL51,2,533409
2012,NUTS,2010,PL52,2,655608
2012,NUTS,2010,PL61,2,263813
2012,NUTS,2010,PL62,2,330740
2012,NUTS,2010,PL63,2,135720
2012,NUTS,2010,PT11,2,352227
2012,NUTS,2010,PT15,2,392701
2012,NUTS,2010,PT16,2,958238
2012,NUTS,2010,PT17,2,860632
2012,NUTS,2010,PT18,2,316329
2012,NUTS,2010,PT20,2,47398
2012,NUTS,2010,PT30,2,801754
2012,NUTS,2010,RO11,2,708146
2012,NUTS,2010,RO12,2,839805
2012,NUTS,2010,RO21,2,551295
2012,NUTS,2010,RO22,2,768981
2012,NUTS,2010,RO31,2,909476
2012,NUTS,2010,RO32,2,921018
2012,NUTS,2010,RO41,2,24888
2012,NUTS,2010,RO42,2,992276
2012,NUTS,2010,SE11,2,691368
2012,NUTS,2010,SE12,2,657155
2012,NUTS,2010,SE21,2,262674
2012,NUTS,2010,SE22,2,258575
2012,NUTS,2010,SE23,2,256294
2012,NUTS,2010,SE31,2,302672
2012,NUTS,2010,SE32,2,148811
2012,NUTS,2010,SE33,2,565661
2012,NUTS,2010,SI01,2,550398
2012,NUTS,2010,SI02,2,852441
2012,NUTS,2010,SK01,2,629049
2012,NUTS,2010,SK02,2,208692
2012,NUTS,2010,SK03,2,518961
2012,NUTS,2010,SK04,2,391679
2012,NUTS,2010,TR10,2,871767
2012,NUTS,2010,TR21,2,344485
2012,NUTS,2010,TR22,2,768226
2012,NUTS,2010,TR31,2,890598
2012,NUTS,2010,TR32,2,1123
2012,NUTS,2010,TR33,2,954879
2012,NUTS,2010,TR41,2,675818
2012,NUTS,2010,TR42,2,533463
2012,NUTS,2010,TR51,2,148087
2012,NUTS,2010,TR52,2,615013
2012,NUTS,2010,TR61,2,935535
2012,NUTS,2010,TR62,2,71685
2012,NUTS,2010,TR63,2,161177
2012,NUTS,2010,TR71,2,593217
2012,NUTS,2010,TR72,2,57988
2012,NUTS,2010,TR81,2,858503
2012,NUTS,2010,TR82,2,262353
2012,NUTS,2010,TR83,2,791753
2012,NUTS,2010,TR90,2,515565
2012,NUTS,2010,TRA1,2,797328
2012,NUTS,2010,TRA2,2,207292
2012,NUTS,2010,TRB1,2,751885
2012,NUTS,2010,TRB2,2,824755
2012,NUTS,2010,TRC1,2,502115
2012,NUTS,2010,TRC2,2,388865
2012,NUTS,2010,TRC3,2,574252
2012,NUTS,2010,UKC1,2,677057
2012,NUTS,2010,UKC2,2,806564
2012,NUTS,2010,UKD1,2,160211
2012,NUTS,2010,UKD3,2,879352
2012,NUTS,2010,UKD4,2,559219
2012,NUTS,2010,UKD6,2,363519
2012,NUTS,2010,UKD7,2,289894
2012,NUTS,2010,UKE1,2,533157
2012,NUTS,2010,UKE2,2,203208
2012,NUTS,2010,UKE3,2,535255
2012,NUTS,2010,UKE4,2,269876
2012,NUTS,2010,UKF1,2,917551
2012,NUTS,2010,UKF2,2,426775
2012,NUTS,2010,UKF3,2,40994
2012,NUTS,2010,UKG1,2,854407
2012,NUTS,2010,UKG2,2,682503
2012,NUTS,2010,UKG3,2,776984
2012,NUTS,2010,UKH1,2,718654
2012,NUTS,2010,UKH2,2,259148
2012,NUTS,2010,UKH3,2,104909
2012,NUTS,2010,UKI1,2,845634
2012,NUTS,2010,UKI2,2,695463
2012,NUTS,2010,UKJ1,2,559327
2012,NUTS,2010,UKJ2,2,640339
2012,NUTS,2010,UKJ3,2,999472
2012,NUTS,2010,UKJ4,2,219992
2012,NUTS,2010,UKK1,2,395646
2012,NUTS,2010,UKK2,2,303845
2012,NUTS,2010,UKK3,2,519636
2012,NUTS,2010,UKK4,2,160195
2012,NUTS,2010,UKL1,2,128958
2012,NUTS,2010,UKL2,2,293702
2012,NUTS,2010,UKM2,2,631858
2012,NUTS,2010,UKM3,2,625359
2012,NUTS,2010,UKM5,2,769638
2012,NUTS,2010,UKM6,2,177048
2012,NUTS,2010,UKN0,2,388179
2012,NUTS,2010,AT111,3,847603
2012,NUTS,2010,AT112,3,650709
2012,NUTS,2010,AT113,3,132114
2012,NUTS,2010,AT121,3,247586
2012,NUTS,2010,AT122,3,359275
2012,NUTS,2010,AT123,3,597617
2012,NUTS,2010,AT124,3,48599
2012,NUTS,2010,AT125,3,600778
2012,NUTS,2010,AT126,3,179141
2012,NUTS,2010,AT127,3,729729
2012,NUTS,2010,AT130,3,44420
2012,NUTS,2010,AT211,3,958104
2012,NUTS,2010,AT212,3,799124
2012,NUTS,2010,AT213,3,784521
2012,NUTS,2010,AT221,3,330821
2012,NUTS,2010,AT222,3,407016
2012,NUTS,2010,AT223,3,348854
2012,NUTS,2010,AT224,3,294116
2012,NUTS,2010,AT225,3,481856
2012,NUTS,2010,AT226,3,547129
2012,NUTS,2010,AT311,3,298428
2012,NUTS,2010,AT312,3,420773
2012,NUTS,2010,AT313,3,739008
2012,NUTS,2010,AT314,3,613008
2012,NUTS,2010,AT315,3,925266
2012,NUTS,2010,AT321,3,529633
2012,NUTS,2010,AT322,3,580349
2012,NUTS,2010,AT323,3,827956
2012,NUTS,2010,AT331,3,860036
2012,NUTS,2010,AT332,3,980222
2012,NUTS,2010,AT333,3,487748
2012,NUTS,2010,AT334,3,550796
2012,NUTS,2010,AT335,3,58308
2012,NUTS,2010,AT341,3,683632
2012,NUTS,2010,AT342,3,491990
2012,NUTS,2010,BE100,3,175591
2012,NUTS,2010,BE211,3,673537
2012,NUTS,2010,BE212,3,103560
2012,NUTS,2010,BE213,3,620216
2012,NUTS,2010,BE221,3,447740
2012,NUTS,2010,BE222,3,959
2012,NUTS,2010,BE223,3,569877
2012,NUTS,2010,BE231,3,268719
2012,NUTS,2010,BE232,3,104292
2012,NUTS,2010,BE233,3,74877
2012,NUTS,2010,BE234,3,686287
2012,NUTS,2010,BE235,3,471510
2012,NUTS,2010,BE236,3,175053
2012,NUTS,2010,BE241,3,691403
2012,NUTS,2010,BE242,3,784114
2012,NUTS,2010,BE251,3,519982
2012,NUTS,2010,BE252,3,699713
2012,NUTS,2010,BE253,3,888719
2012,NUTS,2010,BE254,3,757332
2012,NUTS,2010,BE255,3,165506
2012,NUTS,2010,BE256,3,739061
2012,NUTS,2010,BE257,3,886112
2012,NUTS,2010,BE258,3,977007
2012,NUTS,2010,BE310,3,48531
2012,NUTS,2010,BE321,3,224075
2012,NUTS,2010,BE322,3,154962
2012,NUTS,2010,BE323,3,942687
2012,NUTS,2010,BE324,3,630924
2012,NUTS,2010,BE325,3,371487
2012,NUTS,2010,BE326,3,555033
2012,NUTS,2010,BE327,3,595877
2012,NUTS,2010,BE331,3,844722
2012,NUTS,2010,BE332,3,341537
2012,NUTS,2010,BE334,3,389704
2012,NUTS,2010,BE335,3,495384
2012,NUTS,2010,BE336,3,559383
2012,NUTS,2010,BE341,3,692832
2012,NUTS,2010,BE342,3,648163
2012,NUTS,2010,BE343,3,552883
2012,NUTS,2010,BE344,3,513651
2012,NUTS,2010,BE345,3,315902
2012,NUTS,2010,BE351,3,723967
2012,NUTS,2010,BE352,3,964824
2012,NUTS,2010,BE353,3,866532
2012,NUTS,2010,BG311,3,590364
2012,NUTS,2010,BG312,3,962074
2012,NUTS,2010,BG313,3,875853
2012,NUTS,2010,BG314,3,352864
2012,NUTS,2010,BG315,3,815194
2012,NUTS,2010,BG321,3,70057
2012,NUTS,2010,BG322,3,930923
2012,NUTS,2010,BG323,3,480803
2012,NUTS,2010,BG324,3,57111
2012,NUTS,2010,BG325,3,815010
2012,NUTS,2010,BG331,3,68170
2012,NUTS,2010,BG332,3,923590
2012,NUTS,2010,BG333,3,739324
2012,NUTS,2010,BG334,3,17909
2012,NUTS,2010,BG341,3,238284
2012,NUTS,2010,BG342,3,153154
2012,NUTS,2010,BG343,3,476288
2012,NUTS,2010,BG344,3,181993
2012,NUTS,2010,BG411,3,978095
2012,NUTS,2010,BG412,3,868966
2012,NUTS,2010,BG413,3,806270
2012,NUTS,2010,BG414,3,413216
2012,NUTS,2010,BG415,3,222961
2012,NUTS,2010,BG421,3,299377
2012,NUTS,2010,BG422,3,459781
2012,NUTS,2010,BG423,3,771804
2012,NUTS,2010,BG424,3,380052
2012,NUTS,2010,BG425,3,451423
2012,NUTS,2010,CH011,3,341260
2012,NUTS,2010,CH012,3,196230
2012,NUTS,2010,CH013,3,33245
2012,NUTS,2010,CH021,3,353958
2012,NUTS,2010,CH022,3,24125
2012,NUTS,2010,CH023,3,866422
2012,NUTS,2010,CH024,3,835001
2012,NUTS,2010,CH025,3,492520
2012,NUTS,2010,CH031,3,147798
2012,NUTS,2010,CH032,3,773476
2012,NUTS,2010,CH033,3,905408
2012,NUTS,2010,CH040,3,172180
2012,NUTS,2010,CH051,3,104089
2012,NUTS,2010,CH052,3,915767
2012,NUTS,2010,CH053,3,737601
2012,NUTS,2010,CH054,3,481952
2012,NUTS,2010,CH055,3,124047
2012,NUTS,2010,CH056,3,813733
2012,NUTS,2010,CH057,3,512924
2012,NUTS,2010,CH061,3,521093
2012,NUTS,2010,CH062,3,897966
2012,NUTS,2010,CH063,3,230372
2012,NUTS,2010,CH064,3,518896
2012,NUTS,2010,CH065,3,746896
2012,NUTS,2010,CH066,3,688821
2012,NUTS,2010,CH070,3,496125
2012,NUTS,2010,CY000,3,636346
2012,NUTS,2010,CZ010,3,168210
2012,NUTS,2010,CZ020,3,878539
2012,NUTS,2010,CZ031,3,376860
2012,NUTS,2010,CZ032,3,394938
2012,NUTS,2010,CZ041,3,719472
2012,NUTS,2010,CZ042,3,893637
2012,NUTS,2010,CZ051,3,751294
2012,NUTS,2010,CZ052,3,919947
2012,NUTS,2010,CZ053,3,194123
2012,NUTS,2010,CZ063,3,932395
2012,NUTS,2010,CZ064,3,315538
2012,NUTS,2010,CZ071,3,686908
2012,NUTS,2010,CZ072,3,266520
2012,NUTS,2010,CZ080,3,11478
2012,NUTS,2010,DE111,3,103776
2012,NUTS,2010,DE112,3,84631
2012,NUTS,2010,DE113,3,408893
2012,NUTS,2010,DE114,3,139487
2012,NUTS,2010,DE115,3,252820
2012,NUTS,2010,DE116,3,453386
2012,NUTS,2010,DE117,3,414302
2012,NUTS,2010,DE118,3,99519
2012,NUTS,2010,DE119,3,763142
2012,NUTS,2010,DE11A,3,18836
2012,NUTS,2010,DE11B,3,940434
2012,NUTS,2010,DE11C,3,331865
2012,NUTS,2010,DE11D,3,246967
2012,NUTS,2010,DE121,3,855140
2012,NUTS,2010,DE122,3,680257
2012,NUTS,2010,DE123,3,225235
2012,NUTS,2010,DE124,3,637858
2012,NUTS,2010,DE125,3,935267
2012,NUTS,2010,DE126,3,192556
2012,NUTS,2010,DE127,3,870504
2012,NUTS,2010,DE128,3,970122
2012,NUTS,2010,DE129,3,737659
2012,NUTS,2010,DE12A,3,224669
2012,NUTS,2010,DE12B,3,412449
2012,NUTS,2010,DE12C,3,643114
2012,NUTS,2010,DE131,3,519122
2012,NUTS,2010,DE132,3,161773
2012,NUTS,2010,DE133,3,974102
2012,NUTS,2010,DE134,3,406311
2012,NUTS,2010,DE135,3,424788
2012,NUTS,2010,DE136,3,52092
2012,NUTS,2010,DE137,3,583180
2012,NUTS,2010,DE138,3,509139
2012,NUTS,2010,DE139,3,50656
2012,NUTS,2010,DE13A,3,389927
2012,NUTS,2010,DE141,3,157936
2012,NUTS,2010,DE142,3,839591
2012,NUTS,2010,DE143,3,980556
2012,NUTS,2010,DE144,3,914024
2012,NUTS,2010,DE145,3,695997
2012,NUTS,2010,DE146,3,909627
2012,NUTS,2010,DE147,3,534605
2012,NUTS,2010,DE148,3,290729
2012,NUTS,2010,DE149,3,848853
2012,NUTS,2010,DE211,3,991065
2012,NUTS,2010,DE212,3,710845
2012,NUTS,2010,DE213,3,638429
2012,NUTS,2010,DE214,3,665740
2012,NUTS,2010,DE215,3,166250
2012,NUTS,2010,DE216,3,295901
2012,NUTS,2010,DE217,3,912677
2012,NUTS,2010,DE218,3,748770
2012,NUTS,2010,DE219,3,731258
2012,NUTS,2010,DE21A,3,985900
2012,NUTS,2010,DE21B,3,537392
2012,NUTS,2010,DE21C,3,973580
2012,NUTS,2010,DE21D,3,434433
2012,NUTS,2010,DE21E,3,112614
2012,NUTS,2010,DE21F,3,426841
2012,NUTS,2010,DE21G,3,648014
2012,NUTS,2010,DE21H,3,875382
2012,NUTS,2010,DE21I,3,669970
2012,NUTS,2010,DE21J,3,875944
2012,NUTS,2010,DE21K,3,983645
2012,NUTS,2010,DE21L,3,122659
2012,NUTS,2010,DE21M,3,611547
2012,NUTS,2010,DE21N,3,713921
2012,NUTS,2010,DE221,3,519390
2012,NUTS,2010,DE222,3,757941
2012,NUTS,2010,DE223,3,424897
2012,NUTS,2010,DE224,3,684526
2012,NUTS,2010,DE225,3,573788
2012,NUTS,2010,DE226,3,601968
2012,NUTS,2010,DE227,3,712352
2012,NUTS,2010,DE228,3,641056
2012,NUTS,2010,DE229,3,165561
2012,NUTS,2010,DE22A,3,379933
2012,NUTS,2010,DE22B,3,291791
2012,NUTS,2010,DE22C,3,58996
2012,NUTS,2010,DE231,3,326114
2012,NUTS,2010,DE232,3,987594
2012,NUTS,2010,DE233,3,376341
2012,NUTS,2010,DE234,3,909030
2012,NUTS,2010,DE235,3,740866
2012,NUTS,2010,DE236,3,712662
2012,NUTS,2010,DE237,3,174870
2012,NUTS,2010,DE238,3,122768
2012,NUTS,2010,DE239,3,687929
2012,NUTS,2010,DE23A,3,382525
2012,NUTS,2010,DE241,3,69894
2012,NUTS,2010,DE242,3,394529
2012,NUTS,2010,DE243,3,281231
2012,NUTS,2010,DE244,3,841328
2012,NUTS,2010,DE245,3,601768
2012,NUTS,2010,DE246,3,848893
2012,NUTS,2010,DE247,3,483989
2012,NUTS,2010,DE248,3,292318
2012,NUTS,2010,DE249,3,69057
2012,NUTS,2010,DE24A,3,967322
2012,NUTS,2010,DE24B,3,317003
2012,NUTS,2010,DE24C,3,376313
2012,NUTS,2010,DE24D,3,230185
2012,NUTS,2010,DE251,3,930540
2012,NUTS,2010,DE252,3,648134
2012,NUTS,2010,DE253,3,453776
2012,NUTS,2010,DE254,3,666718
2012,NUTS,2010,DE255,3,8202
2012,NUTS,2010,DE256,3,419822
2012,NUTS,2010,DE257,3,117161
2012,NUTS,2010,DE258,3,982555
2012,NUTS,2010,DE259,3,224475
2012,NUTS,2010,DE25A,3,284796
2012,NUTS,2010,DE25B,3,213827
2012,NUTS,2010,DE25C,3,804084
2012,NUTS,2010,DE261,3,398677
2012,NUTS,2010,DE262,3,607709
2012,NUTS,2010,DE263,3,130850
2012,NUTS,2010,DE264,3,627514
2012,NUTS,2010,DE265,3,679343
2012,NUTS,2010,DE266,3,31396
2012,NUTS,2010,DE267,3,849289
2012,NUTS,2010,DE268,3,197343
2012,NUTS,2010,DE269,3,697946
2012,NUTS,2010,DE26A,3,607015
2012,NUTS,2010,DE26B,3,652533
2012,NUTS,2010,DE26C,3,656420
2012,NUTS,2010,DE271,3,22711
2012,NUTS,2010,DE272,3,400191
2012,NUTS,2010,DE273,3,359611
2012,NUTS,2010,DE274,3,142251
2012,NUTS,2010,DE275,3,641401
2012,NUTS,2010,DE276,3,725834
2012,NUTS,2010,DE277,3,773840
2012,NUTS,2010,DE278,3,872707
2012,NUTS,2010,DE279,3,993495
2012,NUTS,2010,DE27A,3,889552
2012,NUTS,2010,DE27B,3,263630
2012,NUTS,2010,DE27C,3,153239
2012,NUTS,2010,DE27D,3,862897
2012,NUTS,2010,DE27E,3,146597
2012,NUTS,2010,DE300,3,855393
2012,NUTS,2010,DE401,3,914782
2012,NUTS,2010,DE402,3,557000
2012,NUTS,2010,DE403,3,485172
2012,NUTS,2010,DE404,3,634827
2012,NUTS,2010,DE405,3,357436
2012,NUTS,2010,DE406,3,562941
2012,NUTS,2010,DE407,3,69419
2012,NUTS,2010,DE408,3,205983
2012,NUTS,2010,DE409,3,208399
2012,NUTS,2010,DE40A,3,624693
2012,NUTS,2010,DE40B,3,57406
2012,NUTS,2010,DE40C,3,575564
2012,NUTS,2010,DE40D,3,275032
2012,NUTS,2010,DE40E,3,822804
2012,NUTS,2010,DE40F,3,429564
2012,NUTS,2010,DE40G,3,671860
2012,NUTS,2010,DE40H,3,526388
2012,NUTS,2010,DE40I,3,838246
2012,NUTS,2010,DE501,3,32935
2012,NUTS,2010,DE502,3,398823
2012,NUTS,2010,DE600,3,395055
2012,NUTS,2010,DE711,3,737068
2012,NUTS,2010,DE712,3,260021
2012,NUTS,2010,DE713,3,203873
2012,NUTS,2010,DE714,3,856651
2012,NUTS,2010,DE715,3,709986
2012,NUTS,2010,DE716,3,751231
2012,NUTS,2010,DE717,3,54018
2012,NUTS,2010,DE718,3,466465
2012,NUTS,2010,DE719,3,525445
2012,NUTS,2010,DE71A,3,75046
2012,NUTS,2010,DE71B,3,41148
2012,NUTS,2010,DE71C,3,585827
2012,NUTS,2010,DE71D,3,280641
2012,NUTS,2010,DE71E,3,524956
2012,NUTS,2010,DE721,3,364194
2012,NUTS,2010,DE722,3,241323
2012,NUTS,2010,DE723,3,479953
2012,NUTS,2010,DE724,3,649984
2012,NUTS,2010,DE725,3,562504
2012,NUTS,2010,DE731,3,749474
2012,NUTS,2010,DE732,3,36176
2012,NUTS,2010,DE733,3,578477
2012,NUTS,2010,DE734,3,189967
2012,NUTS,2010,DE735,3,430097
2012,NUTS,2010,DE736,3,891278
2012,NUTS,2010,DE737,3,306903
2012,NUTS,2010,DE801,3,142076
2012,NUTS,2010,DE802,3,67609
2012,NUTS,2010,DE803,3,502716
2012,NUTS,2010,DE804,3,171828
2012,NUTS,2010,DE805,3,873764
2012,NUTS,2010,DE806,3,980274
2012,NUTS,2010,DE807,3,341631
2012,NUTS,2010,DE808,3,345238
2012,NUTS,2010,DE809,3,148606
2012,NUTS,2010,DE80A,3,850203
2012,NUTS,2010,DE80B,3,415838
2012,NUTS,2010,DE80C,3,731995
2012,NUTS,2010,DE80D,3,305482
2012,NUTS,2010,DE80E,3,772860
2012,NUTS,2010,DE80F,3,221632
2012,NUTS,2010,DE80G,3,585591
2012,NUTS,2010,DE80H,3,513603
2012,NUTS,2010,DE80I,3,305638
2012,NUTS,2010,DE911,3,13229
2012,NUTS,2010,DE912,3,255463
2012,NUTS,2010,DE913,3,886502
2012,NUTS,2010,DE914,3,670524
2012,NUTS,2010,DE915,3,350468
2012,NUTS,2010,DE916,3,317583
2012,NUTS,2010,DE917,3,732997
