year,region_type,region_year_spec,region_id,region_level,gafet
2012,NUTS,2010,ES12,2,48
2012,NUTS,2010,ES13,2,41
2012,NUTS,2010,ES21,2,42
2012,NUTS,2010,ES22,2,84
2012,NUTS,2010,ES23,2,87
2012,NUTS,2010,ES24,2,67
2012,NUTS,2010,ES30,2,97
2012,NUTS,2010,ES41,2,73
2012,NUTS,2010,ES42,2,34
2012,NUTS,2010,ES43,2,43
2012,NUTS,2010,ES51,2,41
2012,NUTS,2010,ES52,2,47
2012,NUTS,2010,ES53,2,38
2012,NUTS,2010,ES61,2,60
2012,NUTS,2010,ES62,2,90
2012,NUTS,2010,ES63,2,18
2012,NUTS,2010,ES64,2,7
2012,NUTS,2010,ES70,2,30
2012,NUTS,2010,FI19,2,75
2012,NUTS,2010,FI1B,2,98
2012,NUTS,2010,FI1C,2,8
2012,NUTS,2010,FI1D,2,16
2012,NUTS,2010,FI20,2,37
2012,NUTS,2010,FR10,2,73
2012,NUTS,2010,FR21,2,51
2012,NUTS,2010,FR22,2,10
2012,NUTS,2010,FR23,2,45
2012,NUTS,2010,FR24,2,78
2012,NUTS,2010,FR25,2,20
2012,NUTS,2010,FR26,2,8
2012,NUTS,2010,FR30,2,89
2012,NUTS,2010,FR41,2,40
2012,NUTS,2010,FR42,2,10
2012,NUTS,2010,FR43,2,98
2012,NUTS,2010,FR51,2,59
2012,NUTS,2010,FR52,2,50
2012,NUTS,2010,FR53,2,89
2012,NUTS,2010,FR61,2,20
2012,NUTS,2010,FR62,2,87
2012,NUTS,2010,FR63,2,62
2012,NUTS,2010,FR71,2,4
2012,NUTS,2010,FR72,2,25
2012,NUTS,2010,FR81,2,63
2012,NUTS,2010,FR82,2,45
2012,NUTS,2010,FR83,2,72
2012,NUTS,2010,FR91,2,62
2012,NUTS,2010,FR92,2,69
2012,NUTS,2010,FR93,2,86
2012,NUTS,2010,FR94,2,92
2012,NUTS,2010,HR03,2,76
2012,NUTS,2010,HR04,2,4
2012,NUTS,2010,HU10,2,68
2012,NUTS,2010,HU21,2,24
2012,NUTS,2010,HU22,2,83
2012,NUTS,2010,HU23,2,87
2012,NUTS,2010,HU31,2,96
2012,NUTS,2010,HU32,2,92
2012,NUTS,2010,HU33,2,97
2012,NUTS,2010,IE01,2,34
2012,NUTS,2010,IE02,2,81
2012,NUTS,2010,IS00,2,19
2012,NUTS,2010,ITC1,2,53
2012,NUTS,2010,ITC2,2,54
2012,NUTS,2010,ITC3,2,83
2012,NUTS,2010,ITC4,2,26
2012,NUTS,2010,ITF1,2,3
2012,NUTS,2010,ITF2,2,24
2012,NUTS,2010,ITF3,2,18
2012,NUTS,2010,ITF4,2,83
2012,NUTS,2010,ITF5,2,71
2012,NUTS,2010,ITF6,2,60
2012,NUTS,2010,ITG1,2,32
2012,NUTS,2010,ITG2,2,25
2012,NUTS,2010,ITH1,2,61
2012,NUTS,2010,ITH2,2,94
2012,NUTS,2010,ITH3,2,9
2012,NUTS,2010,ITH4,2,76
2012,NUTS,2010,ITH5,2,39
2012,NUTS,2010,ITI1,2,13
2012,NUTS,2010,ITI2,2,93
2012,NUTS,2010,ITI3,2,12
2012,NUTS,2010,ITI4,2,57
2012,NUTS,2010,LI00,2,47
2012,NUTS,2010,LT00,2,38
2012,NUTS,2010,LU00,2,44
2012,NUTS,2010,LV00,2,36
2012,NUTS,2010,ME00,2,11
2012,NUTS,2010,MK00,2,64
2012,NUTS,2010,MT00,2,99
2012,NUTS,2010,NL11,2,23
2012,NUTS,2010,NL12,2,7
2012,NUTS,2010,NL13,2,61
2012,NUTS,2010,NL21,2,22
2012,NUTS,2010,NL22,2,24
2012,NUTS,2010,NL23,2,93
2012,NUTS,2010,NL31,2,45
2012,NUTS,2010,NL32,2,9
2012,NUTS,2010,NL33,2,26
2012,NUTS,2010,NL34,2,39
2012,NUTS,2010,NL41,2,42
2012,NUTS,2010,NL42,2,56
2012,NUTS,2010,NO01,2,78
2012,NUTS,2010,NO02,2,31
2012,NUTS,2010,NO03,2,19
2012,NUTS,2010,NO04,2,24
2012,NUTS,2010,NO05,2,27
2012,NUTS,2010,NO06,2,99
2012,NUTS,2010,NO07,2,11
2012,NUTS,2010,PL11,2,99
2012,NUTS,2010,PL12,2,2
2012,NUTS,2010,PL21,2,68
2012,NUTS,2010,PL22,2,45
2012,NUTS,2010,PL31,2,90
2012,NUTS,2010,PL32,2,34
2012,NUTS,2010,PL33,2,6
2012,NUTS,2010,PL34,2,8
2012,NUTS,2010,PL41,2,85
2012,NUTS,2010,PL42,2,65
2012,NUTS,2010,PL43,2,67
2012,NUTS,2010,PL51,2,9
2012,NUTS,2010,PL52,2,50
2012,NUTS,2010,PL61,2,40
2012,NUTS,2010,PL62,2,20
2012,NUTS,2010,PL63,2,89
2012,NUTS,2010,PT11,2,21
2012,NUTS,2010,PT15,2,95
2012,NUTS,2010,PT16,2,69
2012,NUTS,2010,PT17,2,32
2012,NUTS,2010,PT18,2,10
2012,NUTS,2010,PT20,2,9
2012,NUTS,2010,PT30,2,48
2012,NUTS,2010,RO11,2,38
2012,NUTS,2010,RO12,2,98
2012,NUTS,2010,RO21,2,75
2012,NUTS,2010,RO22,2,35
2012,NUTS,2010,RO31,2,92
2012,NUTS,2010,RO32,2,26
2012,NUTS,2010,RO41,2,86
2012,NUTS,2010,RO42,2,67
2012,NUTS,2010,SE11,2,67
2012,NUTS,2010,SE12,2,84
2012,NUTS,2010,SE21,2,1
2012,NUTS,2010,SE22,2,12
2012,NUTS,2010,SE23,2,12
2012,NUTS,2010,SE31,2,94
2012,NUTS,2010,SE32,2,85
2012,NUTS,2010,SE33,2,67
2012,NUTS,2010,SI01,2,37
2012,NUTS,2010,SI02,2,25
2012,NUTS,2010,SK01,2,33
2012,NUTS,2010,SK02,2,52
2012,NUTS,2010,SK03,2,57
2012,NUTS,2010,SK04,2,97
2012,NUTS,2010,TR10,2,97
2012,NUTS,2010,TR21,2,3
2012,NUTS,2010,TR22,2,22
2012,NUTS,2010,TR31,2,18
2012,NUTS,2010,TR32,2,90
2012,NUTS,2010,TR33,2,100
2012,NUTS,2010,TR41,2,83
2012,NUTS,2010,TR42,2,46
2012,NUTS,2010,TR51,2,58
2012,NUTS,2010,TR52,2,87
2012,NUTS,2010,TR61,2,90
2012,NUTS,2010,TR62,2,6
2012,NUTS,2010,TR63,2,85
2012,NUTS,2010,TR71,2,2
2012,NUTS,2010,TR72,2,35
2012,NUTS,2010,TR81,2,86
2012,NUTS,2010,TR82,2,63
2012,NUTS,2010,TR83,2,96
2012,NUTS,2010,TR90,2,84
2012,NUTS,2010,TRA1,2,53
2012,NUTS,2010,TRA2,2,14
2012,NUTS,2010,TRB1,2,97
2012,NUTS,2010,TRB2,2,12
2012,NUTS,2010,TRC1,2,15
2012,NUTS,2010,TRC2,2,94
2012,NUTS,2010,TRC3,2,43
2012,NUTS,2010,UKC1,2,13
2012,NUTS,2010,UKC2,2,71
2012,NUTS,2010,UKD1,2,39
2012,NUTS,2010,UKD3,2,34
2012,NUTS,2010,UKD4,2,43
2012,NUTS,2010,UKD6,2,2
2012,NUTS,2010,UKD7,2,43
2012,NUTS,2010,UKE1,2,16
2012,NUTS,2010,UKE2,2,12
2012,NUTS,2010,UKE3,2,97
2012,NUTS,2010,UKE4,2,2
2012,NUTS,2010,UKF1,2,26
2012,NUTS,2010,UKF2,2,98
2012,NUTS,2010,UKF3,2,63
2012,NUTS,2010,UKG1,2,59
2012,NUTS,2010,UKG2,2,38
2012,NUTS,2010,UKG3,2,7
2012,NUTS,2010,UKH1,2,72
2012,NUTS,2010,UKH2,2,98
2012,NUTS,2010,UKH3,2,71
2012,NUTS,2010,UKI1,2,100
2012,NUTS,2010,UKI2,2,40
2012,NUTS,2010,UKJ1,2,65
2012,NUTS,2010,UKJ2,2,53
2012,NUTS,2010,UKJ3,2,2
2012,NUTS,2010,UKJ4,2,93
2012,NUTS,2010,UKK1,2,81
2012,NUTS,2010,UKK2,2,72
2012,NUTS,2010,UKK3,2,13
2012,NUTS,2010,UKK4,2,36
2012,NUTS,2010,UKL1,2,63
2012,NUTS,2010,UKL2,2,70
2012,NUTS,2010,UKM2,2,31
2012,NUTS,2010,UKM3,2,29
2012,NUTS,2010,UKM5,2,92
2012,NUTS,2010,UKM6,2,67
2012,NUTS,2010,UKN0,2,10
2012,NUTS,2010,AT111,3,33
2012,NUTS,2010,AT112,3,32
2012,NUTS,2010,AT113,3,50
2012,NUTS,2010,AT121,3,26
2012,NUTS,2010,AT122,3,96
2012,NUTS,2010,AT123,3,77
2012,NUTS,2010,AT124,3,60
2012,NUTS,2010,AT125,3,92
2012,NUTS,2010,AT126,3,57
2012,NUTS,2010,AT127,3,14
2012,NUTS,2010,AT130,3,85
2012,NUTS,2010,AT211,3,97
2012,NUTS,2010,AT212,3,12
2012,NUTS,2010,AT213,3,2
2012,NUTS,2010,AT221,3,35
2012,NUTS,2010,AT222,3,64
2012,NUTS,2010,AT223,3,92
2012,NUTS,2010,AT224,3,10
2012,NUTS,2010,AT225,3,5
2012,NUTS,2010,AT226,3,90
2012,NUTS,2010,AT311,3,56
2012,NUTS,2010,AT312,3,15
2012,NUTS,2010,AT313,3,28
2012,NUTS,2010,AT314,3,38
2012,NUTS,2010,AT315,3,60
2012,NUTS,2010,AT321,3,85
2012,NUTS,2010,AT322,3,40
2012,NUTS,2010,AT323,3,58
2012,NUTS,2010,AT331,3,33
2012,NUTS,2010,AT332,3,71
2012,NUTS,2010,AT333,3,94
2012,NUTS,2010,AT334,3,28
2012,NUTS,2010,AT335,3,85
2012,NUTS,2010,AT341,3,16
2012,NUTS,2010,AT342,3,69
2012,NUTS,2010,BE100,3,50
2012,NUTS,2010,BE211,3,38
2012,NUTS,2010,BE212,3,74
2012,NUTS,2010,BE213,3,15
2012,NUTS,2010,BE221,3,78
2012,NUTS,2010,BE222,3,92
2012,NUTS,2010,BE223,3,82
2012,NUTS,2010,BE231,3,89
2012,NUTS,2010,BE232,3,82
2012,NUTS,2010,BE233,3,23
2012,NUTS,2010,BE234,3,65
2012,NUTS,2010,BE235,3,15
2012,NUTS,2010,BE236,3,40
2012,NUTS,2010,BE241,3,34
2012,NUTS,2010,BE242,3,26
2012,NUTS,2010,BE251,3,32
2012,NUTS,2010,BE252,3,4
2012,NUTS,2010,BE253,3,15
2012,NUTS,2010,BE254,3,97
2012,NUTS,2010,BE255,3,14
2012,NUTS,2010,BE256,3,40
2012,NUTS,2010,BE257,3,22
2012,NUTS,2010,BE258,3,47
2012,NUTS,2010,BE310,3,22
2012,NUTS,2010,BE321,3,70
2012,NUTS,2010,BE322,3,62
2012,NUTS,2010,BE323,3,83
2012,NUTS,2010,BE324,3,25
2012,NUTS,2010,BE325,3,30
2012,NUTS,2010,BE326,3,71
2012,NUTS,2010,BE327,3,83
2012,NUTS,2010,BE331,3,91
2012,NUTS,2010,BE332,3,62
2012,NUTS,2010,BE334,3,13
2012,NUTS,2010,BE335,3,62
2012,NUTS,2010,BE336,3,36
2012,NUTS,2010,BE341,3,34
2012,NUTS,2010,BE342,3,23
2012,NUTS,2010,BE343,3,7
2012,NUTS,2010,BE344,3,77
2012,NUTS,2010,BE345,3,84
2012,NUTS,2010,BE351,3,67
2012,NUTS,2010,BE352,3,31
2012,NUTS,2010,BE353,3,80
2012,NUTS,2010,BG311,3,0
2012,NUTS,2010,BG312,3,18
2012,NUTS,2010,BG313,3,82
2012,NUTS,2010,BG314,3,72
2012,NUTS,2010,BG315,3,82
2012,NUTS,2010,BG321,3,11
2012,NUTS,2010,BG322,3,19
2012,NUTS,2010,BG323,3,41
2012,NUTS,2010,BG324,3,68
2012,NUTS,2010,BG325,3,19
2012,NUTS,2010,BG331,3,78
2012,NUTS,2010,BG332,3,69
2012,NUTS,2010,BG333,3,0
2012,NUTS,2010,BG334,3,43
2012,NUTS,2010,BG341,3,87
2012,NUTS,2010,BG342,3,9
2012,NUTS,2010,BG343,3,25
2012,NUTS,2010,BG344,3,17
2012,NUTS,2010,BG411,3,53
2012,NUTS,2010,BG412,3,36
2012,NUTS,2010,BG413,3,96
2012,NUTS,2010,BG414,3,32
2012,NUTS,2010,BG415,3,94
2012,NUTS,2010,BG421,3,52
2012,NUTS,2010,BG422,3,29
2012,NUTS,2010,BG423,3,1
2012,NUTS,2010,BG424,3,84
2012,NUTS,2010,BG425,3,57
2012,NUTS,2010,CH011,3,79
2012,NUTS,2010,CH012,3,10
2012,NUTS,2010,CH013,3,22
2012,NUTS,2010,CH021,3,77
2012,NUTS,2010,CH022,3,43
2012,NUTS,2010,CH023,3,31
2012,NUTS,2010,CH024,3,69
2012,NUTS,2010,CH025,3,79
2012,NUTS,2010,CH031,3,90
2012,NUTS,2010,CH032,3,89
2012,NUTS,2010,CH033,3,49
2012,NUTS,2010,CH040,3,24
2012,NUTS,2010,CH051,3,3
2012,NUTS,2010,CH052,3,36
2012,NUTS,2010,CH053,3,52
2012,NUTS,2010,CH054,3,40
2012,NUTS,2010,CH055,3,40
2012,NUTS,2010,CH056,3,10
2012,NUTS,2010,CH057,3,99
2012,NUTS,2010,CH061,3,78
2012,NUTS,2010,CH062,3,49
2012,NUTS,2010,CH063,3,92
2012,NUTS,2010,CH064,3,97
2012,NUTS,2010,CH065,3,97
2012,NUTS,2010,CH066,3,18
2012,NUTS,2010,CH070,3,65
2012,NUTS,2010,CY000,3,4
2012,NUTS,2010,CZ010,3,5
2012,NUTS,2010,CZ020,3,43
2012,NUTS,2010,CZ031,3,83
2012,NUTS,2010,CZ032,3,46
2012,NUTS,2010,CZ041,3,67
2012,NUTS,2010,CZ042,3,31
2012,NUTS,2010,CZ051,3,58
2012,NUTS,2010,CZ052,3,19
2012,NUTS,2010,CZ053,3,72
2012,NUTS,2010,CZ063,3,24
2012,NUTS,2010,CZ064,3,27
2012,NUTS,2010,CZ071,3,89
2012,NUTS,2010,CZ072,3,60
2012,NUTS,2010,CZ080,3,39
2012,NUTS,2010,DE111,3,31
2012,NUTS,2010,DE112,3,13
2012,NUTS,2010,DE113,3,100
2012,NUTS,2010,DE114,3,86
2012,NUTS,2010,DE115,3,10
2012,NUTS,2010,DE116,3,40
2012,NUTS,2010,DE117,3,40
2012,NUTS,2010,DE118,3,10
2012,NUTS,2010,DE119,3,68
2012,NUTS,2010,DE11A,3,40
2012,NUTS,2010,DE11B,3,51
2012,NUTS,2010,DE11C,3,65
2012,NUTS,2010,DE11D,3,23
2012,NUTS,2010,DE121,3,37
2012,NUTS,2010,DE122,3,86
2012,NUTS,2010,DE123,3,0
2012,NUTS,2010,DE124,3,68
2012,NUTS,2010,DE125,3,49
2012,NUTS,2010,DE126,3,23
2012,NUTS,2010,DE127,3,80
2012,NUTS,2010,DE128,3,55
2012,NUTS,2010,DE129,3,1
2012,NUTS,2010,DE12A,3,77
2012,NUTS,2010,DE12B,3,18
2012,NUTS,2010,DE12C,3,28
2012,NUTS,2010,DE131,3,89
2012,NUTS,2010,DE132,3,2
2012,NUTS,2010,DE133,3,69
2012,NUTS,2010,DE134,3,61
2012,NUTS,2010,DE135,3,29
2012,NUTS,2010,DE136,3,53
2012,NUTS,2010,DE137,3,97
2012,NUTS,2010,DE138,3,27
2012,NUTS,2010,DE139,3,23
2012,NUTS,2010,DE13A,3,33
2012,NUTS,2010,DE141,3,18
2012,NUTS,2010,DE142,3,78
2012,NUTS,2010,DE143,3,53
2012,NUTS,2010,DE144,3,78
2012,NUTS,2010,DE145,3,88
2012,NUTS,2010,DE146,3,4
2012,NUTS,2010,DE147,3,73
2012,NUTS,2010,DE148,3,67
2012,NUTS,2010,DE149,3,52
2012,NUTS,2010,DE211,3,25
2012,NUTS,2010,DE212,3,37
2012,NUTS,2010,DE213,3,100
2012,NUTS,2010,DE214,3,23
2012,NUTS,2010,DE215,3,15
2012,NUTS,2010,DE216,3,42
2012,NUTS,2010,DE217,3,73
2012,NUTS,2010,DE218,3,4
2012,NUTS,2010,DE219,3,28
2012,NUTS,2010,DE21A,3,16
2012,NUTS,2010,DE21B,3,52
2012,NUTS,2010,DE21C,3,41
2012,NUTS,2010,DE21D,3,65
2012,NUTS,2010,DE21E,3,51
2012,NUTS,2010,DE21F,3,82
2012,NUTS,2010,DE21G,3,39
2012,NUTS,2010,DE21H,3,66
2012,NUTS,2010,DE21I,3,62
2012,NUTS,2010,DE21J,3,45
2012,NUTS,2010,DE21K,3,16
2012,NUTS,2010,DE21L,3,35
2012,NUTS,2010,DE21M,3,68
2012,NUTS,2010,DE21N,3,64
2012,NUTS,2010,DE221,3,62
2012,NUTS,2010,DE222,3,41
2012,NUTS,2010,DE223,3,11
2012,NUTS,2010,DE224,3,85
2012,NUTS,2010,DE225,3,99
2012,NUTS,2010,DE226,3,75
2012,NUTS,2010,DE227,3,48
2012,NUTS,2010,DE228,3,45
2012,NUTS,2010,DE229,3,54
2012,NUTS,2010,DE22A,3,23
2012,NUTS,2010,DE22B,3,89
2012,NUTS,2010,DE22C,3,86
2012,NUTS,2010,DE231,3,41
2012,NUTS,2010,DE232,3,45
2012,NUTS,2010,DE233,3,96
2012,NUTS,2010,DE234,3,74
2012,NUTS,2010,DE235,3,93
2012,NUTS,2010,DE236,3,11
2012,NUTS,2010,DE237,3,12
2012,NUTS,2010,DE238,3,99
2012,NUTS,2010,DE239,3,38
2012,NUTS,2010,DE23A,3,19
2012,NUTS,2010,DE241,3,98
2012,NUTS,2010,DE242,3,26
2012,NUTS,2010,DE243,3,67
2012,NUTS,2010,DE244,3,2
2012,NUTS,2010,DE245,3,21
2012,NUTS,2010,DE246,3,14
2012,NUTS,2010,DE247,3,50
2012,NUTS,2010,DE248,3,96
2012,NUTS,2010,DE249,3,36
2012,NUTS,2010,DE24A,3,89
2012,NUTS,2010,DE24B,3,70
2012,NUTS,2010,DE24C,3,5
2012,NUTS,2010,DE24D,3,73
2012,NUTS,2010,DE251,3,3
2012,NUTS,2010,DE252,3,97
2012,NUTS,2010,DE253,3,98
2012,NUTS,2010,DE254,3,17
2012,NUTS,2010,DE255,3,66
2012,NUTS,2010,DE256,3,52
2012,NUTS,2010,DE257,3,92
2012,NUTS,2010,DE258,3,53
2012,NUTS,2010,DE259,3,100
2012,NUTS,2010,DE25A,3,98
2012,NUTS,2010,DE25B,3,7
2012,NUTS,2010,DE25C,3,82
2012,NUTS,2010,DE261,3,22
2012,NUTS,2010,DE262,3,87
2012,NUTS,2010,DE263,3,91
2012,NUTS,2010,DE264,3,23
2012,NUTS,2010,DE265,3,38
2012,NUTS,2010,DE266,3,49
2012,NUTS,2010,DE267,3,90
2012,NUTS,2010,DE268,3,61
2012,NUTS,2010,DE269,3,41
2012,NUTS,2010,DE26A,3,59
2012,NUTS,2010,DE26B,3,92
2012,NUTS,2010,DE26C,3,64
2012,NUTS,2010,DE271,3,100
2012,NUTS,2010,DE272,3,32
2012,NUTS,2010,DE273,3,63
2012,NUTS,2010,DE274,3,77
2012,NUTS,2010,DE275,3,83
2012,NUTS,2010,DE276,3,18
2012,NUTS,2010,DE277,3,9
2012,NUTS,2010,DE278,3,54
2012,NUTS,2010,DE279,3,14
2012,NUTS,2010,DE27A,3,96
2012,NUTS,2010,DE27B,3,91
2012,NUTS,2010,DE27C,3,88
2012,NUTS,2010,DE27D,3,65
2012,NUTS,2010,DE27E,3,52
2012,NUTS,2010,DE300,3,9
2012,NUTS,2010,DE401,3,83
2012,NUTS,2010,DE402,3,79
2012,NUTS,2010,DE403,3,78
2012,NUTS,2010,DE404,3,62
2012,NUTS,2010,DE405,3,53
2012,NUTS,2010,DE406,3,44
2012,NUTS,2010,DE407,3,0
2012,NUTS,2010,DE408,3,0
2012,NUTS,2010,DE409,3,89
2012,NUTS,2010,DE40A,3,77
2012,NUTS,2010,DE40B,3,65
2012,NUTS,2010,DE40C,3,49
2012,NUTS,2010,DE40D,3,31
2012,NUTS,2010,DE40E,3,50
2012,NUTS,2010,DE40F,3,76
2012,NUTS,2010,DE40G,3,66
2012,NUTS,2010,DE40H,3,73
2012,NUTS,2010,DE40I,3,82
2012,NUTS,2010,DE501,3,36
2012,NUTS,2010,DE502,3,44
2012,NUTS,2010,DE600,3,95
2012,NUTS,2010,DE711,3,19
2012,NUTS,2010,DE712,3,26
2012,NUTS,2010,DE713,3,24
2012,NUTS,2010,DE714,3,59
2012,NUTS,2010,DE715,3,46
2012,NUTS,2010,DE716,3,56
2012,NUTS,2010,DE717,3,20
2012,NUTS,2010,DE718,3,70
2012,NUTS,2010,DE719,3,58
2012,NUTS,2010,DE71A,3,91
2012,NUTS,2010,DE71B,3,94
2012,NUTS,2010,DE71C,3,51
2012,NUTS,2010,DE71D,3,77
2012,NUTS,2010,DE71E,3,73
2012,NUTS,2010,DE721,3,82
2012,NUTS,2010,DE722,3,57
2012,NUTS,2010,DE723,3,93
2012,NUTS,2010,DE724,3,67
2012,NUTS,2010,DE725,3,65
2012,NUTS,2010,DE731,3,51
2012,NUTS,2010,DE732,3,33
2012,NUTS,2010,DE733,3,46
2012,NUTS,2010,DE734,3,57
2012,NUTS,2010,DE735,3,69
2012,NUTS,2010,DE736,3,37
2012,NUTS,2010,DE737,3,44
2012,NUTS,2010,DE801,3,70
2012,NUTS,2010,DE802,3,27
2012,NUTS,2010,DE803,3,68
2012,NUTS,2010,DE804,3,16
2012,NUTS,2010,DE805,3,59
2012,NUTS,2010,DE806,3,9
2012,NUTS,2010,DE807,3,91
2012,NUTS,2010,DE808,3,39
2012,NUTS,2010,DE809,3,89
2012,NUTS,2010,DE80A,3,0
2012,NUTS,2010,DE80B,3,72
2012,NUTS,2010,DE80C,3,82
2012,NUTS,2010,DE80D,3,80
2012,NUTS,2010,DE80E,3,66
2012,NUTS,2010,DE80F,3,62
2012,NUTS,2010,DE80G,3,28
2012,NUTS,2010,DE80H,3,66
2012,NUTS,2010,DE80I,3,87
2012,NUTS,2010,DE911,3,100
2012,NUTS,2010,DE912,3,26
2012,NUTS,2010,DE913,3,63
2012,NUTS,2010,DE914,3,9
2012,NUTS,2010,DE915,3,67
2012,NUTS,2010,DE916,3,43
2012,NUTS,2010,DE917,3,74
2012,NUTS,2010,DE918,3,1
2012,NUTS,2010,DE919,3,88
2012,NUTS,2010,DE91A,3,83
2012,NUTS,2010,DE91B,3,78
2012,NUTS,2010,DE922,3,27
2012,NUTS,2010,DE923,3,21
2012,NUTS,2010,DE925,3,85
2012,NUTS,2010,DE926,3,27
2012,NUTS,2010,DE927,3,99
2012,NUTS,2010,DE928,3,59
2012,NUTS,2010,DE929,3,61
2012,NUTS,2010,DE931,3,46
2012,NUTS,2010,DE932,3,15
2012,NUTS,2010,DE933,3,81
2012,NUTS,2010,DE934,3,78
2012,NUTS,2010,DE935,3,5
2012,NUTS,2010,DE936,3,55
2012,NUTS,2010,DE937,3,40
2012,NUTS,2010,DE938,3,93
2012,NUTS,2010,DE939,3,33
2012,NUTS,2010,DE93A,3,46
2012,NUTS,2010,DE93B,3,68
2012,NUTS,2010,DE941,3,23
2012,NUTS,2010,DE942,3,26
2012,NUTS,2010,DE943,3,38
2012,NUTS,2010,DE944,3,13
2012,NUTS,2010,DE945,3,14
2012,NUTS,2010,DE946,3,93
2012,NUTS,2010,DE947,3,35
2012,NUTS,2010,DE948,3,42
2012,NUTS,2010,DE949,3,88
2012,NUTS,2010,DE94A,3,45
2012,NUTS,2010,DE94B,3,30
2012,NUTS,2010,DE94C,3,94
2012,NUTS,2010,DE94D,3,74
2012,NUTS,2010,DE94E,3,44
2012,NUTS,2010,DE94F,3,2
2012,NUTS,2010,DE94G,3,55
2012,NUTS,2010,DE94H,3,17
2012,NUTS,2010,DEA11,3,91
2012,NUTS,2010,DEA12,3,62
2012,NUTS,2010,DEA13,3,79
2012,NUTS,2010,DEA14,3,90
2012,NUTS,2010,DEA15,3,56
2012,NUTS,2010,DEA16,3,16
2012,NUTS,2010,DEA17,3,34
2012,NUTS,2010,DEA18,3,68
2012,NUTS,2010,DEA19,3,73
2012,NUTS,2010,DEA1A,3,80
2012,NUTS,2010,DEA1B,3,36
2012,NUTS,2010,DEA1C,3,94
2012,NUTS,2010,DEA1D,3,66
2012,NUTS,2010,DEA1E,3,100
2012,NUTS,2010,DEA1F,3,76
2012,NUTS,2010,DEA22,3,42
2012,NUTS,2010,DEA23,3,10
2012,NUTS,2010,DEA24,3,74
2012,NUTS,2010,DEA26,3,36
2012,NUTS,2010,DEA27,3,43
2012,NUTS,2010,DEA28,3,40
2012,NUTS,2010,DEA29,3,66
2012,NUTS,2010,DEA2A,3,20
2012,NUTS,2010,DEA2B,3,66
2012,NUTS,2010,DEA2C,3,18
2012,NUTS,2010,DEA2D,3,0
2012,NUTS,2010,DEA31,3,84
2012,NUTS,2010,DEA32,3,52
2012,NUTS,2010,DEA33,3,30
2012,NUTS,2010,DEA34,3,96
2012,NUTS,2010,DEA35,3,24
2012,NUTS,2010,DEA36,3,51
2012,NUTS,2010,DEA37,3,72
2012,NUTS,2010,DEA38,3,45
2012,NUTS,2010,DEA41,3,22
2012,NUTS,2010,DEA42,3,21
2012,NUTS,2010,DEA43,3,16
2012,NUTS,2010,DEA44,3,43
2012,NUTS,2010,DEA45,3,94
2012,NUTS,2010,DEA46,3,58
2012,NUTS,2010,DEA47,3,97
2012,NUTS,2010,DEA51,3,10
2012,NUTS,2010,DEA52,3,40
2012,NUTS,2010,DEA53,3,8
2012,NUTS,2010,DEA54,3,81
2012,NUTS,2010,DEA55,3,54
2012,NUTS,2010,DEA56,3,92
2012,NUTS,2010,DEA57,3,29
2012,NUTS,2010,DEA58,3,29
2012,NUTS,2010,DEA59,3,14
2012,NUTS,2010,DEA5A,3,25
2012,NUTS,2010,DEA5B,3,39
2012,NUTS,2010,DEA5C,3,20
2012,NUTS,2010,DEB11,3,12
2012,NUTS,2010,DEB12,3,38
2012,NUTS,2010,DEB13,3,14
2012,NUTS,2010,DEB14,3,42
2012,NUTS,2010,DEB15,3,24
2012,NUTS,2010,DEB16,3,55
2012,NUTS,2010,DEB17,3,65
2012,NUTS,2010,DEB18,3,83
2012,NUTS,2010,DEB19,3,75
2012,NUTS,2010,DEB1A,3,75
2012,NUTS,2010,DEB1B,3,48
2012,NUTS,2010,DEB21,3,52
2012,NUTS,2010,DEB22,3,7
2012,NUTS,2010,DEB23,3,31
2012,NUTS,2010,DEB24,3,55
2012,NUTS,2010,DEB25,3,48
2012,NUTS,2010,DEB31,3,5
2012,NUTS,2010,DEB32,3,71
2012,NUTS,2010,DEB33,3,92
2012,NUTS,2010,DEB34,3,44
2012,NUTS,2010,DEB35,3,9
2012,NUTS,2010,DEB36,3,52
2012,NUTS,2010,DEB37,3,28
2012,NUTS,2010,DEB38,3,73
2012,NUTS,2010,DEB39,3,87
2012,NUTS,2010,DEB3A,3,75
2012,NUTS,2010,DEB3B,3,29
2012,NUTS,2010,DEB3C,3,65
2012,NUTS,2010,DEB3D,3,62
2012,NUTS,2010,DEB3E,3,51
2012,NUTS,2010,DEB3F,3,13
2012,NUTS,2010,DEB3G,3,80
2012,NUTS,2010,DEB3H,3,96
2012,NUTS,2010,DEB3I,3,50
2012,NUTS,2010,DEB3J,3,74
2012,NUTS,2010,DEB3K,3,0
2012,NUTS,2010,DEC01,3,10
2012,NUTS,2010,DEC02,3,79
2012,NUTS,2010,DEC03,3,14
2012,NUTS,2010,DEC04,3,32
2012,NUTS,2010,DEC05,3,46
2012,NUTS,2010,DEC06,3,14
2012,NUTS,2010,DED21,3,34
2012,NUTS,2010,DED2C,3,94
2012,NUTS,2010,DED2D,3,61
2012,NUTS,2010,DED2E,3,6
2012,NUTS,2010,DED2F,3,85
2012,NUTS,2010,DED41,3,74
2012,NUTS,2010,DED42,3,73
2012,NUTS,2010,DED43,3,74
2012,NUTS,2010,DED44,3,7
