year,region_type,region_year_spec,region_id,region_level,dokha
2015,NUTS,2013,DK04,2,826
2015,NUTS,2013,DK05,2,924
2015,NUTS,2013,EE00,2,506
2015,NUTS,2013,EL30,2,538
2015,NUTS,2013,EL41,2,7
2015,NUTS,2013,EL42,2,204
2015,NUTS,2013,EL43,2,969
2015,NUTS,2013,EL51,2,434
2015,NUTS,2013,EL52,2,754
2015,NUTS,2013,EL53,2,530
2015,NUTS,2013,EL54,2,922
2015,NUTS,2013,EL61,2,687
2015,NUTS,2013,EL62,2,785
2015,NUTS,2013,EL63,2,186
2015,NUTS,2013,EL64,2,960
2015,NUTS,2013,EL65,2,327
2015,NUTS,2013,ES11,2,864
2015,NUTS,2013,ES12,2,679
2015,NUTS,2013,ES13,2,755
2015,NUTS,2013,ES21,2,538
2015,NUTS,2013,ES22,2,916
2015,NUTS,2013,ES23,2,112
2015,NUTS,2013,ES24,2,80
2015,NUTS,2013,ES30,2,903
2015,NUTS,2013,ES41,2,650
2015,NUTS,2013,ES42,2,170
2015,NUTS,2013,ES43,2,540
2015,NUTS,2013,ES51,2,640
2015,NUTS,2013,ES52,2,504
2015,NUTS,2013,ES53,2,815
2015,NUTS,2013,ES61,2,4
2015,NUTS,2013,ES62,2,580
2015,NUTS,2013,ES63,2,354
2015,NUTS,2013,ES64,2,962
2015,NUTS,2013,ES70,2,119
2015,NUTS,2013,FI19,2,451
2015,NUTS,2013,FI1B,2,225
2015,NUTS,2013,FI1C,2,424
2015,NUTS,2013,FI1D,2,798
2015,NUTS,2013,FI20,2,853
2015,NUTS,2013,FR10,2,215
2015,NUTS,2013,FR21,2,683
2015,NUTS,2013,FR22,2,829
2015,NUTS,2013,FR23,2,270
2015,NUTS,2013,FR24,2,130
2015,NUTS,2013,FR25,2,580
2015,NUTS,2013,FR26,2,372
2015,NUTS,2013,FR30,2,75
2015,NUTS,2013,FR41,2,316
2015,NUTS,2013,FR42,2,216
2015,NUTS,2013,FR43,2,697
2015,NUTS,2013,FR51,2,238
2015,NUTS,2013,FR52,2,597
2015,NUTS,2013,FR53,2,525
2015,NUTS,2013,FR61,2,598
2015,NUTS,2013,FR62,2,829
2015,NUTS,2013,FR63,2,475
2015,NUTS,2013,FR71,2,680
2015,NUTS,2013,FR72,2,50
2015,NUTS,2013,FR81,2,121
2015,NUTS,2013,FR82,2,608
2015,NUTS,2013,FR83,2,62
2015,NUTS,2013,FRA1,2,674
2015,NUTS,2013,FRA2,2,934
2015,NUTS,2013,FRA3,2,405
2015,NUTS,2013,FRA4,2,341
2015,NUTS,2013,FRA5,2,62
2015,NUTS,2013,HR03,2,932
2015,NUTS,2013,HR04,2,252
2015,NUTS,2013,HU10,2,918
2015,NUTS,2013,HU21,2,267
2015,NUTS,2013,HU22,2,190
2015,NUTS,2013,HU23,2,128
2015,NUTS,2013,HU31,2,764
2015,NUTS,2013,HU32,2,768
2015,NUTS,2013,HU33,2,170
2015,NUTS,2013,IE01,2,20
2015,NUTS,2013,IE02,2,400
2015,NUTS,2013,IS00,2,817
2015,NUTS,2013,ITC1,2,20
2015,NUTS,2013,ITC2,2,749
2015,NUTS,2013,ITC3,2,952
2015,NUTS,2013,ITC4,2,813
2015,NUTS,2013,ITF1,2,113
2015,NUTS,2013,ITF2,2,305
2015,NUTS,2013,ITF3,2,246
2015,NUTS,2013,ITF4,2,638
2015,NUTS,2013,ITF5,2,709
2015,NUTS,2013,ITF6,2,486
2015,NUTS,2013,ITG1,2,229
2015,NUTS,2013,ITG2,2,142
2015,NUTS,2013,ITH1,2,620
2015,NUTS,2013,ITH2,2,86
2015,NUTS,2013,ITH3,2,643
2015,NUTS,2013,ITH4,2,444
2015,NUTS,2013,ITH5,2,820
2015,NUTS,2013,ITI1,2,990
2015,NUTS,2013,ITI2,2,403
2015,NUTS,2013,ITI3,2,376
2015,NUTS,2013,ITI4,2,7
2015,NUTS,2013,LI00,2,244
2015,NUTS,2013,LT00,2,941
2015,NUTS,2013,LU00,2,161
2015,NUTS,2013,LV00,2,324
2015,NUTS,2013,ME00,2,418
2015,NUTS,2013,MK00,2,823
2015,NUTS,2013,MT00,2,404
2015,NUTS,2013,NL11,2,400
2015,NUTS,2013,NL12,2,331
2015,NUTS,2013,NL13,2,826
2015,NUTS,2013,NL21,2,653
2015,NUTS,2013,NL22,2,758
2015,NUTS,2013,NL23,2,430
2015,NUTS,2013,NL31,2,792
2015,NUTS,2013,NL32,2,843
2015,NUTS,2013,NL33,2,782
2015,NUTS,2013,NL34,2,567
2015,NUTS,2013,NL41,2,694
2015,NUTS,2013,NL42,2,915
2015,NUTS,2013,NO01,2,927
2015,NUTS,2013,NO02,2,412
2015,NUTS,2013,NO03,2,449
2015,NUTS,2013,NO04,2,214
2015,NUTS,2013,NO05,2,583
2015,NUTS,2013,NO06,2,874
2015,NUTS,2013,NO07,2,650
2015,NUTS,2013,PL11,2,271
2015,NUTS,2013,PL12,2,780
2015,NUTS,2013,PL21,2,93
2015,NUTS,2013,PL22,2,775
2015,NUTS,2013,PL31,2,361
2015,NUTS,2013,PL32,2,867
2015,NUTS,2013,PL33,2,773
2015,NUTS,2013,PL34,2,532
2015,NUTS,2013,PL41,2,73
2015,NUTS,2013,PL42,2,408
2015,NUTS,2013,PL43,2,802
2015,NUTS,2013,PL51,2,253
2015,NUTS,2013,PL52,2,832
2015,NUTS,2013,PL61,2,146
2015,NUTS,2013,PL62,2,999
2015,NUTS,2013,PL63,2,883
2015,NUTS,2013,PT11,2,507
2015,NUTS,2013,PT15,2,775
2015,NUTS,2013,PT16,2,974
2015,NUTS,2013,PT17,2,113
2015,NUTS,2013,PT18,2,561
2015,NUTS,2013,PT20,2,154
2015,NUTS,2013,PT30,2,424
2015,NUTS,2013,RO11,2,112
2015,NUTS,2013,RO12,2,324
2015,NUTS,2013,RO21,2,615
2015,NUTS,2013,RO22,2,886
2015,NUTS,2013,RO31,2,118
2015,NUTS,2013,RO32,2,241
2015,NUTS,2013,RO41,2,958
2015,NUTS,2013,RO42,2,834
2015,NUTS,2013,SE11,2,847
2015,NUTS,2013,SE12,2,845
2015,NUTS,2013,SE21,2,795
2015,NUTS,2013,SE22,2,11
2015,NUTS,2013,SE23,2,524
2015,NUTS,2013,SE31,2,419
2015,NUTS,2013,SE32,2,186
2015,NUTS,2013,SE33,2,524
2015,NUTS,2013,SI03,2,298
2015,NUTS,2013,SI04,2,190
2015,NUTS,2013,SK01,2,456
2015,NUTS,2013,SK02,2,195
2015,NUTS,2013,SK03,2,463
2015,NUTS,2013,SK04,2,845
2015,NUTS,2013,TR10,2,368
2015,NUTS,2013,TR21,2,468
2015,NUTS,2013,TR22,2,986
2015,NUTS,2013,TR31,2,599
2015,NUTS,2013,TR32,2,512
2015,NUTS,2013,TR33,2,409
2015,NUTS,2013,TR41,2,861
2015,NUTS,2013,TR42,2,90
2015,NUTS,2013,TR51,2,57
2015,NUTS,2013,TR52,2,409
2015,NUTS,2013,TR61,2,627
2015,NUTS,2013,TR62,2,240
2015,NUTS,2013,TR63,2,891
2015,NUTS,2013,TR71,2,846
2015,NUTS,2013,TR72,2,644
2015,NUTS,2013,TR81,2,39
2015,NUTS,2013,TR82,2,286
2015,NUTS,2013,TR83,2,261
2015,NUTS,2013,TR90,2,915
2015,NUTS,2013,TRA1,2,436
2015,NUTS,2013,TRA2,2,304
2015,NUTS,2013,TRB1,2,55
2015,NUTS,2013,TRB2,2,285
2015,NUTS,2013,TRC1,2,908
2015,NUTS,2013,TRC2,2,157
2015,NUTS,2013,TRC3,2,808
2015,NUTS,2013,UKC1,2,979
2015,NUTS,2013,UKC2,2,356
2015,NUTS,2013,UKD1,2,990
2015,NUTS,2013,UKD3,2,764
2015,NUTS,2013,UKD4,2,993
2015,NUTS,2013,UKD6,2,244
2015,NUTS,2013,UKD7,2,517
2015,NUTS,2013,UKE1,2,300
2015,NUTS,2013,UKE2,2,679
2015,NUTS,2013,UKE3,2,287
2015,NUTS,2013,UKE4,2,537
2015,NUTS,2013,UKF1,2,549
2015,NUTS,2013,UKF2,2,356
2015,NUTS,2013,UKF3,2,520
2015,NUTS,2013,UKG1,2,761
2015,NUTS,2013,UKG2,2,152
2015,NUTS,2013,UKG3,2,495
2015,NUTS,2013,UKH1,2,271
2015,NUTS,2013,UKH2,2,900
2015,NUTS,2013,UKH3,2,186
2015,NUTS,2013,UKI3,2,965
2015,NUTS,2013,UKI4,2,979
2015,NUTS,2013,UKI5,2,174
2015,NUTS,2013,UKI6,2,323
2015,NUTS,2013,UKI7,2,270
2015,NUTS,2013,UKJ1,2,10
2015,NUTS,2013,UKJ2,2,748
2015,NUTS,2013,UKJ3,2,213
2015,NUTS,2013,UKJ4,2,790
2015,NUTS,2013,UKK1,2,622
2015,NUTS,2013,UKK2,2,98
2015,NUTS,2013,UKK3,2,602
2015,NUTS,2013,UKK4,2,437
2015,NUTS,2013,UKL1,2,71
2015,NUTS,2013,UKL2,2,646
2015,NUTS,2013,UKM2,2,7
2015,NUTS,2013,UKM3,2,568
2015,NUTS,2013,UKM5,2,784
2015,NUTS,2013,UKM6,2,945
2015,NUTS,2013,UKN0,2,814
2015,NUTS,2013,AT111,3,733
2015,NUTS,2013,AT112,3,570
2015,NUTS,2013,AT113,3,959
2015,NUTS,2013,AT121,3,100
2015,NUTS,2013,AT122,3,667
2015,NUTS,2013,AT123,3,219
2015,NUTS,2013,AT124,3,670
2015,NUTS,2013,AT125,3,18
2015,NUTS,2013,AT126,3,875
2015,NUTS,2013,AT127,3,394
2015,NUTS,2013,AT130,3,345
2015,NUTS,2013,AT211,3,236
2015,NUTS,2013,AT212,3,251
2015,NUTS,2013,AT213,3,701
2015,NUTS,2013,AT221,3,149
2015,NUTS,2013,AT222,3,406
2015,NUTS,2013,AT223,3,620
2015,NUTS,2013,AT224,3,115
2015,NUTS,2013,AT225,3,217
2015,NUTS,2013,AT226,3,615
2015,NUTS,2013,AT311,3,736
2015,NUTS,2013,AT312,3,322
2015,NUTS,2013,AT313,3,320
2015,NUTS,2013,AT314,3,292
2015,NUTS,2013,AT315,3,26
2015,NUTS,2013,AT321,3,902
2015,NUTS,2013,AT322,3,640
2015,NUTS,2013,AT323,3,939
2015,NUTS,2013,AT331,3,496
2015,NUTS,2013,AT332,3,543
2015,NUTS,2013,AT333,3,236
2015,NUTS,2013,AT334,3,736
2015,NUTS,2013,AT335,3,990
2015,NUTS,2013,AT341,3,790
2015,NUTS,2013,AT342,3,414
2015,NUTS,2013,BE100,3,481
2015,NUTS,2013,BE211,3,620
2015,NUTS,2013,BE212,3,533
2015,NUTS,2013,BE213,3,55
2015,NUTS,2013,BE221,3,723
2015,NUTS,2013,BE222,3,697
2015,NUTS,2013,BE223,3,921
2015,NUTS,2013,BE231,3,842
2015,NUTS,2013,BE232,3,580
2015,NUTS,2013,BE233,3,598
2015,NUTS,2013,BE234,3,535
2015,NUTS,2013,BE235,3,204
2015,NUTS,2013,BE236,3,120
2015,NUTS,2013,BE241,3,714
2015,NUTS,2013,BE242,3,927
2015,NUTS,2013,BE251,3,24
2015,NUTS,2013,BE252,3,170
2015,NUTS,2013,BE253,3,919
2015,NUTS,2013,BE254,3,860
2015,NUTS,2013,BE255,3,380
2015,NUTS,2013,BE256,3,930
2015,NUTS,2013,BE257,3,480
2015,NUTS,2013,BE258,3,66
2015,NUTS,2013,BE310,3,322
2015,NUTS,2013,BE321,3,701
2015,NUTS,2013,BE322,3,768
2015,NUTS,2013,BE323,3,610
2015,NUTS,2013,BE324,3,794
2015,NUTS,2013,BE325,3,377
2015,NUTS,2013,BE326,3,141
2015,NUTS,2013,BE327,3,507
2015,NUTS,2013,BE331,3,281
2015,NUTS,2013,BE332,3,578
2015,NUTS,2013,BE334,3,12
2015,NUTS,2013,BE335,3,417
2015,NUTS,2013,BE336,3,555
2015,NUTS,2013,BE341,3,135
2015,NUTS,2013,BE342,3,320
2015,NUTS,2013,BE343,3,768
2015,NUTS,2013,BE344,3,308
2015,NUTS,2013,BE345,3,532
2015,NUTS,2013,BE351,3,52
2015,NUTS,2013,BE352,3,410
2015,NUTS,2013,BE353,3,902
2015,NUTS,2013,BG311,3,737
2015,NUTS,2013,BG312,3,587
2015,NUTS,2013,BG313,3,325
2015,NUTS,2013,BG314,3,682
2015,NUTS,2013,BG315,3,682
2015,NUTS,2013,BG321,3,181
2015,NUTS,2013,BG322,3,247
2015,NUTS,2013,BG323,3,410
2015,NUTS,2013,BG324,3,919
2015,NUTS,2013,BG325,3,894
2015,NUTS,2013,BG331,3,855
2015,NUTS,2013,BG332,3,207
2015,NUTS,2013,BG333,3,397
2015,NUTS,2013,BG334,3,80
2015,NUTS,2013,BG341,3,626
2015,NUTS,2013,BG342,3,7
2015,NUTS,2013,BG343,3,288
2015,NUTS,2013,BG344,3,340
2015,NUTS,2013,BG411,3,459
2015,NUTS,2013,BG412,3,358
2015,NUTS,2013,BG413,3,666
2015,NUTS,2013,BG414,3,796
2015,NUTS,2013,BG415,3,737
2015,NUTS,2013,BG421,3,223
2015,NUTS,2013,BG422,3,448
2015,NUTS,2013,BG423,3,662
2015,NUTS,2013,BG424,3,868
2015,NUTS,2013,BG425,3,43
2015,NUTS,2013,CH011,3,148
2015,NUTS,2013,CH012,3,410
2015,NUTS,2013,CH013,3,551
2015,NUTS,2013,CH021,3,843
2015,NUTS,2013,CH022,3,114
2015,NUTS,2013,CH023,3,801
2015,NUTS,2013,CH024,3,756
2015,NUTS,2013,CH025,3,864
2015,NUTS,2013,CH031,3,358
2015,NUTS,2013,CH032,3,422
2015,NUTS,2013,CH033,3,752
2015,NUTS,2013,CH040,3,891
2015,NUTS,2013,CH051,3,412
2015,NUTS,2013,CH052,3,675
2015,NUTS,2013,CH053,3,542
2015,NUTS,2013,CH054,3,427
2015,NUTS,2013,CH055,3,994
2015,NUTS,2013,CH056,3,630
2015,NUTS,2013,CH057,3,490
2015,NUTS,2013,CH061,3,606
2015,NUTS,2013,CH062,3,778
2015,NUTS,2013,CH063,3,516
2015,NUTS,2013,CH064,3,713
2015,NUTS,2013,CH065,3,585
2015,NUTS,2013,CH066,3,388
2015,NUTS,2013,CH070,3,734
2015,NUTS,2013,CY000,3,357
2015,NUTS,2013,CZ010,3,71
2015,NUTS,2013,CZ020,3,57
2015,NUTS,2013,CZ031,3,30
2015,NUTS,2013,CZ032,3,992
2015,NUTS,2013,CZ041,3,368
2015,NUTS,2013,CZ042,3,385
2015,NUTS,2013,CZ051,3,558
2015,NUTS,2013,CZ052,3,1000
2015,NUTS,2013,CZ053,3,820
2015,NUTS,2013,CZ063,3,517
2015,NUTS,2013,CZ064,3,609
2015,NUTS,2013,CZ071,3,805
2015,NUTS,2013,CZ072,3,125
2015,NUTS,2013,CZ080,3,231
2015,NUTS,2013,DE111,3,562
2015,NUTS,2013,DE112,3,36
2015,NUTS,2013,DE113,3,399
2015,NUTS,2013,DE114,3,811
2015,NUTS,2013,DE115,3,957
2015,NUTS,2013,DE116,3,618
2015,NUTS,2013,DE117,3,584
2015,NUTS,2013,DE118,3,3
2015,NUTS,2013,DE119,3,487
2015,NUTS,2013,DE11A,3,235
2015,NUTS,2013,DE11B,3,96
2015,NUTS,2013,DE11C,3,270
2015,NUTS,2013,DE11D,3,830
2015,NUTS,2013,DE121,3,393
2015,NUTS,2013,DE122,3,487
2015,NUTS,2013,DE123,3,916
2015,NUTS,2013,DE124,3,312
2015,NUTS,2013,DE125,3,810
2015,NUTS,2013,DE126,3,402
2015,NUTS,2013,DE127,3,856
2015,NUTS,2013,DE128,3,205
2015,NUTS,2013,DE129,3,593
2015,NUTS,2013,DE12A,3,491
2015,NUTS,2013,DE12B,3,282
2015,NUTS,2013,DE12C,3,263
2015,NUTS,2013,DE131,3,155
2015,NUTS,2013,DE132,3,30
2015,NUTS,2013,DE133,3,479
2015,NUTS,2013,DE134,3,150
2015,NUTS,2013,DE135,3,764
2015,NUTS,2013,DE136,3,925
2015,NUTS,2013,DE137,3,753
2015,NUTS,2013,DE138,3,610
2015,NUTS,2013,DE139,3,380
2015,NUTS,2013,DE13A,3,262
2015,NUTS,2013,DE141,3,261
2015,NUTS,2013,DE142,3,91
2015,NUTS,2013,DE143,3,251
2015,NUTS,2013,DE144,3,245
2015,NUTS,2013,DE145,3,873
2015,NUTS,2013,DE146,3,721
2015,NUTS,2013,DE147,3,640
2015,NUTS,2013,DE148,3,699
2015,NUTS,2013,DE149,3,372
2015,NUTS,2013,DE211,3,218
2015,NUTS,2013,DE212,3,527
2015,NUTS,2013,DE213,3,918
2015,NUTS,2013,DE214,3,444
2015,NUTS,2013,DE215,3,259
2015,NUTS,2013,DE216,3,962
2015,NUTS,2013,DE217,3,709
2015,NUTS,2013,DE218,3,228
2015,NUTS,2013,DE219,3,966
2015,NUTS,2013,DE21A,3,888
2015,NUTS,2013,DE21B,3,598
2015,NUTS,2013,DE21C,3,751
2015,NUTS,2013,DE21D,3,491
2015,NUTS,2013,DE21E,3,720
2015,NUTS,2013,DE21F,3,520
2015,NUTS,2013,DE21G,3,294
2015,NUTS,2013,DE21H,3,333
2015,NUTS,2013,DE21I,3,141
2015,NUTS,2013,DE21J,3,683
2015,NUTS,2013,DE21K,3,265
2015,NUTS,2013,DE21L,3,714
2015,NUTS,2013,DE21M,3,43
2015,NUTS,2013,DE21N,3,389
2015,NUTS,2013,DE221,3,666
2015,NUTS,2013,DE222,3,152
2015,NUTS,2013,DE223,3,238
2015,NUTS,2013,DE224,3,446
2015,NUTS,2013,DE225,3,11
2015,NUTS,2013,DE226,3,164
2015,NUTS,2013,DE227,3,132
2015,NUTS,2013,DE228,3,881
2015,NUTS,2013,DE229,3,138
2015,NUTS,2013,DE22A,3,869
2015,NUTS,2013,DE22B,3,256
2015,NUTS,2013,DE22C,3,251
2015,NUTS,2013,DE231,3,940
2015,NUTS,2013,DE232,3,18
2015,NUTS,2013,DE233,3,383
2015,NUTS,2013,DE234,3,757
2015,NUTS,2013,DE235,3,380
2015,NUTS,2013,DE236,3,679
2015,NUTS,2013,DE237,3,56
2015,NUTS,2013,DE238,3,720
2015,NUTS,2013,DE239,3,390
2015,NUTS,2013,DE23A,3,957
2015,NUTS,2013,DE241,3,371
2015,NUTS,2013,DE242,3,388
2015,NUTS,2013,DE243,3,687
2015,NUTS,2013,DE244,3,496
2015,NUTS,2013,DE245,3,364
2015,NUTS,2013,DE246,3,928
2015,NUTS,2013,DE247,3,795
2015,NUTS,2013,DE248,3,974
2015,NUTS,2013,DE249,3,928
2015,NUTS,2013,DE24A,3,778
2015,NUTS,2013,DE24B,3,542
2015,NUTS,2013,DE24C,3,498
2015,NUTS,2013,DE24D,3,433
2015,NUTS,2013,DE251,3,569
2015,NUTS,2013,DE252,3,598
2015,NUTS,2013,DE253,3,579
2015,NUTS,2013,DE254,3,838
2015,NUTS,2013,DE255,3,740
2015,NUTS,2013,DE256,3,200
2015,NUTS,2013,DE257,3,166
2015,NUTS,2013,DE258,3,200
2015,NUTS,2013,DE259,3,808
2015,NUTS,2013,DE25A,3,905
2015,NUTS,2013,DE25B,3,234
2015,NUTS,2013,DE25C,3,601
2015,NUTS,2013,DE261,3,191
2015,NUTS,2013,DE262,3,671
2015,NUTS,2013,DE263,3,630
2015,NUTS,2013,DE264,3,129
2015,NUTS,2013,DE265,3,773
2015,NUTS,2013,DE266,3,772
2015,NUTS,2013,DE267,3,670
2015,NUTS,2013,DE268,3,642
2015,NUTS,2013,DE269,3,350
2015,NUTS,2013,DE26A,3,488
2015,NUTS,2013,DE26B,3,298
2015,NUTS,2013,DE26C,3,452
2015,NUTS,2013,DE271,3,254
2015,NUTS,2013,DE272,3,976
2015,NUTS,2013,DE273,3,274
2015,NUTS,2013,DE274,3,61
2015,NUTS,2013,DE275,3,904
2015,NUTS,2013,DE276,3,587
2015,NUTS,2013,DE277,3,387
2015,NUTS,2013,DE278,3,931
2015,NUTS,2013,DE279,3,322
2015,NUTS,2013,DE27A,3,978
2015,NUTS,2013,DE27B,3,745
2015,NUTS,2013,DE27C,3,769
2015,NUTS,2013,DE27D,3,30
2015,NUTS,2013,DE27E,3,883
2015,NUTS,2013,DE300,3,124
2015,NUTS,2013,DE401,3,394
2015,NUTS,2013,DE402,3,153
2015,NUTS,2013,DE403,3,636
2015,NUTS,2013,DE404,3,891
2015,NUTS,2013,DE405,3,212
2015,NUTS,2013,DE406,3,540
2015,NUTS,2013,DE407,3,273
2015,NUTS,2013,DE408,3,76
2015,NUTS,2013,DE409,3,426
2015,NUTS,2013,DE40A,3,289
2015,NUTS,2013,DE40B,3,830
2015,NUTS,2013,DE40C,3,38
2015,NUTS,2013,DE40D,3,53
2015,NUTS,2013,DE40E,3,153
2015,NUTS,2013,DE40F,3,799
2015,NUTS,2013,DE40G,3,973
2015,NUTS,2013,DE40H,3,720
2015,NUTS,2013,DE40I,3,453
2015,NUTS,2013,DE501,3,813
2015,NUTS,2013,DE502,3,428
2015,NUTS,2013,DE600,3,8
2015,NUTS,2013,DE711,3,239
2015,NUTS,2013,DE712,3,84
2015,NUTS,2013,DE713,3,691
2015,NUTS,2013,DE714,3,436
2015,NUTS,2013,DE715,3,324
2015,NUTS,2013,DE716,3,227
2015,NUTS,2013,DE717,3,668
2015,NUTS,2013,DE718,3,947
2015,NUTS,2013,DE719,3,66
2015,NUTS,2013,DE71A,3,580
2015,NUTS,2013,DE71B,3,787
2015,NUTS,2013,DE71C,3,637
2015,NUTS,2013,DE71D,3,703
2015,NUTS,2013,DE71E,3,52
2015,NUTS,2013,DE721,3,369
2015,NUTS,2013,DE722,3,864
2015,NUTS,2013,DE723,3,283
2015,NUTS,2013,DE724,3,751
2015,NUTS,2013,DE725,3,96
2015,NUTS,2013,DE731,3,60
2015,NUTS,2013,DE732,3,39
2015,NUTS,2013,DE733,3,237
2015,NUTS,2013,DE734,3,11
2015,NUTS,2013,DE735,3,212
2015,NUTS,2013,DE736,3,590
2015,NUTS,2013,DE737,3,538
2015,NUTS,2013,DE803,3,787
2015,NUTS,2013,DE804,3,966
2015,NUTS,2013,DE80J,3,420
2015,NUTS,2013,DE80K,3,528
2015,NUTS,2013,DE80L,3,334
2015,NUTS,2013,DE80M,3,282
2015,NUTS,2013,DE80N,3,565
2015,NUTS,2013,DE80O,3,69
2015,NUTS,2013,DE911,3,316
2015,NUTS,2013,DE912,3,861
2015,NUTS,2013,DE913,3,166
2015,NUTS,2013,DE914,3,603
2015,NUTS,2013,DE915,3,379
2015,NUTS,2013,DE916,3,210
2015,NUTS,2013,DE917,3,369
2015,NUTS,2013,DE918,3,28
2015,NUTS,2013,DE919,3,400
2015,NUTS,2013,DE91A,3,491
2015,NUTS,2013,DE91B,3,367
2015,NUTS,2013,DE922,3,968
2015,NUTS,2013,DE923,3,572
2015,NUTS,2013,DE925,3,511
2015,NUTS,2013,DE926,3,376
2015,NUTS,2013,DE927,3,878
2015,NUTS,2013,DE928,3,373
2015,NUTS,2013,DE929,3,534
2015,NUTS,2013,DE931,3,388
2015,NUTS,2013,DE932,3,372
2015,NUTS,2013,DE933,3,38
2015,NUTS,2013,DE934,3,904
2015,NUTS,2013,DE935,3,486
2015,NUTS,2013,DE936,3,901
2015,NUTS,2013,DE937,3,900
2015,NUTS,2013,DE938,3,745
2015,NUTS,2013,DE939,3,631
2015,NUTS,2013,DE93A,3,45
2015,NUTS,2013,DE93B,3,268
2015,NUTS,2013,DE941,3,79
2015,NUTS,2013,DE942,3,810
2015,NUTS,2013,DE943,3,600
2015,NUTS,2013,DE944,3,820
2015,NUTS,2013,DE945,3,35
2015,NUTS,2013,DE946,3,117
2015,NUTS,2013,DE947,3,62
2015,NUTS,2013,DE948,3,125
2015,NUTS,2013,DE949,3,301
2015,NUTS,2013,DE94A,3,700
2015,NUTS,2013,DE94B,3,483
2015,NUTS,2013,DE94C,3,833
2015,NUTS,2013,DE94D,3,373
2015,NUTS,2013,DE94E,3,8
2015,NUTS,2013,DE94F,3,200
2015,NUTS,2013,DE94G,3,914
2015,NUTS,2013,DE94H,3,193
2015,NUTS,2013,DEA11,3,550
2015,NUTS,2013,DEA12,3,823
2015,NUTS,2013,DEA13,3,33
2015,NUTS,2013,DEA14,3,76
2015,NUTS,2013,DEA15,3,864
2015,NUTS,2013,DEA16,3,665
2015,NUTS,2013,DEA17,3,974
2015,NUTS,2013,DEA18,3,611
2015,NUTS,2013,DEA19,3,794
2015,NUTS,2013,DEA1A,3,905
2015,NUTS,2013,DEA1B,3,245
2015,NUTS,2013,DEA1C,3,161
2015,NUTS,2013,DEA1D,3,251
2015,NUTS,2013,DEA1E,3,179
2015,NUTS,2013,DEA1F,3,909
2015,NUTS,2013,DEA22,3,926
2015,NUTS,2013,DEA23,3,652
2015,NUTS,2013,DEA24,3,741
2015,NUTS,2013,DEA26,3,741
2015,NUTS,2013,DEA27,3,973
2015,NUTS,2013,DEA28,3,791
2015,NUTS,2013,DEA29,3,923
2015,NUTS,2013,DEA2A,3,814
2015,NUTS,2013,DEA2B,3,505
2015,NUTS,2013,DEA2C,3,618
2015,NUTS,2013,DEA2D,3,117
2015,NUTS,2013,DEA31,3,650
2015,NUTS,2013,DEA32,3,288
2015,NUTS,2013,DEA33,3,338
2015,NUTS,2013,DEA34,3,636
2015,NUTS,2013,DEA35,3,622
2015,NUTS,2013,DEA36,3,228
2015,NUTS,2013,DEA37,3,848
2015,NUTS,2013,DEA38,3,378
2015,NUTS,2013,DEA41,3,347
2015,NUTS,2013,DEA42,3,544
2015,NUTS,2013,DEA43,3,486
2015,NUTS,2013,DEA44,3,321
2015,NUTS,2013,DEA45,3,866
2015,NUTS,2013,DEA46,3,766
2015,NUTS,2013,DEA47,3,634
2015,NUTS,2013,DEA51,3,380
2015,NUTS,2013,DEA52,3,900
2015,NUTS,2013,DEA53,3,198
2015,NUTS,2013,DEA54,3,483
2015,NUTS,2013,DEA55,3,686
2015,NUTS,2013,DEA56,3,601
2015,NUTS,2013,DEA57,3,314
2015,NUTS,2013,DEA58,3,380
2015,NUTS,2013,DEA59,3,485
2015,NUTS,2013,DEA5A,3,71
2015,NUTS,2013,DEA5B,3,915
2015,NUTS,2013,DEA5C,3,329
2015,NUTS,2013,DEB11,3,311
2015,NUTS,2013,DEB12,3,305
2015,NUTS,2013,DEB13,3,698
2015,NUTS,2013,DEB14,3,747
2015,NUTS,2013,DEB15,3,539
2015,NUTS,2013,DEB16,3,764
2015,NUTS,2013,DEB17,3,23
2015,NUTS,2013,DEB18,3,534
2015,NUTS,2013,DEB19,3,169
2015,NUTS,2013,DEB1A,3,237
2015,NUTS,2013,DEB1B,3,272
2015,NUTS,2013,DEB21,3,288
2015,NUTS,2013,DEB22,3,206
2015,NUTS,2013,DEB23,3,373
2015,NUTS,2013,DEB24,3,677
2015,NUTS,2013,DEB25,3,193
2015,NUTS,2013,DEB31,3,159
2015,NUTS,2013,DEB32,3,176
2015,NUTS,2013,DEB33,3,740
2015,NUTS,2013,DEB34,3,450
2015,NUTS,2013,DEB35,3,786
2015,NUTS,2013,DEB36,3,843
2015,NUTS,2013,DEB37,3,927
2015,NUTS,2013,DEB38,3,128
2015,NUTS,2013,DEB39,3,78
2015,NUTS,2013,DEB3A,3,668
2015,NUTS,2013,DEB3B,3,462
2015,NUTS,2013,DEB3C,3,769
2015,NUTS,2013,DEB3D,3,479
2015,NUTS,2013,DEB3E,3,139
2015,NUTS,2013,DEB3F,3,61
2015,NUTS,2013,DEB3G,3,562
2015,NUTS,2013,DEB3H,3,64
2015,NUTS,2013,DEB3I,3,379
2015,NUTS,2013,DEB3J,3,961
2015,NUTS,2013,DEB3K,3,557
2015,NUTS,2013,DEC01,3,621
2015,NUTS,2013,DEC02,3,559
2015,NUTS,2013,DEC03,3,781
2015,NUTS,2013,DEC04,3,534
