year,region_type,region_year_spec,region_id,region_level,apnif
2013,NUTS,2013,UKF21,3,1092238
2013,NUTS,2013,UKF22,3,2478246
2013,NUTS,2013,UKF24,3,5435272
2013,NUTS,2013,UKF25,3,5983360
2013,NUTS,2013,UKF30,3,6447609
2013,NUTS,2013,UKG11,3,1910184
2013,NUTS,2013,UKG12,3,510273
2013,NUTS,2013,UKG13,3,5626424
2013,NUTS,2013,UKG21,3,3734646
2013,NUTS,2013,UKG22,3,3266410
2013,NUTS,2013,UKG23,3,3745318
2013,NUTS,2013,UKG24,3,8446201
2013,NUTS,2013,UKG31,3,8848467
2013,NUTS,2013,UKG32,3,3823417
2013,NUTS,2013,UKG33,3,5187886
2013,NUTS,2013,UKG36,3,8127011
2013,NUTS,2013,UKG37,3,9051700
2013,NUTS,2013,UKG38,3,6998706
2013,NUTS,2013,UKG39,3,1988073
2013,NUTS,2013,UKH11,3,6277132
2013,NUTS,2013,UKH12,3,4568409
2013,NUTS,2013,UKH14,3,9556224
2013,NUTS,2013,UKH15,3,6192856
2013,NUTS,2013,UKH16,3,5937342
2013,NUTS,2013,UKH17,3,4503077
2013,NUTS,2013,UKH21,3,1124086
2013,NUTS,2013,UKH23,3,5534166
2013,NUTS,2013,UKH24,3,7576417
2013,NUTS,2013,UKH25,3,7803318
2013,NUTS,2013,UKH31,3,2235721
2013,NUTS,2013,UKH32,3,7516307
2013,NUTS,2013,UKH34,3,1505588
2013,NUTS,2013,UKH35,3,6192238
2013,NUTS,2013,UKH36,3,4386264
2013,NUTS,2013,UKH37,3,6641840
2013,NUTS,2013,UKI31,3,8801557
2013,NUTS,2013,UKI32,3,2986918
2013,NUTS,2013,UKI33,3,7284808
2013,NUTS,2013,UKI34,3,3209549
2013,NUTS,2013,UKI41,3,555143
2013,NUTS,2013,UKI42,3,6443935
2013,NUTS,2013,UKI43,3,2879284
2013,NUTS,2013,UKI44,3,8523539
2013,NUTS,2013,UKI45,3,5202593
2013,NUTS,2013,UKI51,3,2258000
2013,NUTS,2013,UKI52,3,9567921
2013,NUTS,2013,UKI53,3,2667741
2013,NUTS,2013,UKI54,3,2139433
2013,NUTS,2013,UKI61,3,2493924
2013,NUTS,2013,UKI62,3,6068869
2013,NUTS,2013,UKI63,3,4285323
2013,NUTS,2013,UKI71,3,3543931
2013,NUTS,2013,UKI72,3,1890160
2013,NUTS,2013,UKI73,3,4349801
2013,NUTS,2013,UKI74,3,46167
2013,NUTS,2013,UKI75,3,2293043
2013,NUTS,2013,UKJ11,3,2348981
2013,NUTS,2013,UKJ12,3,3433823
2013,NUTS,2013,UKJ13,3,1555938
2013,NUTS,2013,UKJ14,3,8225553
2013,NUTS,2013,UKJ21,3,4525322
2013,NUTS,2013,UKJ22,3,7599774
2013,NUTS,2013,UKJ25,3,4988389
2013,NUTS,2013,UKJ26,3,3545639
2013,NUTS,2013,UKJ27,3,4088733
2013,NUTS,2013,UKJ28,3,495636
2013,NUTS,2013,UKJ31,3,6088653
2013,NUTS,2013,UKJ32,3,7757886
2013,NUTS,2013,UKJ34,3,2109343
2013,NUTS,2013,UKJ35,3,9795264
2013,NUTS,2013,UKJ36,3,9593416
2013,NUTS,2013,UKJ37,3,986847
2013,NUTS,2013,UKJ41,3,8939246
2013,NUTS,2013,UKJ43,3,8670212
2013,NUTS,2013,UKJ44,3,8887165
2013,NUTS,2013,UKJ45,3,3793618
2013,NUTS,2013,UKJ46,3,4301306
2013,NUTS,2013,UKK11,3,6030305
2013,NUTS,2013,UKK12,3,1843103
2013,NUTS,2013,UKK13,3,7106658
2013,NUTS,2013,UKK14,3,5616854
2013,NUTS,2013,UKK15,3,3071503
2013,NUTS,2013,UKK21,3,8013034
2013,NUTS,2013,UKK22,3,848399
2013,NUTS,2013,UKK23,3,7862395
2013,NUTS,2013,UKK30,3,1837462
2013,NUTS,2013,UKK41,3,2817968
2013,NUTS,2013,UKK42,3,108187
2013,NUTS,2013,UKK43,3,5667406
2013,NUTS,2013,UKL11,3,3579019
2013,NUTS,2013,UKL12,3,956489
2013,NUTS,2013,UKL13,3,5120560
2013,NUTS,2013,UKL14,3,8389306
2013,NUTS,2013,UKL15,3,9054054
2013,NUTS,2013,UKL16,3,4646524
2013,NUTS,2013,UKL17,3,9366036
2013,NUTS,2013,UKL18,3,7434004
2013,NUTS,2013,UKL21,3,6163207
2013,NUTS,2013,UKL22,3,9462672
2013,NUTS,2013,UKL23,3,1941023
2013,NUTS,2013,UKL24,3,9660217
2013,NUTS,2013,UKM21,3,1510875
2013,NUTS,2013,UKM22,3,9846433
2013,NUTS,2013,UKM23,3,688734
2013,NUTS,2013,UKM24,3,9568269
2013,NUTS,2013,UKM25,3,9571292
2013,NUTS,2013,UKM26,3,6562995
2013,NUTS,2013,UKM27,3,3460100
2013,NUTS,2013,UKM28,3,6714381
2013,NUTS,2013,UKM31,3,13520
2013,NUTS,2013,UKM32,3,6784658
2013,NUTS,2013,UKM33,3,7199050
2013,NUTS,2013,UKM34,3,1577722
2013,NUTS,2013,UKM35,3,8487960
2013,NUTS,2013,UKM36,3,5116119
2013,NUTS,2013,UKM37,3,4311050
2013,NUTS,2013,UKM38,3,5594372
2013,NUTS,2013,UKM50,3,1594531
2013,NUTS,2013,UKM61,3,998923
2013,NUTS,2013,UKM62,3,2057774
2013,NUTS,2013,UKM63,3,6171256
2013,NUTS,2013,UKM64,3,364255
2013,NUTS,2013,UKM65,3,9392823
2013,NUTS,2013,UKM66,3,4714815
2013,NUTS,2013,UKN01,3,3851556
2013,NUTS,2013,UKN02,3,6288791
2013,NUTS,2013,UKN03,3,3300885
2013,NUTS,2013,UKN04,3,5418898
2013,NUTS,2013,UKN05,3,9522610
2014,NUTS,2013,AT,0,5361314
2014,NUTS,2013,BE,0,3657502
2014,NUTS,2013,BG,0,5164381
2014,NUTS,2013,CH,0,722987
2014,NUTS,2013,CY,0,5645783
2014,NUTS,2013,CZ,0,625180
2014,NUTS,2013,DE,0,1310793
2014,NUTS,2013,DK,0,5754416
2014,NUTS,2013,EE,0,493987
2014,NUTS,2013,EL,0,3707043
2014,NUTS,2013,ES,0,3941322
2014,NUTS,2013,FI,0,9341914
2014,NUTS,2013,FR,0,4375635
2014,NUTS,2013,HR,0,8492886
2014,NUTS,2013,HU,0,8585846
2014,NUTS,2013,IE,0,4213913
2014,NUTS,2013,IS,0,2868242
2014,NUTS,2013,IT,0,362026
2014,NUTS,2013,LI,0,8841252
2014,NUTS,2013,LT,0,9969254
2014,NUTS,2013,LU,0,1914362
2014,NUTS,2013,LV,0,1527180
2014,NUTS,2013,ME,0,2716252
2014,NUTS,2013,MK,0,2929188
2014,NUTS,2013,MT,0,4845142
2014,NUTS,2013,NL,0,8646143
2014,NUTS,2013,NO,0,4029209
2014,NUTS,2013,PL,0,9341733
2014,NUTS,2013,PT,0,3223216
2014,NUTS,2013,RO,0,7476649
2014,NUTS,2013,SE,0,5811770
2014,NUTS,2013,SI,0,3445874
2014,NUTS,2013,SK,0,9874810
2014,NUTS,2013,TR,0,5049301
2014,NUTS,2013,UK,0,9059791
2014,NUTS,2013,AT1,1,9712693
2014,NUTS,2013,AT2,1,1205129
2014,NUTS,2013,AT3,1,7013220
2014,NUTS,2013,BE1,1,9953941
2014,NUTS,2013,BE2,1,1152442
2014,NUTS,2013,BE3,1,4643691
2014,NUTS,2013,BG3,1,4521168
2014,NUTS,2013,BG4,1,8627207
2014,NUTS,2013,CH0,1,697485
2014,NUTS,2013,CY0,1,2010569
2014,NUTS,2013,CZ0,1,580736
2014,NUTS,2013,DE1,1,8804361
2014,NUTS,2013,DE2,1,4968646
2014,NUTS,2013,DE3,1,7535960
2014,NUTS,2013,DE4,1,541177
2014,NUTS,2013,DE5,1,9533857
2014,NUTS,2013,DE6,1,3160394
2014,NUTS,2013,DE7,1,8021218
2014,NUTS,2013,DE8,1,757341
2014,NUTS,2013,DE9,1,2589344
2014,NUTS,2013,DEA,1,1812549
2014,NUTS,2013,DEB,1,4359731
2014,NUTS,2013,DEC,1,6327649
2014,NUTS,2013,DED,1,9696604
2014,NUTS,2013,DEE,1,9879782
2014,NUTS,2013,DEF,1,7643166
2014,NUTS,2013,DEG,1,8491888
2014,NUTS,2013,DK0,1,5095849
2014,NUTS,2013,EE0,1,9150973
2014,NUTS,2013,EL3,1,8792468
2014,NUTS,2013,EL4,1,6408545
2014,NUTS,2013,EL5,1,3702596
2014,NUTS,2013,EL6,1,301401
2014,NUTS,2013,ES1,1,3470534
2014,NUTS,2013,ES2,1,5922593
2014,NUTS,2013,ES3,1,2951272
2014,NUTS,2013,ES4,1,3559515
2014,NUTS,2013,ES5,1,7548868
2014,NUTS,2013,ES6,1,4112589
2014,NUTS,2013,ES7,1,6734396
2014,NUTS,2013,FI1,1,6794025
2014,NUTS,2013,FI2,1,2605787
2014,NUTS,2013,FR1,1,1477394
2014,NUTS,2013,FR2,1,1219538
2014,NUTS,2013,FR3,1,691253
2014,NUTS,2013,FR4,1,5329414
2014,NUTS,2013,FR5,1,7684809
2014,NUTS,2013,FR6,1,6570009
2014,NUTS,2013,FR7,1,2945249
2014,NUTS,2013,FR8,1,5351717
2014,NUTS,2013,FRA,1,1040374
2014,NUTS,2013,HR0,1,9037342
2014,NUTS,2013,HU1,1,525027
2014,NUTS,2013,HU2,1,548533
2014,NUTS,2013,HU3,1,565730
2014,NUTS,2013,IE0,1,7455418
2014,NUTS,2013,IS0,1,3220656
2014,NUTS,2013,ITC,1,9981687
2014,NUTS,2013,ITF,1,5477358
2014,NUTS,2013,ITG,1,1742753
2014,NUTS,2013,ITH,1,8537623
2014,NUTS,2013,ITI,1,2865926
2014,NUTS,2013,LI0,1,2275817
2014,NUTS,2013,LT0,1,1549149
2014,NUTS,2013,LU0,1,1519560
2014,NUTS,2013,LV0,1,5560685
2014,NUTS,2013,ME0,1,9721417
2014,NUTS,2013,MK0,1,8952013
2014,NUTS,2013,MT0,1,8897262
2014,NUTS,2013,NL1,1,8430957
2014,NUTS,2013,NL2,1,4722520
2014,NUTS,2013,NL3,1,7046170
2014,NUTS,2013,NL4,1,4256705
2014,NUTS,2013,NO0,1,4122039
2014,NUTS,2013,PL1,1,8614345
2014,NUTS,2013,PL2,1,6079599
2014,NUTS,2013,PL3,1,2428363
2014,NUTS,2013,PL4,1,5841640
2014,NUTS,2013,PL5,1,6602786
2014,NUTS,2013,PL6,1,9348785
2014,NUTS,2013,PT1,1,9691755
2014,NUTS,2013,PT2,1,5047449
2014,NUTS,2013,PT3,1,2114221
2014,NUTS,2013,RO1,1,5104823
2014,NUTS,2013,RO2,1,4609343
2014,NUTS,2013,RO3,1,4140458
2014,NUTS,2013,RO4,1,7964996
2014,NUTS,2013,SE1,1,4616139
2014,NUTS,2013,SE2,1,494723
2014,NUTS,2013,SE3,1,4420346
2014,NUTS,2013,SI0,1,3775228
2014,NUTS,2013,SK0,1,7632904
2014,NUTS,2013,TR1,1,4682754
2014,NUTS,2013,TR2,1,4643778
2014,NUTS,2013,TR3,1,696656
2014,NUTS,2013,TR4,1,8176965
2014,NUTS,2013,TR5,1,9074255
2014,NUTS,2013,TR6,1,8946818
2014,NUTS,2013,TR7,1,156829
2014,NUTS,2013,TR8,1,1571947
2014,NUTS,2013,TR9,1,5691231
2014,NUTS,2013,TRA,1,751900
2014,NUTS,2013,TRB,1,9029700
2014,NUTS,2013,TRC,1,2388571
2014,NUTS,2013,UKC,1,958734
2014,NUTS,2013,UKD,1,5691134
2014,NUTS,2013,UKE,1,4458653
2014,NUTS,2013,UKF,1,7514262
2014,NUTS,2013,UKG,1,4172889
2014,NUTS,2013,UKH,1,9200159
2014,NUTS,2013,UKI,1,9869762
2014,NUTS,2013,UKJ,1,8632085
2014,NUTS,2013,UKK,1,5522622
2014,NUTS,2013,UKL,1,6901687
2014,NUTS,2013,UKM,1,7421049
2014,NUTS,2013,UKN,1,976044
2014,NUTS,2013,AT11,2,5486280
2014,NUTS,2013,AT12,2,5529651
2014,NUTS,2013,AT13,2,5051003
2014,NUTS,2013,AT21,2,9922246
2014,NUTS,2013,AT22,2,4695866
2014,NUTS,2013,AT31,2,7236931
2014,NUTS,2013,AT32,2,202076
2014,NUTS,2013,AT33,2,1351597
2014,NUTS,2013,AT34,2,7524861
2014,NUTS,2013,BE10,2,9136979
2014,NUTS,2013,BE21,2,495678
2014,NUTS,2013,BE22,2,182378
2014,NUTS,2013,BE23,2,6457298
2014,NUTS,2013,BE24,2,9925935
2014,NUTS,2013,BE25,2,8075165
2014,NUTS,2013,BE31,2,8634682
2014,NUTS,2013,BE32,2,6787888
2014,NUTS,2013,BE33,2,5526910
2014,NUTS,2013,BE34,2,1408610
2014,NUTS,2013,BE35,2,655558
2014,NUTS,2013,BG31,2,8703859
2014,NUTS,2013,BG32,2,9654881
2014,NUTS,2013,BG33,2,3758550
2014,NUTS,2013,BG34,2,1525959
2014,NUTS,2013,BG41,2,6263518
2014,NUTS,2013,BG42,2,5859472
2014,NUTS,2013,CH01,2,481357
2014,NUTS,2013,CH02,2,9866266
2014,NUTS,2013,CH03,2,8973669
2014,NUTS,2013,CH04,2,258200
2014,NUTS,2013,CH05,2,7922229
2014,NUTS,2013,CH06,2,1514601
2014,NUTS,2013,CH07,2,6262048
2014,NUTS,2013,CY00,2,5451065
2014,NUTS,2013,CZ01,2,6593738
2014,NUTS,2013,CZ02,2,8972915
2014,NUTS,2013,CZ03,2,9245500
2014,NUTS,2013,CZ04,2,5631374
2014,NUTS,2013,CZ05,2,764371
2014,NUTS,2013,CZ06,2,6693754
2014,NUTS,2013,CZ07,2,3391847
2014,NUTS,2013,CZ08,2,6711611
2014,NUTS,2013,DE11,2,8759422
2014,NUTS,2013,DE12,2,3771791
2014,NUTS,2013,DE13,2,632950
2014,NUTS,2013,DE14,2,1729937
2014,NUTS,2013,DE21,2,7453866
2014,NUTS,2013,DE22,2,5910006
2014,NUTS,2013,DE23,2,7335644
2014,NUTS,2013,DE24,2,4549928
2014,NUTS,2013,DE25,2,6993564
2014,NUTS,2013,DE26,2,6638733
2014,NUTS,2013,DE27,2,9329181
2014,NUTS,2013,DE30,2,2718367
2014,NUTS,2013,DE40,2,2293923
2014,NUTS,2013,DE50,2,8855116
2014,NUTS,2013,DE60,2,2763669
2014,NUTS,2013,DE71,2,4592738
2014,NUTS,2013,DE72,2,4089806
2014,NUTS,2013,DE73,2,2111743
2014,NUTS,2013,DE80,2,7117149
2014,NUTS,2013,DE91,2,2029092
2014,NUTS,2013,DE92,2,5293673
2014,NUTS,2013,DE93,2,5166614
2014,NUTS,2013,DE94,2,2942723
2014,NUTS,2013,DEA1,2,7330802
2014,NUTS,2013,DEA2,2,1039287
2014,NUTS,2013,DEA3,2,3842327
2014,NUTS,2013,DEA4,2,4085627
2014,NUTS,2013,DEA5,2,845064
2014,NUTS,2013,DEB1,2,9387923
2014,NUTS,2013,DEB2,2,3560665
2014,NUTS,2013,DEB3,2,7938397
2014,NUTS,2013,DEC0,2,5870292
2014,NUTS,2013,DED2,2,3837553
2014,NUTS,2013,DED4,2,3838375
2014,NUTS,2013,DED5,2,5570792
2014,NUTS,2013,DEE0,2,6453368
2014,NUTS,2013,DEF0,2,469158
2014,NUTS,2013,DEG0,2,5704394
2014,NUTS,2013,DK01,2,9973822
2014,NUTS,2013,DK02,2,7546918
2014,NUTS,2013,DK03,2,6064379
2014,NUTS,2013,DK04,2,6430501
2014,NUTS,2013,DK05,2,2658390
2014,NUTS,2013,EE00,2,1826655
2014,NUTS,2013,EL30,2,3296035
2014,NUTS,2013,EL41,2,3306869
2014,NUTS,2013,EL42,2,1195929
2014,NUTS,2013,EL43,2,1743055
2014,NUTS,2013,EL51,2,1720003
2014,NUTS,2013,EL52,2,7590502
2014,NUTS,2013,EL53,2,1819010
2014,NUTS,2013,EL54,2,4906443
2014,NUTS,2013,EL61,2,9374150
2014,NUTS,2013,EL62,2,1460
2014,NUTS,2013,EL63,2,1947556
2014,NUTS,2013,EL64,2,978097
2014,NUTS,2013,EL65,2,6284445
2014,NUTS,2013,ES11,2,7302191
2014,NUTS,2013,ES12,2,9630494
2014,NUTS,2013,ES13,2,3444838
2014,NUTS,2013,ES21,2,5384135
2014,NUTS,2013,ES22,2,7810943
2014,NUTS,2013,ES23,2,2574197
2014,NUTS,2013,ES24,2,8921128
2014,NUTS,2013,ES30,2,9300562
2014,NUTS,2013,ES41,2,4981303
2014,NUTS,2013,ES42,2,2844948
2014,NUTS,2013,ES43,2,9899905
2014,NUTS,2013,ES51,2,8310429
2014,NUTS,2013,ES52,2,5675900
2014,NUTS,2013,ES53,2,5311892
2014,NUTS,2013,ES61,2,6997321
2014,NUTS,2013,ES62,2,5863865
2014,NUTS,2013,ES63,2,7720552
2014,NUTS,2013,ES64,2,5685634
2014,NUTS,2013,ES70,2,2540667
2014,NUTS,2013,FI19,2,3641222
2014,NUTS,2013,FI1B,2,8631309
2014,NUTS,2013,FI1C,2,566531
2014,NUTS,2013,FI1D,2,3621664
2014,NUTS,2013,FI20,2,1295116
2014,NUTS,2013,FR10,2,5051934
2014,NUTS,2013,FR21,2,16752
2014,NUTS,2013,FR22,2,2734380
2014,NUTS,2013,FR23,2,8589352
2014,NUTS,2013,FR24,2,1672257
2014,NUTS,2013,FR25,2,2743061
2014,NUTS,2013,FR26,2,5154027
2014,NUTS,2013,FR30,2,3501220
2014,NUTS,2013,FR41,2,8269400
2014,NUTS,2013,FR42,2,4758904
2014,NUTS,2013,FR43,2,9536049
2014,NUTS,2013,FR51,2,4044984
2014,NUTS,2013,FR52,2,9503102
2014,NUTS,2013,FR53,2,7310088
2014,NUTS,2013,FR61,2,6429626
2014,NUTS,2013,FR62,2,2758434
2014,NUTS,2013,FR63,2,5763008
2014,NUTS,2013,FR71,2,114841
2014,NUTS,2013,FR72,2,7896564
2014,NUTS,2013,FR81,2,4722749
2014,NUTS,2013,FR82,2,4972996
2014,NUTS,2013,FR83,2,28456
2014,NUTS,2013,FRA1,2,7634120
2014,NUTS,2013,FRA2,2,7762178
2014,NUTS,2013,FRA3,2,1977096
2014,NUTS,2013,FRA4,2,9800136
2014,NUTS,2013,FRA5,2,1092907
2014,NUTS,2013,HR03,2,6898028
2014,NUTS,2013,HR04,2,5720237
2014,NUTS,2013,HU10,2,6495605
2014,NUTS,2013,HU21,2,7193188
2014,NUTS,2013,HU22,2,5495523
2014,NUTS,2013,HU23,2,1028256
2014,NUTS,2013,HU31,2,1040646
2014,NUTS,2013,HU32,2,8653823
2014,NUTS,2013,HU33,2,5031487
2014,NUTS,2013,IE01,2,9259645
2014,NUTS,2013,IE02,2,5642752
2014,NUTS,2013,IS00,2,2652468
2014,NUTS,2013,ITC1,2,9131517
2014,NUTS,2013,ITC2,2,6018358
2014,NUTS,2013,ITC3,2,5858286
2014,NUTS,2013,ITC4,2,5918295
2014,NUTS,2013,ITF1,2,5205490
2014,NUTS,2013,ITF2,2,1006876
2014,NUTS,2013,ITF3,2,9265706
2014,NUTS,2013,ITF4,2,122674
2014,NUTS,2013,ITF5,2,9320897
2014,NUTS,2013,ITF6,2,7002185
2014,NUTS,2013,ITG1,2,3673694
2014,NUTS,2013,ITG2,2,2476558
2014,NUTS,2013,ITH1,2,3295403
2014,NUTS,2013,ITH2,2,3606094
2014,NUTS,2013,ITH3,2,9944953
2014,NUTS,2013,ITH4,2,1578042
2014,NUTS,2013,ITH5,2,3712831
2014,NUTS,2013,ITI1,2,3806499
2014,NUTS,2013,ITI2,2,3856167
2014,NUTS,2013,ITI3,2,8950495
2014,NUTS,2013,ITI4,2,6208915
2014,NUTS,2013,LI00,2,5071998
2014,NUTS,2013,LT00,2,4762664
2014,NUTS,2013,LU00,2,7129206
2014,NUTS,2013,LV00,2,3302172
2014,NUTS,2013,ME00,2,817359
2014,NUTS,2013,MK00,2,8192776
2014,NUTS,2013,MT00,2,4207901
2014,NUTS,2013,NL11,2,5197559
2014,NUTS,2013,NL12,2,4248168
2014,NUTS,2013,NL13,2,2024850
2014,NUTS,2013,NL21,2,7404668
2014,NUTS,2013,NL22,2,1230384
2014,NUTS,2013,NL23,2,7808382
2014,NUTS,2013,NL31,2,5865494
2014,NUTS,2013,NL32,2,9374004
2014,NUTS,2013,NL33,2,8184532
2014,NUTS,2013,NL34,2,6752290
2014,NUTS,2013,NL41,2,978724
2014,NUTS,2013,NL42,2,1472683
2014,NUTS,2013,NO01,2,5920745
2014,NUTS,2013,NO02,2,5947079
2014,NUTS,2013,NO03,2,7228943
2014,NUTS,2013,NO04,2,4176536
2014,NUTS,2013,NO05,2,3778160
2014,NUTS,2013,NO06,2,9111372
2014,NUTS,2013,NO07,2,6441776
2014,NUTS,2013,PL11,2,6762561
2014,NUTS,2013,PL12,2,3069693
2014,NUTS,2013,PL21,2,8078182
2014,NUTS,2013,PL22,2,4741109
2014,NUTS,2013,PL31,2,9310211
2014,NUTS,2013,PL32,2,895690
2014,NUTS,2013,PL33,2,8183860
2014,NUTS,2013,PL34,2,1678900
2014,NUTS,2013,PL41,2,6658924
2014,NUTS,2013,PL42,2,8676806
2014,NUTS,2013,PL43,2,8493686
2014,NUTS,2013,PL51,2,5694483
2014,NUTS,2013,PL52,2,3500075
2014,NUTS,2013,PL61,2,370689
2014,NUTS,2013,PL62,2,309657
2014,NUTS,2013,PL63,2,8979956
2014,NUTS,2013,PT11,2,4901742
2014,NUTS,2013,PT15,2,4551809
2014,NUTS,2013,PT16,2,6473447
2014,NUTS,2013,PT17,2,9894855
2014,NUTS,2013,PT18,2,3466085
2014,NUTS,2013,PT20,2,1097882
2014,NUTS,2013,PT30,2,2874869
2014,NUTS,2013,RO11,2,8879315
2014,NUTS,2013,RO12,2,5095219
2014,NUTS,2013,RO21,2,9095628
2014,NUTS,2013,RO22,2,4381108
2014,NUTS,2013,RO31,2,3928068
2014,NUTS,2013,RO32,2,5854258
2014,NUTS,2013,RO41,2,3172181
2014,NUTS,2013,RO42,2,6467887
2014,NUTS,2013,SE11,2,5446425
2014,NUTS,2013,SE12,2,831238
2014,NUTS,2013,SE21,2,3205635
2014,NUTS,2013,SE22,2,2225236
2014,NUTS,2013,SE23,2,6174097
2014,NUTS,2013,SE31,2,7384477
2014,NUTS,2013,SE32,2,2401218
2014,NUTS,2013,SE33,2,2493078
2014,NUTS,2013,SI03,2,383224
2014,NUTS,2013,SI04,2,1395495
2014,NUTS,2013,SK01,2,9220578
2014,NUTS,2013,SK02,2,9610296
2014,NUTS,2013,SK03,2,4616418
2014,NUTS,2013,SK04,2,8723572
2014,NUTS,2013,TR10,2,1808482
2014,NUTS,2013,TR21,2,6336686
2014,NUTS,2013,TR22,2,7229442
2014,NUTS,2013,TR31,2,5093588
2014,NUTS,2013,TR32,2,6836036
2014,NUTS,2013,TR33,2,4866421
2014,NUTS,2013,TR41,2,3046033
2014,NUTS,2013,TR42,2,7649268
2014,NUTS,2013,TR51,2,4864254
2014,NUTS,2013,TR52,2,7224030
2014,NUTS,2013,TR61,2,1243135
2014,NUTS,2013,TR62,2,3481030
2014,NUTS,2013,TR63,2,5112039
2014,NUTS,2013,TR71,2,9679305
2014,NUTS,2013,TR72,2,3098480
2014,NUTS,2013,TR81,2,2145123
2014,NUTS,2013,TR82,2,3952085
2014,NUTS,2013,TR83,2,3623017
2014,NUTS,2013,TR90,2,2640801
2014,NUTS,2013,TRA1,2,4875537
2014,NUTS,2013,TRA2,2,5017950
2014,NUTS,2013,TRB1,2,1974037
2014,NUTS,2013,TRB2,2,7636342
2014,NUTS,2013,TRC1,2,2281521
2014,NUTS,2013,TRC2,2,1996402
2014,NUTS,2013,TRC3,2,5289218
2014,NUTS,2013,UKC1,2,3495342
2014,NUTS,2013,UKC2,2,1043368
2014,NUTS,2013,UKD1,2,374580
2014,NUTS,2013,UKD3,2,7952532
2014,NUTS,2013,UKD4,2,1961496
2014,NUTS,2013,UKD6,2,5915671
2014,NUTS,2013,UKD7,2,8530608
2014,NUTS,2013,UKE1,2,4945496
2014,NUTS,2013,UKE2,2,9073116
2014,NUTS,2013,UKE3,2,5281395
2014,NUTS,2013,UKE4,2,426872
2014,NUTS,2013,UKF1,2,7991560
2014,NUTS,2013,UKF2,2,3318378
2014,NUTS,2013,UKF3,2,7904317
2014,NUTS,2013,UKG1,2,2861372
2014,NUTS,2013,UKG2,2,1088316
2014,NUTS,2013,UKG3,2,8617573
2014,NUTS,2013,UKH1,2,5320254
2014,NUTS,2013,UKH2,2,8067693
2014,NUTS,2013,UKH3,2,4628340
2014,NUTS,2013,UKI3,2,8067508
2014,NUTS,2013,UKI4,2,9011699
2014,NUTS,2013,UKI5,2,3659731
2014,NUTS,2013,UKI6,2,2583695
2014,NUTS,2013,UKI7,2,2248731
2014,NUTS,2013,UKJ1,2,4019793
2014,NUTS,2013,UKJ2,2,9363793
2014,NUTS,2013,UKJ3,2,6681308
2014,NUTS,2013,UKJ4,2,5247105
2014,NUTS,2013,UKK1,2,3334524
2014,NUTS,2013,UKK2,2,8268434
2014,NUTS,2013,UKK3,2,1050932
2014,NUTS,2013,UKK4,2,8057701
2014,NUTS,2013,UKL1,2,8554141
2014,NUTS,2013,UKL2,2,2801238
2014,NUTS,2013,UKM2,2,406586
2014,NUTS,2013,UKM3,2,4564491
2014,NUTS,2013,UKM5,2,4727746
2014,NUTS,2013,UKM6,2,906355
2014,NUTS,2013,UKN0,2,1606513
2014,NUTS,2013,AT111,3,5429368
2014,NUTS,2013,AT112,3,6820948
2014,NUTS,2013,AT113,3,9848262
2014,NUTS,2013,AT121,3,5325908
2014,NUTS,2013,AT122,3,7379522
2014,NUTS,2013,AT123,3,2091244
2014,NUTS,2013,AT124,3,719156
2014,NUTS,2013,AT125,3,4681486
2014,NUTS,2013,AT126,3,8133170
2014,NUTS,2013,AT127,3,2627630
2014,NUTS,2013,AT130,3,3840580
2014,NUTS,2013,AT211,3,3184883
2014,NUTS,2013,AT212,3,1747705
2014,NUTS,2013,AT213,3,7585036
2014,NUTS,2013,AT221,3,4103342
2014,NUTS,2013,AT222,3,8876101
2014,NUTS,2013,AT223,3,5049946
2014,NUTS,2013,AT224,3,9099110
2014,NUTS,2013,AT225,3,2098412
2014,NUTS,2013,AT226,3,9133661
2014,NUTS,2013,AT311,3,5404202
2014,NUTS,2013,AT312,3,9532233
2014,NUTS,2013,AT313,3,9265450
2014,NUTS,2013,AT314,3,9601779
2014,NUTS,2013,AT315,3,779266
2014,NUTS,2013,AT321,3,8299243
2014,NUTS,2013,AT322,3,1740954
2014,NUTS,2013,AT323,3,4976903
2014,NUTS,2013,AT331,3,3042603
2014,NUTS,2013,AT332,3,6148753
2014,NUTS,2013,AT333,3,6513979
2014,NUTS,2013,AT334,3,4866920
2014,NUTS,2013,AT335,3,6634976
2014,NUTS,2013,AT341,3,8845774
2014,NUTS,2013,AT342,3,4236624
2014,NUTS,2013,BE100,3,1384026
2014,NUTS,2013,BE211,3,5865887
2014,NUTS,2013,BE212,3,3215027
2014,NUTS,2013,BE213,3,8117484
2014,NUTS,2013,BE221,3,590401
2014,NUTS,2013,BE222,3,7029223
2014,NUTS,2013,BE223,3,8585048
2014,NUTS,2013,BE231,3,7733714
2014,NUTS,2013,BE232,3,5700940
2014,NUTS,2013,BE233,3,6045283
2014,NUTS,2013,BE234,3,7772077
2014,NUTS,2013,BE235,3,1679437
2014,NUTS,2013,BE236,3,9143758
2014,NUTS,2013,BE241,3,6285705
2014,NUTS,2013,BE242,3,5769577
2014,NUTS,2013,BE251,3,3692992
2014,NUTS,2013,BE252,3,6644311
2014,NUTS,2013,BE253,3,7292256
2014,NUTS,2013,BE254,3,8558510
2014,NUTS,2013,BE255,3,9899076
2014,NUTS,2013,BE256,3,3680318
2014,NUTS,2013,BE257,3,6642766
2014,NUTS,2013,BE258,3,969540
