year,region_type,region_year_spec,region_id,region_level,agevu
2013,NUTS,2013,ITH10,3,66
2013,NUTS,2013,ITH20,3,199
2013,NUTS,2013,ITH31,3,979
2013,NUTS,2013,ITH32,3,937
2013,NUTS,2013,ITH33,3,742
2013,NUTS,2013,ITH34,3,354
2013,NUTS,2013,ITH35,3,588
2013,NUTS,2013,ITH36,3,2
2013,NUTS,2013,ITH37,3,571
2013,NUTS,2013,ITH41,3,950
2013,NUTS,2013,ITH42,3,782
2013,NUTS,2013,ITH43,3,994
2013,NUTS,2013,ITH44,3,699
2013,NUTS,2013,ITH51,3,217
2013,NUTS,2013,ITH52,3,449
2013,NUTS,2013,ITH53,3,408
2013,NUTS,2013,ITH54,3,116
2013,NUTS,2013,ITH55,3,58
2013,NUTS,2013,ITH56,3,341
2013,NUTS,2013,ITH57,3,56
2013,NUTS,2013,ITH58,3,720
2013,NUTS,2013,ITH59,3,526
2013,NUTS,2013,ITI11,3,346
2013,NUTS,2013,ITI12,3,11
2013,NUTS,2013,ITI13,3,528
2013,NUTS,2013,ITI14,3,990
2013,NUTS,2013,ITI15,3,168
2013,NUTS,2013,ITI16,3,938
2013,NUTS,2013,ITI17,3,567
2013,NUTS,2013,ITI18,3,147
2013,NUTS,2013,ITI19,3,277
2013,NUTS,2013,ITI1A,3,652
2013,NUTS,2013,ITI21,3,722
2013,NUTS,2013,ITI22,3,807
2013,NUTS,2013,ITI31,3,526
2013,NUTS,2013,ITI32,3,185
2013,NUTS,2013,ITI33,3,131
2013,NUTS,2013,ITI34,3,796
2013,NUTS,2013,ITI35,3,921
2013,NUTS,2013,ITI41,3,718
2013,NUTS,2013,ITI42,3,875
2013,NUTS,2013,ITI43,3,774
2013,NUTS,2013,ITI44,3,866
2013,NUTS,2013,ITI45,3,527
2013,NUTS,2013,LI000,3,111
2013,NUTS,2013,LT001,3,828
2013,NUTS,2013,LT002,3,108
2013,NUTS,2013,LT003,3,549
2013,NUTS,2013,LT004,3,862
2013,NUTS,2013,LT005,3,81
2013,NUTS,2013,LT006,3,452
2013,NUTS,2013,LT007,3,867
2013,NUTS,2013,LT008,3,302
2013,NUTS,2013,LT009,3,302
2013,NUTS,2013,LT00A,3,502
2013,NUTS,2013,LU000,3,230
2013,NUTS,2013,LV003,3,437
2013,NUTS,2013,LV005,3,842
2013,NUTS,2013,LV006,3,735
2013,NUTS,2013,LV007,3,162
2013,NUTS,2013,LV008,3,788
2013,NUTS,2013,LV009,3,724
2013,NUTS,2013,ME000,3,453
2013,NUTS,2013,MK001,3,788
2013,NUTS,2013,MK002,3,945
2013,NUTS,2013,MK003,3,735
2013,NUTS,2013,MK004,3,127
2013,NUTS,2013,MK005,3,518
2013,NUTS,2013,MK006,3,868
2013,NUTS,2013,MK007,3,808
2013,NUTS,2013,MK008,3,759
2013,NUTS,2013,MT001,3,52
2013,NUTS,2013,MT002,3,519
2013,NUTS,2013,NL111,3,883
2013,NUTS,2013,NL112,3,50
2013,NUTS,2013,NL113,3,902
2013,NUTS,2013,NL121,3,317
2013,NUTS,2013,NL122,3,430
2013,NUTS,2013,NL123,3,994
2013,NUTS,2013,NL131,3,153
2013,NUTS,2013,NL132,3,174
2013,NUTS,2013,NL133,3,775
2013,NUTS,2013,NL211,3,988
2013,NUTS,2013,NL212,3,928
2013,NUTS,2013,NL213,3,423
2013,NUTS,2013,NL221,3,68
2013,NUTS,2013,NL224,3,581
2013,NUTS,2013,NL225,3,339
2013,NUTS,2013,NL226,3,632
2013,NUTS,2013,NL230,3,630
2013,NUTS,2013,NL310,3,282
2013,NUTS,2013,NL321,3,744
2013,NUTS,2013,NL322,3,251
2013,NUTS,2013,NL323,3,327
2013,NUTS,2013,NL324,3,986
2013,NUTS,2013,NL325,3,734
2013,NUTS,2013,NL326,3,139
2013,NUTS,2013,NL327,3,796
2013,NUTS,2013,NL332,3,263
2013,NUTS,2013,NL333,3,415
2013,NUTS,2013,NL337,3,996
2013,NUTS,2013,NL338,3,12
2013,NUTS,2013,NL339,3,696
2013,NUTS,2013,NL33A,3,215
2013,NUTS,2013,NL341,3,210
2013,NUTS,2013,NL342,3,753
2013,NUTS,2013,NL411,3,584
2013,NUTS,2013,NL412,3,678
2013,NUTS,2013,NL413,3,5
2013,NUTS,2013,NL414,3,794
2013,NUTS,2013,NL421,3,881
2013,NUTS,2013,NL422,3,183
2013,NUTS,2013,NL423,3,539
2013,NUTS,2013,NO011,3,44
2013,NUTS,2013,NO012,3,58
2013,NUTS,2013,NO021,3,839
2013,NUTS,2013,NO022,3,945
2013,NUTS,2013,NO031,3,392
2013,NUTS,2013,NO032,3,80
2013,NUTS,2013,NO033,3,686
2013,NUTS,2013,NO034,3,272
2013,NUTS,2013,NO041,3,431
2013,NUTS,2013,NO042,3,597
2013,NUTS,2013,NO043,3,748
2013,NUTS,2013,NO051,3,597
2013,NUTS,2013,NO052,3,232
2013,NUTS,2013,NO053,3,51
2013,NUTS,2013,NO061,3,190
2013,NUTS,2013,NO062,3,813
2013,NUTS,2013,NO071,3,920
2013,NUTS,2013,NO072,3,873
2013,NUTS,2013,NO073,3,512
2013,NUTS,2013,PL113,3,857
2013,NUTS,2013,PL114,3,982
2013,NUTS,2013,PL115,3,422
2013,NUTS,2013,PL116,3,40
2013,NUTS,2013,PL117,3,148
2013,NUTS,2013,PL127,3,952
2013,NUTS,2013,PL128,3,935
2013,NUTS,2013,PL129,3,123
2013,NUTS,2013,PL12A,3,513
2013,NUTS,2013,PL12B,3,611
2013,NUTS,2013,PL12C,3,333
2013,NUTS,2013,PL12D,3,996
2013,NUTS,2013,PL12E,3,686
2013,NUTS,2013,PL213,3,952
2013,NUTS,2013,PL214,3,663
2013,NUTS,2013,PL217,3,254
2013,NUTS,2013,PL218,3,506
2013,NUTS,2013,PL219,3,465
2013,NUTS,2013,PL21A,3,0
2013,NUTS,2013,PL224,3,996
2013,NUTS,2013,PL225,3,256
2013,NUTS,2013,PL227,3,707
2013,NUTS,2013,PL228,3,884
2013,NUTS,2013,PL229,3,775
2013,NUTS,2013,PL22A,3,308
2013,NUTS,2013,PL22B,3,877
2013,NUTS,2013,PL22C,3,582
2013,NUTS,2013,PL311,3,546
2013,NUTS,2013,PL312,3,363
2013,NUTS,2013,PL314,3,215
2013,NUTS,2013,PL315,3,593
2013,NUTS,2013,PL323,3,780
2013,NUTS,2013,PL324,3,495
2013,NUTS,2013,PL325,3,974
2013,NUTS,2013,PL326,3,835
2013,NUTS,2013,PL331,3,585
2013,NUTS,2013,PL332,3,605
2013,NUTS,2013,PL343,3,776
2013,NUTS,2013,PL344,3,578
2013,NUTS,2013,PL345,3,818
2013,NUTS,2013,PL411,3,469
2013,NUTS,2013,PL414,3,998
2013,NUTS,2013,PL415,3,103
2013,NUTS,2013,PL416,3,498
2013,NUTS,2013,PL417,3,394
2013,NUTS,2013,PL418,3,867
2013,NUTS,2013,PL424,3,590
2013,NUTS,2013,PL426,3,462
2013,NUTS,2013,PL427,3,782
2013,NUTS,2013,PL428,3,158
2013,NUTS,2013,PL431,3,909
2013,NUTS,2013,PL432,3,840
2013,NUTS,2013,PL514,3,789
2013,NUTS,2013,PL515,3,232
2013,NUTS,2013,PL516,3,228
2013,NUTS,2013,PL517,3,524
2013,NUTS,2013,PL518,3,519
2013,NUTS,2013,PL523,3,852
2013,NUTS,2013,PL524,3,826
2013,NUTS,2013,PL613,3,235
2013,NUTS,2013,PL616,3,307
2013,NUTS,2013,PL617,3,402
2013,NUTS,2013,PL618,3,268
2013,NUTS,2013,PL619,3,731
2013,NUTS,2013,PL621,3,982
2013,NUTS,2013,PL622,3,937
2013,NUTS,2013,PL623,3,878
2013,NUTS,2013,PL633,3,161
2013,NUTS,2013,PL634,3,792
2013,NUTS,2013,PL636,3,594
2013,NUTS,2013,PL637,3,716
2013,NUTS,2013,PL638,3,635
2013,NUTS,2013,PT111,3,780
2013,NUTS,2013,PT112,3,588
2013,NUTS,2013,PT119,3,194
2013,NUTS,2013,PT11A,3,947
2013,NUTS,2013,PT11B,3,744
2013,NUTS,2013,PT11C,3,625
2013,NUTS,2013,PT11D,3,240
2013,NUTS,2013,PT11E,3,68
2013,NUTS,2013,PT150,3,332
2013,NUTS,2013,PT16B,3,596
2013,NUTS,2013,PT16D,3,43
2013,NUTS,2013,PT16E,3,147
2013,NUTS,2013,PT16F,3,436
2013,NUTS,2013,PT16G,3,667
2013,NUTS,2013,PT16H,3,354
2013,NUTS,2013,PT16I,3,559
2013,NUTS,2013,PT16J,3,405
2013,NUTS,2013,PT170,3,275
2013,NUTS,2013,PT181,3,118
2013,NUTS,2013,PT184,3,472
2013,NUTS,2013,PT185,3,306
2013,NUTS,2013,PT186,3,806
2013,NUTS,2013,PT187,3,127
2013,NUTS,2013,PT200,3,539
2013,NUTS,2013,PT300,3,567
2013,NUTS,2013,RO111,3,378
2013,NUTS,2013,RO112,3,191
2013,NUTS,2013,RO113,3,394
2013,NUTS,2013,RO114,3,210
2013,NUTS,2013,RO115,3,525
2013,NUTS,2013,RO116,3,891
2013,NUTS,2013,RO121,3,386
2013,NUTS,2013,RO122,3,795
2013,NUTS,2013,RO123,3,838
2013,NUTS,2013,RO124,3,728
2013,NUTS,2013,RO125,3,363
2013,NUTS,2013,RO126,3,402
2013,NUTS,2013,RO211,3,875
2013,NUTS,2013,RO212,3,938
2013,NUTS,2013,RO213,3,826
2013,NUTS,2013,RO214,3,962
2013,NUTS,2013,RO215,3,327
2013,NUTS,2013,RO216,3,643
2013,NUTS,2013,RO221,3,606
2013,NUTS,2013,RO222,3,835
2013,NUTS,2013,RO223,3,146
2013,NUTS,2013,RO224,3,728
2013,NUTS,2013,RO225,3,487
2013,NUTS,2013,RO226,3,73
2013,NUTS,2013,RO311,3,807
2013,NUTS,2013,RO312,3,11
2013,NUTS,2013,RO313,3,852
2013,NUTS,2013,RO314,3,659
2013,NUTS,2013,RO315,3,589
2013,NUTS,2013,RO316,3,122
2013,NUTS,2013,RO317,3,230
2013,NUTS,2013,RO321,3,174
2013,NUTS,2013,RO322,3,9
2013,NUTS,2013,RO411,3,979
2013,NUTS,2013,RO412,3,70
2013,NUTS,2013,RO413,3,711
2013,NUTS,2013,RO414,3,912
2013,NUTS,2013,RO415,3,669
2013,NUTS,2013,RO421,3,612
2013,NUTS,2013,RO422,3,233
2013,NUTS,2013,RO423,3,482
2013,NUTS,2013,RO424,3,575
2013,NUTS,2013,SE110,3,435
2013,NUTS,2013,SE121,3,887
2013,NUTS,2013,SE122,3,867
2013,NUTS,2013,SE123,3,824
2013,NUTS,2013,SE124,3,617
2013,NUTS,2013,SE125,3,63
2013,NUTS,2013,SE211,3,729
2013,NUTS,2013,SE212,3,503
2013,NUTS,2013,SE213,3,381
2013,NUTS,2013,SE214,3,726
2013,NUTS,2013,SE221,3,108
2013,NUTS,2013,SE224,3,818
2013,NUTS,2013,SE231,3,805
2013,NUTS,2013,SE232,3,581
2013,NUTS,2013,SE311,3,261
2013,NUTS,2013,SE312,3,71
2013,NUTS,2013,SE313,3,257
2013,NUTS,2013,SE321,3,229
2013,NUTS,2013,SE322,3,338
2013,NUTS,2013,SE331,3,532
2013,NUTS,2013,SE332,3,93
2013,NUTS,2013,SI031,3,104
2013,NUTS,2013,SI032,3,457
2013,NUTS,2013,SI033,3,265
2013,NUTS,2013,SI034,3,429
2013,NUTS,2013,SI035,3,879
2013,NUTS,2013,SI036,3,838
2013,NUTS,2013,SI037,3,471
2013,NUTS,2013,SI038,3,515
2013,NUTS,2013,SI041,3,343
2013,NUTS,2013,SI042,3,487
2013,NUTS,2013,SI043,3,301
2013,NUTS,2013,SI044,3,337
2013,NUTS,2013,SK010,3,20
2013,NUTS,2013,SK021,3,693
2013,NUTS,2013,SK022,3,890
2013,NUTS,2013,SK023,3,936
2013,NUTS,2013,SK031,3,693
2013,NUTS,2013,SK032,3,577
2013,NUTS,2013,SK041,3,387
2013,NUTS,2013,SK042,3,920
2013,NUTS,2013,TR100,3,266
2013,NUTS,2013,TR211,3,119
2013,NUTS,2013,TR212,3,643
2013,NUTS,2013,TR213,3,421
2013,NUTS,2013,TR221,3,889
2013,NUTS,2013,TR222,3,547
2013,NUTS,2013,TR310,3,712
2013,NUTS,2013,TR321,3,279
2013,NUTS,2013,TR322,3,625
2013,NUTS,2013,TR323,3,382
2013,NUTS,2013,TR331,3,424
2013,NUTS,2013,TR332,3,184
2013,NUTS,2013,TR333,3,947
2013,NUTS,2013,TR334,3,184
2013,NUTS,2013,TR411,3,329
2013,NUTS,2013,TR412,3,69
2013,NUTS,2013,TR413,3,823
2013,NUTS,2013,TR421,3,152
2013,NUTS,2013,TR422,3,168
2013,NUTS,2013,TR423,3,307
2013,NUTS,2013,TR424,3,268
2013,NUTS,2013,TR425,3,705
2013,NUTS,2013,TR510,3,26
2013,NUTS,2013,TR521,3,808
2013,NUTS,2013,TR522,3,661
2013,NUTS,2013,TR611,3,3
2013,NUTS,2013,TR612,3,644
2013,NUTS,2013,TR613,3,856
2013,NUTS,2013,TR621,3,242
2013,NUTS,2013,TR622,3,14
2013,NUTS,2013,TR631,3,496
2013,NUTS,2013,TR632,3,285
2013,NUTS,2013,TR633,3,470
2013,NUTS,2013,TR711,3,382
2013,NUTS,2013,TR712,3,661
2013,NUTS,2013,TR713,3,309
2013,NUTS,2013,TR714,3,324
2013,NUTS,2013,TR715,3,456
2013,NUTS,2013,TR721,3,630
2013,NUTS,2013,TR722,3,571
2013,NUTS,2013,TR723,3,284
2013,NUTS,2013,TR811,3,871
2013,NUTS,2013,TR812,3,716
2013,NUTS,2013,TR813,3,315
2013,NUTS,2013,TR821,3,3
2013,NUTS,2013,TR822,3,883
2013,NUTS,2013,TR823,3,945
2013,NUTS,2013,TR831,3,161
2013,NUTS,2013,TR832,3,109
2013,NUTS,2013,TR833,3,880
2013,NUTS,2013,TR834,3,878
2013,NUTS,2013,TR901,3,958
2013,NUTS,2013,TR902,3,201
2013,NUTS,2013,TR903,3,386
2013,NUTS,2013,TR904,3,50
2013,NUTS,2013,TR905,3,303
2013,NUTS,2013,TR906,3,302
2013,NUTS,2013,TRA11,3,527
2013,NUTS,2013,TRA12,3,327
2013,NUTS,2013,TRA13,3,469
2013,NUTS,2013,TRA21,3,901
2013,NUTS,2013,TRA22,3,11
2013,NUTS,2013,TRA23,3,648
2013,NUTS,2013,TRA24,3,250
2013,NUTS,2013,TRB11,3,128
2013,NUTS,2013,TRB12,3,552
2013,NUTS,2013,TRB13,3,120
2013,NUTS,2013,TRB14,3,772
2013,NUTS,2013,TRB21,3,732
2013,NUTS,2013,TRB22,3,910
2013,NUTS,2013,TRB23,3,976
2013,NUTS,2013,TRB24,3,683
2013,NUTS,2013,TRC11,3,946
2013,NUTS,2013,TRC12,3,1000
2013,NUTS,2013,TRC13,3,611
2013,NUTS,2013,TRC21,3,140
2013,NUTS,2013,TRC22,3,921
2013,NUTS,2013,TRC31,3,417
2013,NUTS,2013,TRC32,3,433
2013,NUTS,2013,TRC33,3,126
2013,NUTS,2013,TRC34,3,11
2013,NUTS,2013,UKC11,3,944
2013,NUTS,2013,UKC12,3,622
2013,NUTS,2013,UKC13,3,997
2013,NUTS,2013,UKC14,3,471
2013,NUTS,2013,UKC21,3,46
2013,NUTS,2013,UKC22,3,261
2013,NUTS,2013,UKC23,3,14
2013,NUTS,2013,UKD11,3,769
2013,NUTS,2013,UKD12,3,587
2013,NUTS,2013,UKD33,3,737
2013,NUTS,2013,UKD34,3,933
2013,NUTS,2013,UKD35,3,323
2013,NUTS,2013,UKD36,3,180
2013,NUTS,2013,UKD37,3,163
2013,NUTS,2013,UKD41,3,592
2013,NUTS,2013,UKD42,3,458
2013,NUTS,2013,UKD44,3,76
2013,NUTS,2013,UKD45,3,129
2013,NUTS,2013,UKD46,3,39
2013,NUTS,2013,UKD47,3,10
2013,NUTS,2013,UKD61,3,730
2013,NUTS,2013,UKD62,3,912
2013,NUTS,2013,UKD63,3,92
2013,NUTS,2013,UKD71,3,857
2013,NUTS,2013,UKD72,3,264
2013,NUTS,2013,UKD73,3,223
2013,NUTS,2013,UKD74,3,475
2013,NUTS,2013,UKE11,3,401
2013,NUTS,2013,UKE12,3,918
2013,NUTS,2013,UKE13,3,377
2013,NUTS,2013,UKE21,3,68
2013,NUTS,2013,UKE22,3,294
2013,NUTS,2013,UKE31,3,413
2013,NUTS,2013,UKE32,3,343
2013,NUTS,2013,UKE41,3,376
2013,NUTS,2013,UKE42,3,271
2013,NUTS,2013,UKE44,3,310
2013,NUTS,2013,UKE45,3,356
2013,NUTS,2013,UKF11,3,940
2013,NUTS,2013,UKF12,3,683
2013,NUTS,2013,UKF13,3,442
2013,NUTS,2013,UKF14,3,456
2013,NUTS,2013,UKF15,3,901
2013,NUTS,2013,UKF16,3,554
2013,NUTS,2013,UKF21,3,63
2013,NUTS,2013,UKF22,3,113
2013,NUTS,2013,UKF24,3,618
2013,NUTS,2013,UKF25,3,629
2013,NUTS,2013,UKF30,3,474
2013,NUTS,2013,UKG11,3,710
2013,NUTS,2013,UKG12,3,905
2013,NUTS,2013,UKG13,3,444
2013,NUTS,2013,UKG21,3,464
2013,NUTS,2013,UKG22,3,25
2013,NUTS,2013,UKG23,3,433
2013,NUTS,2013,UKG24,3,924
2013,NUTS,2013,UKG31,3,753
2013,NUTS,2013,UKG32,3,327
2013,NUTS,2013,UKG33,3,703
2013,NUTS,2013,UKG36,3,85
2013,NUTS,2013,UKG37,3,111
2013,NUTS,2013,UKG38,3,87
2013,NUTS,2013,UKG39,3,899
2013,NUTS,2013,UKH11,3,427
2013,NUTS,2013,UKH12,3,430
2013,NUTS,2013,UKH14,3,11
2013,NUTS,2013,UKH15,3,889
2013,NUTS,2013,UKH16,3,45
2013,NUTS,2013,UKH17,3,755
2013,NUTS,2013,UKH21,3,815
2013,NUTS,2013,UKH23,3,774
2013,NUTS,2013,UKH24,3,53
2013,NUTS,2013,UKH25,3,618
2013,NUTS,2013,UKH31,3,905
2013,NUTS,2013,UKH32,3,118
2013,NUTS,2013,UKH34,3,793
2013,NUTS,2013,UKH35,3,398
2013,NUTS,2013,UKH36,3,523
2013,NUTS,2013,UKH37,3,975
2013,NUTS,2013,UKI31,3,755
2013,NUTS,2013,UKI32,3,387
2013,NUTS,2013,UKI33,3,469
2013,NUTS,2013,UKI34,3,996
2013,NUTS,2013,UKI41,3,523
2013,NUTS,2013,UKI42,3,411
2013,NUTS,2013,UKI43,3,479
2013,NUTS,2013,UKI44,3,600
2013,NUTS,2013,UKI45,3,28
2013,NUTS,2013,UKI51,3,990
2013,NUTS,2013,UKI52,3,659
2013,NUTS,2013,UKI53,3,917
2013,NUTS,2013,UKI54,3,529
2013,NUTS,2013,UKI61,3,950
2013,NUTS,2013,UKI62,3,158
2013,NUTS,2013,UKI63,3,881
2013,NUTS,2013,UKI71,3,431
2013,NUTS,2013,UKI72,3,769
2013,NUTS,2013,UKI73,3,649
2013,NUTS,2013,UKI74,3,687
2013,NUTS,2013,UKI75,3,286
2013,NUTS,2013,UKJ11,3,399
2013,NUTS,2013,UKJ12,3,165
2013,NUTS,2013,UKJ13,3,744
2013,NUTS,2013,UKJ14,3,563
2013,NUTS,2013,UKJ21,3,10
2013,NUTS,2013,UKJ22,3,435
2013,NUTS,2013,UKJ25,3,227
2013,NUTS,2013,UKJ26,3,694
2013,NUTS,2013,UKJ27,3,89
2013,NUTS,2013,UKJ28,3,490
2013,NUTS,2013,UKJ31,3,642
2013,NUTS,2013,UKJ32,3,832
2013,NUTS,2013,UKJ34,3,875
2013,NUTS,2013,UKJ35,3,213
2013,NUTS,2013,UKJ36,3,787
2013,NUTS,2013,UKJ37,3,232
2013,NUTS,2013,UKJ41,3,39
2013,NUTS,2013,UKJ43,3,262
2013,NUTS,2013,UKJ44,3,986
2013,NUTS,2013,UKJ45,3,382
2013,NUTS,2013,UKJ46,3,75
2013,NUTS,2013,UKK11,3,742
2013,NUTS,2013,UKK12,3,512
2013,NUTS,2013,UKK13,3,240
2013,NUTS,2013,UKK14,3,149
2013,NUTS,2013,UKK15,3,185
2013,NUTS,2013,UKK21,3,838
2013,NUTS,2013,UKK22,3,521
2013,NUTS,2013,UKK23,3,406
2013,NUTS,2013,UKK30,3,739
2013,NUTS,2013,UKK41,3,814
2013,NUTS,2013,UKK42,3,686
2013,NUTS,2013,UKK43,3,944
2013,NUTS,2013,UKL11,3,770
2013,NUTS,2013,UKL12,3,21
2013,NUTS,2013,UKL13,3,59
2013,NUTS,2013,UKL14,3,451
2013,NUTS,2013,UKL15,3,245
2013,NUTS,2013,UKL16,3,737
2013,NUTS,2013,UKL17,3,381
2013,NUTS,2013,UKL18,3,298
2013,NUTS,2013,UKL21,3,349
2013,NUTS,2013,UKL22,3,895
2013,NUTS,2013,UKL23,3,116
2013,NUTS,2013,UKL24,3,309
2013,NUTS,2013,UKM21,3,21
2013,NUTS,2013,UKM22,3,223
2013,NUTS,2013,UKM23,3,866
2013,NUTS,2013,UKM24,3,286
2013,NUTS,2013,UKM25,3,196
2013,NUTS,2013,UKM26,3,434
2013,NUTS,2013,UKM27,3,821
2013,NUTS,2013,UKM28,3,635
2013,NUTS,2013,UKM31,3,485
2013,NUTS,2013,UKM32,3,366
2013,NUTS,2013,UKM33,3,179
2013,NUTS,2013,UKM34,3,34
2013,NUTS,2013,UKM35,3,834
2013,NUTS,2013,UKM36,3,225
2013,NUTS,2013,UKM37,3,769
2013,NUTS,2013,UKM38,3,479
2013,NUTS,2013,UKM50,3,631
2013,NUTS,2013,UKM61,3,805
2013,NUTS,2013,UKM62,3,641
2013,NUTS,2013,UKM63,3,319
2013,NUTS,2013,UKM64,3,436
2013,NUTS,2013,UKM65,3,946
2013,NUTS,2013,UKM66,3,332
2013,NUTS,2013,UKN01,3,319
2013,NUTS,2013,UKN02,3,370
2013,NUTS,2013,UKN03,3,878
2013,NUTS,2013,UKN04,3,858
2013,NUTS,2013,UKN05,3,956
2014,NUTS,2013,AT,0,486
2014,NUTS,2013,BE,0,354
2014,NUTS,2013,BG,0,658
2014,NUTS,2013,CH,0,123
2014,NUTS,2013,CY,0,180
2014,NUTS,2013,CZ,0,539
2014,NUTS,2013,DE,0,928
2014,NUTS,2013,DK,0,279
2014,NUTS,2013,EE,0,10
2014,NUTS,2013,EL,0,122
2014,NUTS,2013,ES,0,77
2014,NUTS,2013,FI,0,738
2014,NUTS,2013,FR,0,255
2014,NUTS,2013,HR,0,755
2014,NUTS,2013,HU,0,707
2014,NUTS,2013,IE,0,561
2014,NUTS,2013,IS,0,356
2014,NUTS,2013,IT,0,191
2014,NUTS,2013,LI,0,944
2014,NUTS,2013,LT,0,32
2014,NUTS,2013,LU,0,54
2014,NUTS,2013,LV,0,110
2014,NUTS,2013,ME,0,92
2014,NUTS,2013,MK,0,950
2014,NUTS,2013,MT,0,61
2014,NUTS,2013,NL,0,238
2014,NUTS,2013,NO,0,230
2014,NUTS,2013,PL,0,277
2014,NUTS,2013,PT,0,526
2014,NUTS,2013,RO,0,755
2014,NUTS,2013,SE,0,770
2014,NUTS,2013,SI,0,657
2014,NUTS,2013,SK,0,606
2014,NUTS,2013,TR,0,636
2014,NUTS,2013,UK,0,700
2014,NUTS,2013,AT1,1,611
2014,NUTS,2013,AT2,1,668
2014,NUTS,2013,AT3,1,651
2014,NUTS,2013,BE1,1,400
2014,NUTS,2013,BE2,1,700
2014,NUTS,2013,BE3,1,742
2014,NUTS,2013,BG3,1,936
2014,NUTS,2013,BG4,1,215
2014,NUTS,2013,CH0,1,519
2014,NUTS,2013,CY0,1,741
2014,NUTS,2013,CZ0,1,379
2014,NUTS,2013,DE1,1,903
2014,NUTS,2013,DE2,1,955
2014,NUTS,2013,DE3,1,480
2014,NUTS,2013,DE4,1,553
2014,NUTS,2013,DE5,1,868
2014,NUTS,2013,DE6,1,982
2014,NUTS,2013,DE7,1,921
2014,NUTS,2013,DE8,1,227
2014,NUTS,2013,DE9,1,1
2014,NUTS,2013,DEA,1,927
2014,NUTS,2013,DEB,1,840
2014,NUTS,2013,DEC,1,443
2014,NUTS,2013,DED,1,790
2014,NUTS,2013,DEE,1,787
2014,NUTS,2013,DEF,1,672
2014,NUTS,2013,DEG,1,463
2014,NUTS,2013,DK0,1,442
2014,NUTS,2013,EE0,1,1
2014,NUTS,2013,EL3,1,53
2014,NUTS,2013,EL4,1,836
2014,NUTS,2013,EL5,1,318
2014,NUTS,2013,EL6,1,992
2014,NUTS,2013,ES1,1,695
2014,NUTS,2013,ES2,1,459
2014,NUTS,2013,ES3,1,263
2014,NUTS,2013,ES4,1,37
2014,NUTS,2013,ES5,1,702
2014,NUTS,2013,ES6,1,939
2014,NUTS,2013,ES7,1,396
2014,NUTS,2013,FI1,1,89
2014,NUTS,2013,FI2,1,913
2014,NUTS,2013,FR1,1,748
2014,NUTS,2013,FR2,1,442
2014,NUTS,2013,FR3,1,188
2014,NUTS,2013,FR4,1,180
2014,NUTS,2013,FR5,1,516
2014,NUTS,2013,FR6,1,462
2014,NUTS,2013,FR7,1,97
2014,NUTS,2013,FR8,1,317
2014,NUTS,2013,FRA,1,328
2014,NUTS,2013,HR0,1,217
2014,NUTS,2013,HU1,1,813
2014,NUTS,2013,HU2,1,688
2014,NUTS,2013,HU3,1,499
2014,NUTS,2013,IE0,1,441
2014,NUTS,2013,IS0,1,38
2014,NUTS,2013,ITC,1,67
2014,NUTS,2013,ITF,1,290
2014,NUTS,2013,ITG,1,499
2014,NUTS,2013,ITH,1,732
2014,NUTS,2013,ITI,1,77
2014,NUTS,2013,LI0,1,619
2014,NUTS,2013,LT0,1,394
2014,NUTS,2013,LU0,1,488
2014,NUTS,2013,LV0,1,719
2014,NUTS,2013,ME0,1,613
2014,NUTS,2013,MK0,1,912
2014,NUTS,2013,MT0,1,669
2014,NUTS,2013,NL1,1,54
2014,NUTS,2013,NL2,1,183
2014,NUTS,2013,NL3,1,447
2014,NUTS,2013,NL4,1,710
2014,NUTS,2013,NO0,1,661
2014,NUTS,2013,PL1,1,478
2014,NUTS,2013,PL2,1,989
2014,NUTS,2013,PL3,1,498
2014,NUTS,2013,PL4,1,224
2014,NUTS,2013,PL5,1,908
2014,NUTS,2013,PL6,1,61
2014,NUTS,2013,PT1,1,147
2014,NUTS,2013,PT2,1,446
2014,NUTS,2013,PT3,1,218
2014,NUTS,2013,RO1,1,231
2014,NUTS,2013,RO2,1,139
2014,NUTS,2013,RO3,1,899
2014,NUTS,2013,RO4,1,268
2014,NUTS,2013,SE1,1,465
2014,NUTS,2013,SE2,1,962
2014,NUTS,2013,SE3,1,851
2014,NUTS,2013,SI0,1,715
2014,NUTS,2013,SK0,1,334
2014,NUTS,2013,TR1,1,302
2014,NUTS,2013,TR2,1,278
2014,NUTS,2013,TR3,1,306
2014,NUTS,2013,TR4,1,935
2014,NUTS,2013,TR5,1,768
2014,NUTS,2013,TR6,1,253
2014,NUTS,2013,TR7,1,927
2014,NUTS,2013,TR8,1,543
2014,NUTS,2013,TR9,1,748
2014,NUTS,2013,TRA,1,829
2014,NUTS,2013,TRB,1,534
2014,NUTS,2013,TRC,1,304
2014,NUTS,2013,UKC,1,224
2014,NUTS,2013,UKD,1,799
2014,NUTS,2013,UKE,1,552
2014,NUTS,2013,UKF,1,983
2014,NUTS,2013,UKG,1,866
2014,NUTS,2013,UKH,1,889
2014,NUTS,2013,UKI,1,283
2014,NUTS,2013,UKJ,1,287
2014,NUTS,2013,UKK,1,539
2014,NUTS,2013,UKL,1,829
2014,NUTS,2013,UKM,1,213
2014,NUTS,2013,UKN,1,924
2014,NUTS,2013,AT11,2,864
2014,NUTS,2013,AT12,2,525
2014,NUTS,2013,AT13,2,615
2014,NUTS,2013,AT21,2,257
2014,NUTS,2013,AT22,2,115
