year,region_type,region_year_spec,region_id,region_level,utota
2013,NUTS,2013,AT342,3,88412404
2013,NUTS,2013,BE100,3,41395693
2013,NUTS,2013,BE211,3,90863909
2013,NUTS,2013,BE212,3,96610607
2013,NUTS,2013,BE213,3,90546088
2013,NUTS,2013,BE221,3,64801704
2013,NUTS,2013,BE222,3,52817673
2013,NUTS,2013,BE223,3,16295380
2013,NUTS,2013,BE231,3,12643269
2013,NUTS,2013,BE232,3,94912244
2013,NUTS,2013,BE233,3,14609084
2013,NUTS,2013,BE234,3,70003370
2013,NUTS,2013,BE235,3,21457243
2013,NUTS,2013,BE236,3,88948796
2013,NUTS,2013,BE241,3,37588115
2013,NUTS,2013,BE242,3,17855344
2013,NUTS,2013,BE251,3,60222203
2013,NUTS,2013,BE252,3,32349926
2013,NUTS,2013,BE253,3,61090299
2013,NUTS,2013,BE254,3,96831102
2013,NUTS,2013,BE255,3,49625135
2013,NUTS,2013,BE256,3,53515189
2013,NUTS,2013,BE257,3,44564236
2013,NUTS,2013,BE258,3,89337974
2013,NUTS,2013,BE310,3,99696495
2013,NUTS,2013,BE321,3,20272587
2013,NUTS,2013,BE322,3,36781194
2013,NUTS,2013,BE323,3,95846477
2013,NUTS,2013,BE324,3,40440991
2013,NUTS,2013,BE325,3,66955029
2013,NUTS,2013,BE326,3,9424168
2013,NUTS,2013,BE327,3,40097942
2013,NUTS,2013,BE331,3,68643596
2013,NUTS,2013,BE332,3,21857143
2013,NUTS,2013,BE334,3,18298660
2013,NUTS,2013,BE335,3,13021200
2013,NUTS,2013,BE336,3,41276765
2013,NUTS,2013,BE341,3,91166570
2013,NUTS,2013,BE342,3,80733075
2013,NUTS,2013,BE343,3,34711146
2013,NUTS,2013,BE344,3,2536733
2013,NUTS,2013,BE345,3,1542794
2013,NUTS,2013,BE351,3,86509256
2013,NUTS,2013,BE352,3,41049621
2013,NUTS,2013,BE353,3,96638275
2013,NUTS,2013,BG311,3,42574220
2013,NUTS,2013,BG312,3,39427561
2013,NUTS,2013,BG313,3,35475728
2013,NUTS,2013,BG314,3,92939566
2013,NUTS,2013,BG315,3,81333797
2013,NUTS,2013,BG321,3,92435943
2013,NUTS,2013,BG322,3,55139214
2013,NUTS,2013,BG323,3,86040103
2013,NUTS,2013,BG324,3,72825323
2013,NUTS,2013,BG325,3,19667391
2013,NUTS,2013,BG331,3,24693862
2013,NUTS,2013,BG332,3,24140835
2013,NUTS,2013,BG333,3,68056007
2013,NUTS,2013,BG334,3,7655590
2013,NUTS,2013,BG341,3,12393304
2013,NUTS,2013,BG342,3,58342191
2013,NUTS,2013,BG343,3,61847088
2013,NUTS,2013,BG344,3,73840530
2013,NUTS,2013,BG411,3,83064257
2013,NUTS,2013,BG412,3,23720980
2013,NUTS,2013,BG413,3,73767779
2013,NUTS,2013,BG414,3,77947175
2013,NUTS,2013,BG415,3,34938642
2013,NUTS,2013,BG421,3,99686861
2013,NUTS,2013,BG422,3,98530685
2013,NUTS,2013,BG423,3,86186180
2013,NUTS,2013,BG424,3,84303751
2013,NUTS,2013,BG425,3,16589399
2013,NUTS,2013,CH011,3,43595625
2013,NUTS,2013,CH012,3,98250671
2013,NUTS,2013,CH013,3,69364771
2013,NUTS,2013,CH021,3,39485391
2013,NUTS,2013,CH022,3,5845436
2013,NUTS,2013,CH023,3,6594840
2013,NUTS,2013,CH024,3,8797383
2013,NUTS,2013,CH025,3,86523526
2013,NUTS,2013,CH031,3,15760345
2013,NUTS,2013,CH032,3,73331486
2013,NUTS,2013,CH033,3,86523387
2013,NUTS,2013,CH040,3,73950793
2013,NUTS,2013,CH051,3,93879781
2013,NUTS,2013,CH052,3,12900149
2013,NUTS,2013,CH053,3,57310338
2013,NUTS,2013,CH054,3,96650273
2013,NUTS,2013,CH055,3,69467377
2013,NUTS,2013,CH056,3,88660369
2013,NUTS,2013,CH057,3,35933206
2013,NUTS,2013,CH061,3,52964128
2013,NUTS,2013,CH062,3,29082176
2013,NUTS,2013,CH063,3,26098772
2013,NUTS,2013,CH064,3,10993386
2013,NUTS,2013,CH065,3,7084119
2013,NUTS,2013,CH066,3,28502661
2013,NUTS,2013,CH070,3,2095713
2013,NUTS,2013,CY000,3,95027871
2013,NUTS,2013,CZ010,3,47337878
2013,NUTS,2013,CZ020,3,73897800
2013,NUTS,2013,CZ031,3,28181907
2013,NUTS,2013,CZ032,3,51430835
2013,NUTS,2013,CZ041,3,95466184
2013,NUTS,2013,CZ042,3,29351135
2013,NUTS,2013,CZ051,3,16574098
2013,NUTS,2013,CZ052,3,35817151
2013,NUTS,2013,CZ053,3,23230128
2013,NUTS,2013,CZ063,3,91267084
2013,NUTS,2013,CZ064,3,78745980
2013,NUTS,2013,CZ071,3,83401324
2013,NUTS,2013,CZ072,3,90913469
2013,NUTS,2013,CZ080,3,1841730
2013,NUTS,2013,DE111,3,93515862
2013,NUTS,2013,DE112,3,59238935
2013,NUTS,2013,DE113,3,14488854
2013,NUTS,2013,DE114,3,6901519
2013,NUTS,2013,DE115,3,20046125
2013,NUTS,2013,DE116,3,37818389
2013,NUTS,2013,DE117,3,91122736
2013,NUTS,2013,DE118,3,63251138
2013,NUTS,2013,DE119,3,50098849
2013,NUTS,2013,DE11A,3,78332426
2013,NUTS,2013,DE11B,3,36520325
2013,NUTS,2013,DE11C,3,55455270
2013,NUTS,2013,DE11D,3,73303789
2013,NUTS,2013,DE121,3,62441477
2013,NUTS,2013,DE122,3,98463174
2013,NUTS,2013,DE123,3,28413253
2013,NUTS,2013,DE124,3,13046821
2013,NUTS,2013,DE125,3,65337997
2013,NUTS,2013,DE126,3,59742740
2013,NUTS,2013,DE127,3,25591543
2013,NUTS,2013,DE128,3,66304510
2013,NUTS,2013,DE129,3,7673444
2013,NUTS,2013,DE12A,3,10380787
2013,NUTS,2013,DE12B,3,91822685
2013,NUTS,2013,DE12C,3,30404948
2013,NUTS,2013,DE131,3,63412271
2013,NUTS,2013,DE132,3,68129468
2013,NUTS,2013,DE133,3,89055468
2013,NUTS,2013,DE134,3,51806233
2013,NUTS,2013,DE135,3,77210511
2013,NUTS,2013,DE136,3,14225651
2013,NUTS,2013,DE137,3,58520135
2013,NUTS,2013,DE138,3,48475507
2013,NUTS,2013,DE139,3,84191930
2013,NUTS,2013,DE13A,3,96622593
2013,NUTS,2013,DE141,3,93879858
2013,NUTS,2013,DE142,3,13228160
2013,NUTS,2013,DE143,3,70869681
2013,NUTS,2013,DE144,3,10296076
2013,NUTS,2013,DE145,3,10116505
2013,NUTS,2013,DE146,3,49482329
2013,NUTS,2013,DE147,3,31705746
2013,NUTS,2013,DE148,3,89727281
2013,NUTS,2013,DE149,3,88209267
2013,NUTS,2013,DE211,3,10484232
2013,NUTS,2013,DE212,3,29518046
2013,NUTS,2013,DE213,3,84809180
2013,NUTS,2013,DE214,3,86418735
2013,NUTS,2013,DE215,3,18949306
2013,NUTS,2013,DE216,3,80133739
2013,NUTS,2013,DE217,3,51679898
2013,NUTS,2013,DE218,3,59393232
2013,NUTS,2013,DE219,3,30648622
2013,NUTS,2013,DE21A,3,14447968
2013,NUTS,2013,DE21B,3,43180085
2013,NUTS,2013,DE21C,3,61386184
2013,NUTS,2013,DE21D,3,79665698
2013,NUTS,2013,DE21E,3,40621538
2013,NUTS,2013,DE21F,3,5037373
2013,NUTS,2013,DE21G,3,36166346
2013,NUTS,2013,DE21H,3,56402545
2013,NUTS,2013,DE21I,3,95808205
2013,NUTS,2013,DE21J,3,19351944
2013,NUTS,2013,DE21K,3,73363474
2013,NUTS,2013,DE21L,3,46694510
2013,NUTS,2013,DE21M,3,24867492
2013,NUTS,2013,DE21N,3,41060590
2013,NUTS,2013,DE221,3,71015112
2013,NUTS,2013,DE222,3,43736042
2013,NUTS,2013,DE223,3,29967536
2013,NUTS,2013,DE224,3,59468188
2013,NUTS,2013,DE225,3,88604714
2013,NUTS,2013,DE226,3,15823784
2013,NUTS,2013,DE227,3,27031344
2013,NUTS,2013,DE228,3,59385163
2013,NUTS,2013,DE229,3,2573041
2013,NUTS,2013,DE22A,3,56372972
2013,NUTS,2013,DE22B,3,52359204
2013,NUTS,2013,DE22C,3,78531710
2013,NUTS,2013,DE231,3,62022519
2013,NUTS,2013,DE232,3,56642740
2013,NUTS,2013,DE233,3,52821234
2013,NUTS,2013,DE234,3,56981061
2013,NUTS,2013,DE235,3,78035254
2013,NUTS,2013,DE236,3,43923500
2013,NUTS,2013,DE237,3,30763251
2013,NUTS,2013,DE238,3,99128968
2013,NUTS,2013,DE239,3,3450763
2013,NUTS,2013,DE23A,3,73311981
2013,NUTS,2013,DE241,3,25297892
2013,NUTS,2013,DE242,3,24770688
2013,NUTS,2013,DE243,3,21730210
2013,NUTS,2013,DE244,3,64839577
2013,NUTS,2013,DE245,3,21525070
2013,NUTS,2013,DE246,3,22028127
2013,NUTS,2013,DE247,3,7932447
2013,NUTS,2013,DE248,3,94383004
2013,NUTS,2013,DE249,3,91682623
2013,NUTS,2013,DE24A,3,55855318
2013,NUTS,2013,DE24B,3,56714471
2013,NUTS,2013,DE24C,3,11069627
2013,NUTS,2013,DE24D,3,57428896
2013,NUTS,2013,DE251,3,6197233
2013,NUTS,2013,DE252,3,45127286
2013,NUTS,2013,DE253,3,1768417
2013,NUTS,2013,DE254,3,42897614
2013,NUTS,2013,DE255,3,54903851
2013,NUTS,2013,DE256,3,72384533
2013,NUTS,2013,DE257,3,25478003
2013,NUTS,2013,DE258,3,46999156
2013,NUTS,2013,DE259,3,92771608
2013,NUTS,2013,DE25A,3,92089413
2013,NUTS,2013,DE25B,3,97718447
2013,NUTS,2013,DE25C,3,9331781
2013,NUTS,2013,DE261,3,43646298
2013,NUTS,2013,DE262,3,83569586
2013,NUTS,2013,DE263,3,44524643
2013,NUTS,2013,DE264,3,10495684
2013,NUTS,2013,DE265,3,71310220
2013,NUTS,2013,DE266,3,29951071
2013,NUTS,2013,DE267,3,70678277
2013,NUTS,2013,DE268,3,62878173
2013,NUTS,2013,DE269,3,41631388
2013,NUTS,2013,DE26A,3,29118554
2013,NUTS,2013,DE26B,3,59836711
2013,NUTS,2013,DE26C,3,65731452
2013,NUTS,2013,DE271,3,34959098
2013,NUTS,2013,DE272,3,7276413
2013,NUTS,2013,DE273,3,78083650
2013,NUTS,2013,DE274,3,97858316
2013,NUTS,2013,DE275,3,72426986
2013,NUTS,2013,DE276,3,89305052
2013,NUTS,2013,DE277,3,775211
2013,NUTS,2013,DE278,3,38936654
2013,NUTS,2013,DE279,3,46007310
2013,NUTS,2013,DE27A,3,57161995
2013,NUTS,2013,DE27B,3,27249393
2013,NUTS,2013,DE27C,3,35903593
2013,NUTS,2013,DE27D,3,79665999
2013,NUTS,2013,DE27E,3,89527360
2013,NUTS,2013,DE300,3,34108997
2013,NUTS,2013,DE401,3,99064819
2013,NUTS,2013,DE402,3,27701335
2013,NUTS,2013,DE403,3,18169091
2013,NUTS,2013,DE404,3,44054466
2013,NUTS,2013,DE405,3,88518758
2013,NUTS,2013,DE406,3,56777852
2013,NUTS,2013,DE407,3,34454369
2013,NUTS,2013,DE408,3,14292112
2013,NUTS,2013,DE409,3,86274850
2013,NUTS,2013,DE40A,3,40268763
2013,NUTS,2013,DE40B,3,18018887
2013,NUTS,2013,DE40C,3,19337329
2013,NUTS,2013,DE40D,3,2348554
2013,NUTS,2013,DE40E,3,81010659
2013,NUTS,2013,DE40F,3,32301332
2013,NUTS,2013,DE40G,3,51995991
2013,NUTS,2013,DE40H,3,92044234
2013,NUTS,2013,DE40I,3,65095187
2013,NUTS,2013,DE501,3,84038619
2013,NUTS,2013,DE502,3,18856511
2013,NUTS,2013,DE600,3,69213918
2013,NUTS,2013,DE711,3,87894324
2013,NUTS,2013,DE712,3,31107921
2013,NUTS,2013,DE713,3,31568820
2013,NUTS,2013,DE714,3,68007776
2013,NUTS,2013,DE715,3,9178483
2013,NUTS,2013,DE716,3,21133692
2013,NUTS,2013,DE717,3,19317167
2013,NUTS,2013,DE718,3,11288257
2013,NUTS,2013,DE719,3,91442421
2013,NUTS,2013,DE71A,3,85104274
2013,NUTS,2013,DE71B,3,87502503
2013,NUTS,2013,DE71C,3,97301966
2013,NUTS,2013,DE71D,3,63169256
2013,NUTS,2013,DE71E,3,76526667
2013,NUTS,2013,DE721,3,81243343
2013,NUTS,2013,DE722,3,21217650
2013,NUTS,2013,DE723,3,89853386
2013,NUTS,2013,DE724,3,72375426
2013,NUTS,2013,DE725,3,25659324
2013,NUTS,2013,DE731,3,61635364
2013,NUTS,2013,DE732,3,42370637
2013,NUTS,2013,DE733,3,67934286
2013,NUTS,2013,DE734,3,93803370
2013,NUTS,2013,DE735,3,87899470
2013,NUTS,2013,DE736,3,42858881
2013,NUTS,2013,DE737,3,64663776
2013,NUTS,2013,DE803,3,93127785
2013,NUTS,2013,DE804,3,93636856
2013,NUTS,2013,DE80J,3,81442114
2013,NUTS,2013,DE80K,3,99439673
2013,NUTS,2013,DE80L,3,91407643
2013,NUTS,2013,DE80M,3,62312401
2013,NUTS,2013,DE80N,3,82112400
2013,NUTS,2013,DE80O,3,88566414
2013,NUTS,2013,DE911,3,91269282
2013,NUTS,2013,DE912,3,94123384
2013,NUTS,2013,DE913,3,70383118
2013,NUTS,2013,DE914,3,59024828
2013,NUTS,2013,DE915,3,1170445
2013,NUTS,2013,DE916,3,53681522
2013,NUTS,2013,DE917,3,73189648
2013,NUTS,2013,DE918,3,58585621
2013,NUTS,2013,DE919,3,2544536
2013,NUTS,2013,DE91A,3,85493974
2013,NUTS,2013,DE91B,3,83475251
2013,NUTS,2013,DE922,3,77252843
2013,NUTS,2013,DE923,3,7960961
2013,NUTS,2013,DE925,3,66390396
2013,NUTS,2013,DE926,3,11462113
2013,NUTS,2013,DE927,3,28576369
2013,NUTS,2013,DE928,3,18296341
2013,NUTS,2013,DE929,3,93173993
2013,NUTS,2013,DE931,3,58101160
2013,NUTS,2013,DE932,3,40175708
2013,NUTS,2013,DE933,3,70056426
2013,NUTS,2013,DE934,3,30852946
2013,NUTS,2013,DE935,3,8124894
2013,NUTS,2013,DE936,3,92616544
2013,NUTS,2013,DE937,3,91682710
2013,NUTS,2013,DE938,3,62729769
2013,NUTS,2013,DE939,3,36475092
2013,NUTS,2013,DE93A,3,88618230
2013,NUTS,2013,DE93B,3,29114769
2013,NUTS,2013,DE941,3,45652187
2013,NUTS,2013,DE942,3,260184
2013,NUTS,2013,DE943,3,65177713
2013,NUTS,2013,DE944,3,91185405
2013,NUTS,2013,DE945,3,39142655
2013,NUTS,2013,DE946,3,67463257
2013,NUTS,2013,DE947,3,73155426
2013,NUTS,2013,DE948,3,52598182
2013,NUTS,2013,DE949,3,2244900
2013,NUTS,2013,DE94A,3,1767810
2013,NUTS,2013,DE94B,3,74289454
2013,NUTS,2013,DE94C,3,9342415
2013,NUTS,2013,DE94D,3,96227934
2013,NUTS,2013,DE94E,3,62481094
2013,NUTS,2013,DE94F,3,10331842
2013,NUTS,2013,DE94G,3,30093915
2013,NUTS,2013,DE94H,3,55359014
2013,NUTS,2013,DEA11,3,35173233
2013,NUTS,2013,DEA12,3,92172600
2013,NUTS,2013,DEA13,3,93993620
2013,NUTS,2013,DEA14,3,73548017
2013,NUTS,2013,DEA15,3,67793733
2013,NUTS,2013,DEA16,3,53125102
2013,NUTS,2013,DEA17,3,33767501
2013,NUTS,2013,DEA18,3,72245418
2013,NUTS,2013,DEA19,3,88059379
2013,NUTS,2013,DEA1A,3,78774781
2013,NUTS,2013,DEA1B,3,37182514
2013,NUTS,2013,DEA1C,3,20812188
2013,NUTS,2013,DEA1D,3,82602683
2013,NUTS,2013,DEA1E,3,90478334
2013,NUTS,2013,DEA1F,3,5655666
2013,NUTS,2013,DEA22,3,79152074
2013,NUTS,2013,DEA23,3,78733266
2013,NUTS,2013,DEA24,3,15381808
2013,NUTS,2013,DEA26,3,22085550
2013,NUTS,2013,DEA27,3,91765077
2013,NUTS,2013,DEA28,3,39399495
2013,NUTS,2013,DEA29,3,62141011
2013,NUTS,2013,DEA2A,3,91016425
2013,NUTS,2013,DEA2B,3,59762147
2013,NUTS,2013,DEA2C,3,74748216
2013,NUTS,2013,DEA2D,3,86656450
2013,NUTS,2013,DEA31,3,41755705
2013,NUTS,2013,DEA32,3,26324172
2013,NUTS,2013,DEA33,3,64001958
2013,NUTS,2013,DEA34,3,21217243
2013,NUTS,2013,DEA35,3,53068184
2013,NUTS,2013,DEA36,3,10157038
2013,NUTS,2013,DEA37,3,45105019
2013,NUTS,2013,DEA38,3,31464968
2013,NUTS,2013,DEA41,3,61702184
2013,NUTS,2013,DEA42,3,61226889
2013,NUTS,2013,DEA43,3,40285142
2013,NUTS,2013,DEA44,3,31994461
2013,NUTS,2013,DEA45,3,55250133
2013,NUTS,2013,DEA46,3,10872028
2013,NUTS,2013,DEA47,3,37776019
2013,NUTS,2013,DEA51,3,10870718
2013,NUTS,2013,DEA52,3,87489289
2013,NUTS,2013,DEA53,3,58317570
2013,NUTS,2013,DEA54,3,64624039
2013,NUTS,2013,DEA55,3,50541232
2013,NUTS,2013,DEA56,3,80012340
2013,NUTS,2013,DEA57,3,99775561
2013,NUTS,2013,DEA58,3,33168566
2013,NUTS,2013,DEA59,3,49688098
2013,NUTS,2013,DEA5A,3,58894145
2013,NUTS,2013,DEA5B,3,66797522
2013,NUTS,2013,DEA5C,3,391201
2013,NUTS,2013,DEB11,3,39474521
2013,NUTS,2013,DEB12,3,74322434
2013,NUTS,2013,DEB13,3,17694895
2013,NUTS,2013,DEB14,3,78832233
2013,NUTS,2013,DEB15,3,55285950
2013,NUTS,2013,DEB16,3,6785779
2013,NUTS,2013,DEB17,3,98897924
2013,NUTS,2013,DEB18,3,23876336
2013,NUTS,2013,DEB19,3,61370005
2013,NUTS,2013,DEB1A,3,53155897
2013,NUTS,2013,DEB1B,3,50445007
2013,NUTS,2013,DEB21,3,38624720
2013,NUTS,2013,DEB22,3,21335359
2013,NUTS,2013,DEB23,3,82488637
2013,NUTS,2013,DEB24,3,815387
2013,NUTS,2013,DEB25,3,6659713
2013,NUTS,2013,DEB31,3,7281532
2013,NUTS,2013,DEB32,3,60124268
2013,NUTS,2013,DEB33,3,71280393
2013,NUTS,2013,DEB34,3,72248835
2013,NUTS,2013,DEB35,3,27040047
2013,NUTS,2013,DEB36,3,75268573
2013,NUTS,2013,DEB37,3,40745213
2013,NUTS,2013,DEB38,3,16325000
2013,NUTS,2013,DEB39,3,82374785
2013,NUTS,2013,DEB3A,3,12122799
2013,NUTS,2013,DEB3B,3,65471751
2013,NUTS,2013,DEB3C,3,53761479
2013,NUTS,2013,DEB3D,3,73750794
2013,NUTS,2013,DEB3E,3,48335374
2013,NUTS,2013,DEB3F,3,17255611
2013,NUTS,2013,DEB3G,3,63324927
2013,NUTS,2013,DEB3H,3,76808997
2013,NUTS,2013,DEB3I,3,72970425
2013,NUTS,2013,DEB3J,3,12728112
2013,NUTS,2013,DEB3K,3,45515240
2013,NUTS,2013,DEC01,3,38744041
2013,NUTS,2013,DEC02,3,79467468
2013,NUTS,2013,DEC03,3,45742145
2013,NUTS,2013,DEC04,3,54302145
2013,NUTS,2013,DEC05,3,80941247
2013,NUTS,2013,DEC06,3,83149431
2013,NUTS,2013,DED21,3,89819923
2013,NUTS,2013,DED2C,3,25496220
2013,NUTS,2013,DED2D,3,70256407
2013,NUTS,2013,DED2E,3,6942035
2013,NUTS,2013,DED2F,3,34830185
2013,NUTS,2013,DED41,3,98561605
2013,NUTS,2013,DED42,3,83276919
2013,NUTS,2013,DED43,3,22548154
2013,NUTS,2013,DED44,3,66385313
2013,NUTS,2013,DED45,3,6476386
2013,NUTS,2013,DED51,3,30580412
2013,NUTS,2013,DED52,3,68470181
2013,NUTS,2013,DED53,3,11342481
2013,NUTS,2013,DEE01,3,82991782
2013,NUTS,2013,DEE02,3,41814071
2013,NUTS,2013,DEE03,3,78926490
2013,NUTS,2013,DEE04,3,47555570
2013,NUTS,2013,DEE05,3,8080424
2013,NUTS,2013,DEE06,3,3807279
2013,NUTS,2013,DEE07,3,18682023
2013,NUTS,2013,DEE08,3,42612273
2013,NUTS,2013,DEE09,3,30989749
2013,NUTS,2013,DEE0A,3,93382846
2013,NUTS,2013,DEE0B,3,51459865
2013,NUTS,2013,DEE0C,3,371854
2013,NUTS,2013,DEE0D,3,46676433
2013,NUTS,2013,DEE0E,3,63838812
2013,NUTS,2013,DEF01,3,65134894
2013,NUTS,2013,DEF02,3,12732327
2013,NUTS,2013,DEF03,3,34642806
2013,NUTS,2013,DEF04,3,63616855
2013,NUTS,2013,DEF05,3,65133135
2013,NUTS,2013,DEF06,3,30089927
2013,NUTS,2013,DEF07,3,30399941
2013,NUTS,2013,DEF08,3,64103893
2013,NUTS,2013,DEF09,3,15061539
2013,NUTS,2013,DEF0A,3,23356623
2013,NUTS,2013,DEF0B,3,60452312
2013,NUTS,2013,DEF0C,3,43976253
2013,NUTS,2013,DEF0D,3,29109813
2013,NUTS,2013,DEF0E,3,52102319
2013,NUTS,2013,DEF0F,3,63790819
2013,NUTS,2013,DEG01,3,2851304
2013,NUTS,2013,DEG02,3,80448341
2013,NUTS,2013,DEG03,3,79786667
2013,NUTS,2013,DEG04,3,26193178
2013,NUTS,2013,DEG05,3,699294
2013,NUTS,2013,DEG06,3,83404319
2013,NUTS,2013,DEG07,3,36865962
2013,NUTS,2013,DEG09,3,67032524
2013,NUTS,2013,DEG0A,3,16972748
2013,NUTS,2013,DEG0B,3,113695
2013,NUTS,2013,DEG0C,3,25400308
2013,NUTS,2013,DEG0D,3,91710488
2013,NUTS,2013,DEG0E,3,22765858
2013,NUTS,2013,DEG0F,3,97462804
2013,NUTS,2013,DEG0G,3,83801174
2013,NUTS,2013,DEG0H,3,12769877
2013,NUTS,2013,DEG0I,3,17608734
2013,NUTS,2013,DEG0J,3,43362915
2013,NUTS,2013,DEG0K,3,51711809
2013,NUTS,2013,DEG0L,3,55065093
2013,NUTS,2013,DEG0M,3,37465912
2013,NUTS,2013,DEG0N,3,20325920
2013,NUTS,2013,DEG0P,3,24461315
2013,NUTS,2013,DK011,3,76766035
2013,NUTS,2013,DK012,3,27903542
2013,NUTS,2013,DK013,3,54130296
2013,NUTS,2013,DK014,3,73266728
2013,NUTS,2013,DK021,3,64429866
2013,NUTS,2013,DK022,3,17941427
2013,NUTS,2013,DK031,3,37357768
2013,NUTS,2013,DK032,3,13431057
2013,NUTS,2013,DK041,3,28107837
2013,NUTS,2013,DK042,3,96968879
2013,NUTS,2013,DK050,3,57504506
2013,NUTS,2013,EE001,3,49067065
2013,NUTS,2013,EE004,3,39763820
2013,NUTS,2013,EE006,3,89933948
2013,NUTS,2013,EE007,3,25558071
2013,NUTS,2013,EE008,3,76857872
2013,NUTS,2013,EL301,3,90725302
2013,NUTS,2013,EL302,3,32591764
2013,NUTS,2013,EL303,3,79932367
2013,NUTS,2013,EL304,3,55113129
2013,NUTS,2013,EL305,3,84211089
2013,NUTS,2013,EL306,3,48349613
2013,NUTS,2013,EL307,3,82758161
2013,NUTS,2013,EL411,3,46065421
2013,NUTS,2013,EL412,3,1433239
2013,NUTS,2013,EL413,3,77189863
2013,NUTS,2013,EL421,3,9688587
2013,NUTS,2013,EL422,3,68093092
2013,NUTS,2013,EL431,3,29406922
2013,NUTS,2013,EL432,3,94272186
2013,NUTS,2013,EL433,3,20459296
2013,NUTS,2013,EL434,3,76422785
2013,NUTS,2013,EL511,3,56761844
2013,NUTS,2013,EL512,3,29281654
2013,NUTS,2013,EL513,3,66249318
2013,NUTS,2013,EL514,3,61146735
2013,NUTS,2013,EL515,3,29368448
2013,NUTS,2013,EL521,3,15290465
2013,NUTS,2013,EL522,3,7707393
2013,NUTS,2013,EL523,3,70315861
2013,NUTS,2013,EL524,3,3258225
2013,NUTS,2013,EL525,3,34006761
2013,NUTS,2013,EL526,3,42943156
2013,NUTS,2013,EL527,3,8920999
2013,NUTS,2013,EL531,3,37493839
2013,NUTS,2013,EL532,3,1655969
2013,NUTS,2013,EL533,3,99564692
2013,NUTS,2013,EL541,3,53330990
2013,NUTS,2013,EL542,3,64361139
2013,NUTS,2013,EL543,3,10885639
2013,NUTS,2013,EL611,3,57851427
2013,NUTS,2013,EL612,3,44132241
2013,NUTS,2013,EL613,3,71752556
2013,NUTS,2013,EL621,3,47986090
2013,NUTS,2013,EL622,3,56550073
2013,NUTS,2013,EL623,3,11533653
2013,NUTS,2013,EL624,3,31649621
2013,NUTS,2013,EL631,3,15016939
2013,NUTS,2013,EL632,3,61209547
2013,NUTS,2013,EL633,3,99483230
2013,NUTS,2013,EL641,3,20558271
2013,NUTS,2013,EL642,3,74393744
2013,NUTS,2013,EL643,3,1042708
2013,NUTS,2013,EL644,3,37542938
2013,NUTS,2013,EL645,3,79310619
2013,NUTS,2013,EL651,3,76682242
2013,NUTS,2013,EL652,3,60607016
2013,NUTS,2013,EL653,3,16584845
2013,NUTS,2013,ES111,3,84135700
2013,NUTS,2013,ES112,3,3390770
2013,NUTS,2013,ES113,3,17653019
2013,NUTS,2013,ES114,3,27259074
2013,NUTS,2013,ES120,3,26836889
2013,NUTS,2013,ES130,3,56874200
2013,NUTS,2013,ES211,3,53120504
2013,NUTS,2013,ES212,3,90387336
2013,NUTS,2013,ES213,3,6182596
2013,NUTS,2013,ES220,3,35181021
2013,NUTS,2013,ES230,3,1278216
2013,NUTS,2013,ES241,3,75509118
2013,NUTS,2013,ES242,3,46700700
2013,NUTS,2013,ES243,3,84865547
2013,NUTS,2013,ES300,3,51465117
2013,NUTS,2013,ES411,3,5203387
2013,NUTS,2013,ES412,3,85557622
2013,NUTS,2013,ES413,3,99245748
2013,NUTS,2013,ES414,3,2173984
2013,NUTS,2013,ES415,3,25459900
2013,NUTS,2013,ES416,3,14345111
2013,NUTS,2013,ES417,3,90630132
2013,NUTS,2013,ES418,3,5620371
2013,NUTS,2013,ES419,3,62603514
2013,NUTS,2013,ES421,3,85171160
2013,NUTS,2013,ES422,3,33833775
2013,NUTS,2013,ES423,3,10224622
2013,NUTS,2013,ES424,3,90641868
2013,NUTS,2013,ES425,3,6371015
2013,NUTS,2013,ES431,3,37350885
2013,NUTS,2013,ES432,3,66264986
2013,NUTS,2013,ES511,3,54162368
2013,NUTS,2013,ES512,3,89221367
2013,NUTS,2013,ES513,3,32262728
2013,NUTS,2013,ES514,3,43920220
2013,NUTS,2013,ES521,3,80006121
2013,NUTS,2013,ES522,3,78925901
2013,NUTS,2013,ES523,3,35340773
2013,NUTS,2013,ES531,3,10677016
2013,NUTS,2013,ES532,3,457314
2013,NUTS,2013,ES533,3,34193938
2013,NUTS,2013,ES611,3,15041672
2013,NUTS,2013,ES612,3,1352089
2013,NUTS,2013,ES613,3,69463031
2013,NUTS,2013,ES614,3,26818298
2013,NUTS,2013,ES615,3,60361792
2013,NUTS,2013,ES616,3,33001881
2013,NUTS,2013,ES617,3,37924737
2013,NUTS,2013,ES618,3,77747310
2013,NUTS,2013,ES620,3,28071443
2013,NUTS,2013,ES630,3,33705237
2013,NUTS,2013,ES640,3,93962303
2013,NUTS,2013,ES703,3,41610707
2013,NUTS,2013,ES704,3,83490920
2013,NUTS,2013,ES705,3,41747031
2013,NUTS,2013,ES706,3,96794439
2013,NUTS,2013,ES707,3,31374377
2013,NUTS,2013,ES708,3,50960101
2013,NUTS,2013,ES709,3,20170226
2013,NUTS,2013,FI193,3,68447691
2013,NUTS,2013,FI194,3,17375716
2013,NUTS,2013,FI195,3,13316132
2013,NUTS,2013,FI196,3,2906059
2013,NUTS,2013,FI197,3,31981181
2013,NUTS,2013,FI1B1,3,45546101
2013,NUTS,2013,FI1C1,3,87875655
2013,NUTS,2013,FI1C2,3,12036052
