year,region_type,region_year_spec,region_id,region_level,cozeb
2015,NUTS,2013,FI1D6,3,929508
2015,NUTS,2013,FI1D7,3,513260
2015,NUTS,2013,FI200,3,333065
2015,NUTS,2013,FR101,3,267462
2015,NUTS,2013,FR102,3,27548
2015,NUTS,2013,FR103,3,967369
2015,NUTS,2013,FR104,3,439069
2015,NUTS,2013,FR105,3,769227
2015,NUTS,2013,FR106,3,39254
2015,NUTS,2013,FR107,3,485494
2015,NUTS,2013,FR108,3,69237
2015,NUTS,2013,FR211,3,888177
2015,NUTS,2013,FR212,3,908884
2015,NUTS,2013,FR213,3,144216
2015,NUTS,2013,FR214,3,149331
2015,NUTS,2013,FR221,3,913522
2015,NUTS,2013,FR222,3,43972
2015,NUTS,2013,FR223,3,512070
2015,NUTS,2013,FR231,3,381605
2015,NUTS,2013,FR232,3,690630
2015,NUTS,2013,FR241,3,104354
2015,NUTS,2013,FR242,3,830499
2015,NUTS,2013,FR243,3,481459
2015,NUTS,2013,FR244,3,662581
2015,NUTS,2013,FR245,3,638059
2015,NUTS,2013,FR246,3,209788
2015,NUTS,2013,FR251,3,375092
2015,NUTS,2013,FR252,3,628329
2015,NUTS,2013,FR253,3,921901
2015,NUTS,2013,FR261,3,999560
2015,NUTS,2013,FR262,3,950575
2015,NUTS,2013,FR263,3,984363
2015,NUTS,2013,FR264,3,546092
2015,NUTS,2013,FR301,3,749404
2015,NUTS,2013,FR302,3,453174
2015,NUTS,2013,FR411,3,937448
2015,NUTS,2013,FR412,3,421980
2015,NUTS,2013,FR413,3,197730
2015,NUTS,2013,FR414,3,419242
2015,NUTS,2013,FR421,3,343048
2015,NUTS,2013,FR422,3,141541
2015,NUTS,2013,FR431,3,970075
2015,NUTS,2013,FR432,3,598113
2015,NUTS,2013,FR433,3,909602
2015,NUTS,2013,FR434,3,174909
2015,NUTS,2013,FR511,3,772207
2015,NUTS,2013,FR512,3,740606
2015,NUTS,2013,FR513,3,960613
2015,NUTS,2013,FR514,3,595636
2015,NUTS,2013,FR515,3,328662
2015,NUTS,2013,FR521,3,684400
2015,NUTS,2013,FR522,3,163372
2015,NUTS,2013,FR523,3,519748
2015,NUTS,2013,FR524,3,785514
2015,NUTS,2013,FR531,3,391370
2015,NUTS,2013,FR532,3,365287
2015,NUTS,2013,FR533,3,139289
2015,NUTS,2013,FR534,3,40905
2015,NUTS,2013,FR611,3,645016
2015,NUTS,2013,FR612,3,763010
2015,NUTS,2013,FR613,3,519520
2015,NUTS,2013,FR614,3,236647
2015,NUTS,2013,FR615,3,747561
2015,NUTS,2013,FR621,3,351406
2015,NUTS,2013,FR622,3,977675
2015,NUTS,2013,FR623,3,380916
2015,NUTS,2013,FR624,3,469386
2015,NUTS,2013,FR625,3,953320
2015,NUTS,2013,FR626,3,685473
2015,NUTS,2013,FR627,3,69157
2015,NUTS,2013,FR628,3,955765
2015,NUTS,2013,FR631,3,821454
2015,NUTS,2013,FR632,3,528321
2015,NUTS,2013,FR633,3,477079
2015,NUTS,2013,FR711,3,166269
2015,NUTS,2013,FR712,3,650950
2015,NUTS,2013,FR713,3,28989
2015,NUTS,2013,FR714,3,552221
2015,NUTS,2013,FR715,3,64930
2015,NUTS,2013,FR716,3,776870
2015,NUTS,2013,FR717,3,893588
2015,NUTS,2013,FR718,3,268062
2015,NUTS,2013,FR721,3,322566
2015,NUTS,2013,FR722,3,15296
2015,NUTS,2013,FR723,3,228258
2015,NUTS,2013,FR724,3,494647
2015,NUTS,2013,FR811,3,468850
2015,NUTS,2013,FR812,3,742464
2015,NUTS,2013,FR813,3,828052
2015,NUTS,2013,FR814,3,443274
2015,NUTS,2013,FR815,3,708535
2015,NUTS,2013,FR821,3,20896
2015,NUTS,2013,FR822,3,896615
2015,NUTS,2013,FR823,3,13148
2015,NUTS,2013,FR824,3,908471
2015,NUTS,2013,FR825,3,351864
2015,NUTS,2013,FR826,3,815869
2015,NUTS,2013,FR831,3,974188
2015,NUTS,2013,FR832,3,907137
2015,NUTS,2013,FRA10,3,607997
2015,NUTS,2013,FRA20,3,620807
2015,NUTS,2013,FRA30,3,522452
2015,NUTS,2013,FRA40,3,542785
2015,NUTS,2013,FRA50,3,877082
2015,NUTS,2013,HR031,3,698307
2015,NUTS,2013,HR032,3,84036
2015,NUTS,2013,HR033,3,43961
2015,NUTS,2013,HR034,3,235875
2015,NUTS,2013,HR035,3,184344
2015,NUTS,2013,HR036,3,247789
2015,NUTS,2013,HR037,3,325136
2015,NUTS,2013,HR041,3,608483
2015,NUTS,2013,HR042,3,3027
2015,NUTS,2013,HR043,3,70304
2015,NUTS,2013,HR044,3,226902
2015,NUTS,2013,HR045,3,589903
2015,NUTS,2013,HR046,3,726500
2015,NUTS,2013,HR047,3,585809
2015,NUTS,2013,HR048,3,608810
2015,NUTS,2013,HR049,3,749163
2015,NUTS,2013,HR04A,3,621990
2015,NUTS,2013,HR04B,3,318524
2015,NUTS,2013,HR04C,3,724093
2015,NUTS,2013,HR04D,3,187538
2015,NUTS,2013,HR04E,3,515915
2015,NUTS,2013,HU101,3,817912
2015,NUTS,2013,HU102,3,456154
2015,NUTS,2013,HU211,3,569640
2015,NUTS,2013,HU212,3,398460
2015,NUTS,2013,HU213,3,954049
2015,NUTS,2013,HU221,3,55568
2015,NUTS,2013,HU222,3,907510
2015,NUTS,2013,HU223,3,830119
2015,NUTS,2013,HU231,3,288246
2015,NUTS,2013,HU232,3,281798
2015,NUTS,2013,HU233,3,990245
2015,NUTS,2013,HU311,3,867295
2015,NUTS,2013,HU312,3,171579
2015,NUTS,2013,HU313,3,851575
2015,NUTS,2013,HU321,3,741292
2015,NUTS,2013,HU322,3,461060
2015,NUTS,2013,HU323,3,727004
2015,NUTS,2013,HU331,3,977581
2015,NUTS,2013,HU332,3,527497
2015,NUTS,2013,HU333,3,254694
2015,NUTS,2013,IE011,3,345537
2015,NUTS,2013,IE012,3,278274
2015,NUTS,2013,IE013,3,386984
2015,NUTS,2013,IE021,3,658824
2015,NUTS,2013,IE022,3,890968
2015,NUTS,2013,IE023,3,823254
2015,NUTS,2013,IE024,3,16854
2015,NUTS,2013,IE025,3,279344
2015,NUTS,2013,IS001,3,688040
2015,NUTS,2013,IS002,3,464228
2015,NUTS,2013,ITC11,3,896520
2015,NUTS,2013,ITC12,3,603616
2015,NUTS,2013,ITC13,3,496499
2015,NUTS,2013,ITC14,3,876403
2015,NUTS,2013,ITC15,3,413199
2015,NUTS,2013,ITC16,3,612049
2015,NUTS,2013,ITC17,3,468042
2015,NUTS,2013,ITC18,3,518187
2015,NUTS,2013,ITC20,3,777728
2015,NUTS,2013,ITC31,3,591288
2015,NUTS,2013,ITC32,3,636786
2015,NUTS,2013,ITC33,3,529761
2015,NUTS,2013,ITC34,3,934777
2015,NUTS,2013,ITC41,3,977958
2015,NUTS,2013,ITC42,3,274551
2015,NUTS,2013,ITC43,3,288811
2015,NUTS,2013,ITC44,3,50935
2015,NUTS,2013,ITC46,3,562928
2015,NUTS,2013,ITC47,3,537316
2015,NUTS,2013,ITC48,3,918134
2015,NUTS,2013,ITC49,3,491880
2015,NUTS,2013,ITC4A,3,842739
2015,NUTS,2013,ITC4B,3,366418
2015,NUTS,2013,ITC4C,3,369297
2015,NUTS,2013,ITC4D,3,942547
2015,NUTS,2013,ITF11,3,724155
2015,NUTS,2013,ITF12,3,595594
2015,NUTS,2013,ITF13,3,716284
2015,NUTS,2013,ITF14,3,369856
2015,NUTS,2013,ITF21,3,187004
2015,NUTS,2013,ITF22,3,503541
2015,NUTS,2013,ITF31,3,519650
2015,NUTS,2013,ITF32,3,529778
2015,NUTS,2013,ITF33,3,384183
2015,NUTS,2013,ITF34,3,433706
2015,NUTS,2013,ITF35,3,106058
2015,NUTS,2013,ITF43,3,939517
2015,NUTS,2013,ITF44,3,507473
2015,NUTS,2013,ITF45,3,150382
2015,NUTS,2013,ITF46,3,110863
2015,NUTS,2013,ITF47,3,817532
2015,NUTS,2013,ITF48,3,709732
2015,NUTS,2013,ITF51,3,930563
2015,NUTS,2013,ITF52,3,194639
2015,NUTS,2013,ITF61,3,833867
2015,NUTS,2013,ITF62,3,495056
2015,NUTS,2013,ITF63,3,865225
2015,NUTS,2013,ITF64,3,847030
2015,NUTS,2013,ITF65,3,53084
2015,NUTS,2013,ITG11,3,699066
2015,NUTS,2013,ITG12,3,535236
2015,NUTS,2013,ITG13,3,357835
2015,NUTS,2013,ITG14,3,986613
2015,NUTS,2013,ITG15,3,290429
2015,NUTS,2013,ITG16,3,308544
2015,NUTS,2013,ITG17,3,190776
2015,NUTS,2013,ITG18,3,297505
2015,NUTS,2013,ITG19,3,203130
2015,NUTS,2013,ITG25,3,56600
2015,NUTS,2013,ITG26,3,579178
2015,NUTS,2013,ITG27,3,409497
2015,NUTS,2013,ITG28,3,452851
2015,NUTS,2013,ITG29,3,157261
2015,NUTS,2013,ITG2A,3,987255
2015,NUTS,2013,ITG2B,3,940296
2015,NUTS,2013,ITG2C,3,372693
2015,NUTS,2013,ITH10,3,708991
2015,NUTS,2013,ITH20,3,949908
2015,NUTS,2013,ITH31,3,11562
2015,NUTS,2013,ITH32,3,188262
2015,NUTS,2013,ITH33,3,71755
2015,NUTS,2013,ITH34,3,987247
2015,NUTS,2013,ITH35,3,577565
2015,NUTS,2013,ITH36,3,626112
2015,NUTS,2013,ITH37,3,740670
2015,NUTS,2013,ITH41,3,755878
2015,NUTS,2013,ITH42,3,503811
2015,NUTS,2013,ITH43,3,457219
2015,NUTS,2013,ITH44,3,901851
2015,NUTS,2013,ITH51,3,104023
2015,NUTS,2013,ITH52,3,801589
2015,NUTS,2013,ITH53,3,625883
2015,NUTS,2013,ITH54,3,350007
2015,NUTS,2013,ITH55,3,168673
2015,NUTS,2013,ITH56,3,707132
2015,NUTS,2013,ITH57,3,542035
2015,NUTS,2013,ITH58,3,8448
2015,NUTS,2013,ITH59,3,582146
2015,NUTS,2013,ITI11,3,350262
2015,NUTS,2013,ITI12,3,282511
2015,NUTS,2013,ITI13,3,197688
2015,NUTS,2013,ITI14,3,312912
2015,NUTS,2013,ITI15,3,437876
2015,NUTS,2013,ITI16,3,995732
2015,NUTS,2013,ITI17,3,816348
2015,NUTS,2013,ITI18,3,299039
2015,NUTS,2013,ITI19,3,909249
2015,NUTS,2013,ITI1A,3,720223
2015,NUTS,2013,ITI21,3,971103
2015,NUTS,2013,ITI22,3,990989
2015,NUTS,2013,ITI31,3,853084
2015,NUTS,2013,ITI32,3,997696
2015,NUTS,2013,ITI33,3,426337
2015,NUTS,2013,ITI34,3,697382
2015,NUTS,2013,ITI35,3,741383
2015,NUTS,2013,ITI41,3,259804
2015,NUTS,2013,ITI42,3,286261
2015,NUTS,2013,ITI43,3,861710
2015,NUTS,2013,ITI44,3,413849
2015,NUTS,2013,ITI45,3,382851
2015,NUTS,2013,LI000,3,193243
2015,NUTS,2013,LT001,3,213810
2015,NUTS,2013,LT002,3,579834
2015,NUTS,2013,LT003,3,976776
2015,NUTS,2013,LT004,3,580018
2015,NUTS,2013,LT005,3,558698
2015,NUTS,2013,LT006,3,842626
2015,NUTS,2013,LT007,3,415257
2015,NUTS,2013,LT008,3,742863
2015,NUTS,2013,LT009,3,362149
2015,NUTS,2013,LT00A,3,587776
2015,NUTS,2013,LU000,3,102165
2015,NUTS,2013,LV003,3,78144
2015,NUTS,2013,LV005,3,952172
2015,NUTS,2013,LV006,3,587274
2015,NUTS,2013,LV007,3,347283
2015,NUTS,2013,LV008,3,998232
2015,NUTS,2013,LV009,3,262678
2015,NUTS,2013,ME000,3,172689
2015,NUTS,2013,MK001,3,296475
2015,NUTS,2013,MK002,3,912958
2015,NUTS,2013,MK003,3,574636
2015,NUTS,2013,MK004,3,523041
2015,NUTS,2013,MK005,3,207429
2015,NUTS,2013,MK006,3,888263
2015,NUTS,2013,MK007,3,160392
2015,NUTS,2013,MK008,3,16406
2015,NUTS,2013,MT001,3,887639
2015,NUTS,2013,MT002,3,198921
2015,NUTS,2013,NL111,3,474604
2015,NUTS,2013,NL112,3,460476
2015,NUTS,2013,NL113,3,398048
2015,NUTS,2013,NL121,3,236965
2015,NUTS,2013,NL122,3,212636
2015,NUTS,2013,NL123,3,698167
2015,NUTS,2013,NL131,3,544621
2015,NUTS,2013,NL132,3,689267
2015,NUTS,2013,NL133,3,978319
2015,NUTS,2013,NL211,3,928096
2015,NUTS,2013,NL212,3,507836
2015,NUTS,2013,NL213,3,530651
2015,NUTS,2013,NL221,3,152262
2015,NUTS,2013,NL224,3,8104
2015,NUTS,2013,NL225,3,647126
2015,NUTS,2013,NL226,3,186019
2015,NUTS,2013,NL230,3,137932
2015,NUTS,2013,NL310,3,843970
2015,NUTS,2013,NL321,3,448211
2015,NUTS,2013,NL322,3,60189
2015,NUTS,2013,NL323,3,71061
2015,NUTS,2013,NL324,3,155093
2015,NUTS,2013,NL325,3,199709
2015,NUTS,2013,NL326,3,288456
2015,NUTS,2013,NL327,3,107203
2015,NUTS,2013,NL332,3,166986
2015,NUTS,2013,NL333,3,528739
2015,NUTS,2013,NL337,3,983164
2015,NUTS,2013,NL338,3,432865
2015,NUTS,2013,NL339,3,742721
2015,NUTS,2013,NL33A,3,353201
2015,NUTS,2013,NL341,3,601144
2015,NUTS,2013,NL342,3,408311
2015,NUTS,2013,NL411,3,953183
2015,NUTS,2013,NL412,3,702336
2015,NUTS,2013,NL413,3,131872
2015,NUTS,2013,NL414,3,709309
2015,NUTS,2013,NL421,3,431483
2015,NUTS,2013,NL422,3,522461
2015,NUTS,2013,NL423,3,794565
2015,NUTS,2013,NO011,3,941560
2015,NUTS,2013,NO012,3,665918
2015,NUTS,2013,NO021,3,952728
2015,NUTS,2013,NO022,3,553721
2015,NUTS,2013,NO031,3,875812
2015,NUTS,2013,NO032,3,267654
2015,NUTS,2013,NO033,3,785631
2015,NUTS,2013,NO034,3,152061
2015,NUTS,2013,NO041,3,504316
2015,NUTS,2013,NO042,3,68025
2015,NUTS,2013,NO043,3,600741
2015,NUTS,2013,NO051,3,23231
2015,NUTS,2013,NO052,3,928913
2015,NUTS,2013,NO053,3,606274
2015,NUTS,2013,NO061,3,867083
2015,NUTS,2013,NO062,3,689265
2015,NUTS,2013,NO071,3,154056
2015,NUTS,2013,NO072,3,994056
2015,NUTS,2013,NO073,3,284950
2015,NUTS,2013,PL113,3,29619
2015,NUTS,2013,PL114,3,417904
2015,NUTS,2013,PL115,3,345657
2015,NUTS,2013,PL116,3,57464
2015,NUTS,2013,PL117,3,532793
2015,NUTS,2013,PL127,3,819526
2015,NUTS,2013,PL128,3,668648
2015,NUTS,2013,PL129,3,667582
2015,NUTS,2013,PL12A,3,502032
2015,NUTS,2013,PL12B,3,424642
2015,NUTS,2013,PL12C,3,102428
2015,NUTS,2013,PL12D,3,683230
2015,NUTS,2013,PL12E,3,309910
2015,NUTS,2013,PL213,3,362570
2015,NUTS,2013,PL214,3,233310
2015,NUTS,2013,PL217,3,265146
2015,NUTS,2013,PL218,3,71649
2015,NUTS,2013,PL219,3,416169
2015,NUTS,2013,PL21A,3,571276
2015,NUTS,2013,PL224,3,827727
2015,NUTS,2013,PL225,3,168130
2015,NUTS,2013,PL227,3,195986
2015,NUTS,2013,PL228,3,384551
2015,NUTS,2013,PL229,3,770564
2015,NUTS,2013,PL22A,3,522770
2015,NUTS,2013,PL22B,3,566392
2015,NUTS,2013,PL22C,3,337712
2015,NUTS,2013,PL311,3,45534
2015,NUTS,2013,PL312,3,214145
2015,NUTS,2013,PL314,3,982193
2015,NUTS,2013,PL315,3,255756
2015,NUTS,2013,PL323,3,525633
2015,NUTS,2013,PL324,3,458528
2015,NUTS,2013,PL325,3,288335
2015,NUTS,2013,PL326,3,885272
2015,NUTS,2013,PL331,3,103858
2015,NUTS,2013,PL332,3,707556
2015,NUTS,2013,PL343,3,149840
2015,NUTS,2013,PL344,3,734562
2015,NUTS,2013,PL345,3,918468
2015,NUTS,2013,PL411,3,172902
2015,NUTS,2013,PL414,3,495702
2015,NUTS,2013,PL415,3,194035
2015,NUTS,2013,PL416,3,22231
2015,NUTS,2013,PL417,3,722525
2015,NUTS,2013,PL418,3,733231
2015,NUTS,2013,PL424,3,806486
2015,NUTS,2013,PL426,3,976676
2015,NUTS,2013,PL427,3,489497
2015,NUTS,2013,PL428,3,24613
2015,NUTS,2013,PL431,3,29525
2015,NUTS,2013,PL432,3,948223
2015,NUTS,2013,PL514,3,631
2015,NUTS,2013,PL515,3,332744
2015,NUTS,2013,PL516,3,489081
2015,NUTS,2013,PL517,3,137119
2015,NUTS,2013,PL518,3,44125
2015,NUTS,2013,PL523,3,688036
2015,NUTS,2013,PL524,3,19470
2015,NUTS,2013,PL613,3,865802
2015,NUTS,2013,PL616,3,458769
2015,NUTS,2013,PL617,3,726592
2015,NUTS,2013,PL618,3,337404
2015,NUTS,2013,PL619,3,783998
2015,NUTS,2013,PL621,3,771822
2015,NUTS,2013,PL622,3,484952
2015,NUTS,2013,PL623,3,297906
2015,NUTS,2013,PL633,3,548890
2015,NUTS,2013,PL634,3,77011
2015,NUTS,2013,PL636,3,776179
2015,NUTS,2013,PL637,3,730542
2015,NUTS,2013,PL638,3,492762
2015,NUTS,2013,PT111,3,354127
2015,NUTS,2013,PT112,3,832691
2015,NUTS,2013,PT119,3,854557
2015,NUTS,2013,PT11A,3,37772
2015,NUTS,2013,PT11B,3,605342
2015,NUTS,2013,PT11C,3,781473
2015,NUTS,2013,PT11D,3,624271
2015,NUTS,2013,PT11E,3,4238
2015,NUTS,2013,PT150,3,192906
2015,NUTS,2013,PT16B,3,304699
2015,NUTS,2013,PT16D,3,994712
2015,NUTS,2013,PT16E,3,856467
2015,NUTS,2013,PT16F,3,501972
2015,NUTS,2013,PT16G,3,656858
2015,NUTS,2013,PT16H,3,184476
2015,NUTS,2013,PT16I,3,709235
2015,NUTS,2013,PT16J,3,202317
2015,NUTS,2013,PT170,3,647595
2015,NUTS,2013,PT181,3,800668
2015,NUTS,2013,PT184,3,837856
2015,NUTS,2013,PT185,3,770681
2015,NUTS,2013,PT186,3,911088
2015,NUTS,2013,PT187,3,687095
2015,NUTS,2013,PT200,3,259007
2015,NUTS,2013,PT300,3,517355
2015,NUTS,2013,RO111,3,102321
2015,NUTS,2013,RO112,3,223516
2015,NUTS,2013,RO113,3,908651
2015,NUTS,2013,RO114,3,841685
2015,NUTS,2013,RO115,3,603958
2015,NUTS,2013,RO116,3,850019
2015,NUTS,2013,RO121,3,788731
2015,NUTS,2013,RO122,3,318699
2015,NUTS,2013,RO123,3,453837
2015,NUTS,2013,RO124,3,295509
2015,NUTS,2013,RO125,3,341431
2015,NUTS,2013,RO126,3,116743
2015,NUTS,2013,RO211,3,507702
2015,NUTS,2013,RO212,3,391610
2015,NUTS,2013,RO213,3,619918
2015,NUTS,2013,RO214,3,243720
2015,NUTS,2013,RO215,3,209828
2015,NUTS,2013,RO216,3,651811
2015,NUTS,2013,RO221,3,66184
2015,NUTS,2013,RO222,3,356625
2015,NUTS,2013,RO223,3,536933
2015,NUTS,2013,RO224,3,897263
2015,NUTS,2013,RO225,3,526034
2015,NUTS,2013,RO226,3,834608
2015,NUTS,2013,RO311,3,558361
2015,NUTS,2013,RO312,3,658341
2015,NUTS,2013,RO313,3,78946
2015,NUTS,2013,RO314,3,748709
2015,NUTS,2013,RO315,3,952108
2015,NUTS,2013,RO316,3,831137
2015,NUTS,2013,RO317,3,989080
2015,NUTS,2013,RO321,3,80584
2015,NUTS,2013,RO322,3,785906
2015,NUTS,2013,RO411,3,473181
2015,NUTS,2013,RO412,3,653392
2015,NUTS,2013,RO413,3,931966
2015,NUTS,2013,RO414,3,199239
2015,NUTS,2013,RO415,3,252913
2015,NUTS,2013,RO421,3,698698
2015,NUTS,2013,RO422,3,280354
2015,NUTS,2013,RO423,3,946198
2015,NUTS,2013,RO424,3,535375
2015,NUTS,2013,SE110,3,989655
2015,NUTS,2013,SE121,3,549121
2015,NUTS,2013,SE122,3,369457
2015,NUTS,2013,SE123,3,114145
2015,NUTS,2013,SE124,3,464282
2015,NUTS,2013,SE125,3,4348
2015,NUTS,2013,SE211,3,247540
2015,NUTS,2013,SE212,3,902539
2015,NUTS,2013,SE213,3,75844
2015,NUTS,2013,SE214,3,715894
2015,NUTS,2013,SE221,3,65368
2015,NUTS,2013,SE224,3,385312
2015,NUTS,2013,SE231,3,186967
2015,NUTS,2013,SE232,3,711231
2015,NUTS,2013,SE311,3,728516
2015,NUTS,2013,SE312,3,537861
2015,NUTS,2013,SE313,3,496648
2015,NUTS,2013,SE321,3,794493
2015,NUTS,2013,SE322,3,15762
2015,NUTS,2013,SE331,3,458191
2015,NUTS,2013,SE332,3,568023
2015,NUTS,2013,SI031,3,472792
2015,NUTS,2013,SI032,3,679090
2015,NUTS,2013,SI033,3,636714
2015,NUTS,2013,SI034,3,993528
2015,NUTS,2013,SI035,3,47257
2015,NUTS,2013,SI036,3,892222
2015,NUTS,2013,SI037,3,208177
2015,NUTS,2013,SI038,3,626782
2015,NUTS,2013,SI041,3,727561
2015,NUTS,2013,SI042,3,276242
2015,NUTS,2013,SI043,3,520185
2015,NUTS,2013,SI044,3,990910
2015,NUTS,2013,SK010,3,996691
2015,NUTS,2013,SK021,3,39715
2015,NUTS,2013,SK022,3,588671
2015,NUTS,2013,SK023,3,421717
2015,NUTS,2013,SK031,3,466439
2015,NUTS,2013,SK032,3,549589
2015,NUTS,2013,SK041,3,892073
2015,NUTS,2013,SK042,3,201019
2015,NUTS,2013,TR100,3,974670
2015,NUTS,2013,TR211,3,354038
2015,NUTS,2013,TR212,3,494373
2015,NUTS,2013,TR213,3,374637
2015,NUTS,2013,TR221,3,906538
2015,NUTS,2013,TR222,3,351094
2015,NUTS,2013,TR310,3,621435
2015,NUTS,2013,TR321,3,928965
2015,NUTS,2013,TR322,3,892571
2015,NUTS,2013,TR323,3,226074
2015,NUTS,2013,TR331,3,972999
2015,NUTS,2013,TR332,3,404875
2015,NUTS,2013,TR333,3,596614
2015,NUTS,2013,TR334,3,370566
2015,NUTS,2013,TR411,3,250337
2015,NUTS,2013,TR412,3,92513
2015,NUTS,2013,TR413,3,249646
2015,NUTS,2013,TR421,3,318504
2015,NUTS,2013,TR422,3,221541
2015,NUTS,2013,TR423,3,712577
2015,NUTS,2013,TR424,3,185753
2015,NUTS,2013,TR425,3,945803
2015,NUTS,2013,TR510,3,89864
2015,NUTS,2013,TR521,3,586056
2015,NUTS,2013,TR522,3,970177
2015,NUTS,2013,TR611,3,23144
2015,NUTS,2013,TR612,3,498328
2015,NUTS,2013,TR613,3,263039
2015,NUTS,2013,TR621,3,483645
2015,NUTS,2013,TR622,3,847266
2015,NUTS,2013,TR631,3,349283
2015,NUTS,2013,TR632,3,427758
2015,NUTS,2013,TR633,3,658436
2015,NUTS,2013,TR711,3,69446
2015,NUTS,2013,TR712,3,429190
2015,NUTS,2013,TR713,3,43625
2015,NUTS,2013,TR714,3,462407
2015,NUTS,2013,TR715,3,713474
2015,NUTS,2013,TR721,3,798995
2015,NUTS,2013,TR722,3,197288
2015,NUTS,2013,TR723,3,399881
2015,NUTS,2013,TR811,3,884318
2015,NUTS,2013,TR812,3,687863
2015,NUTS,2013,TR813,3,478969
2015,NUTS,2013,TR821,3,864876
2015,NUTS,2013,TR822,3,267669
2015,NUTS,2013,TR823,3,918169
2015,NUTS,2013,TR831,3,164216
2015,NUTS,2013,TR832,3,578360
2015,NUTS,2013,TR833,3,357660
2015,NUTS,2013,TR834,3,342225
2015,NUTS,2013,TR901,3,492517
2015,NUTS,2013,TR902,3,61777
2015,NUTS,2013,TR903,3,18172
2015,NUTS,2013,TR904,3,157514
2015,NUTS,2013,TR905,3,918022
2015,NUTS,2013,TR906,3,45044
2015,NUTS,2013,TRA11,3,526084
2015,NUTS,2013,TRA12,3,982407
2015,NUTS,2013,TRA13,3,88102
2015,NUTS,2013,TRA21,3,280538
2015,NUTS,2013,TRA22,3,454274
2015,NUTS,2013,TRA23,3,495639
2015,NUTS,2013,TRA24,3,769993
2015,NUTS,2013,TRB11,3,391505
2015,NUTS,2013,TRB12,3,912370
2015,NUTS,2013,TRB13,3,33933
2015,NUTS,2013,TRB14,3,573828
2015,NUTS,2013,TRB21,3,675057
2015,NUTS,2013,TRB22,3,392564
2015,NUTS,2013,TRB23,3,618872
2015,NUTS,2013,TRB24,3,383685
2015,NUTS,2013,TRC11,3,690205
2015,NUTS,2013,TRC12,3,785826
2015,NUTS,2013,TRC13,3,665473
2015,NUTS,2013,TRC21,3,225100
2015,NUTS,2013,TRC22,3,701695
2015,NUTS,2013,TRC31,3,550879
2015,NUTS,2013,TRC32,3,591474
2015,NUTS,2013,TRC33,3,772695
2015,NUTS,2013,TRC34,3,510235
2015,NUTS,2013,UKC11,3,191701
2015,NUTS,2013,UKC12,3,117346
2015,NUTS,2013,UKC13,3,191995
2015,NUTS,2013,UKC14,3,902396
2015,NUTS,2013,UKC21,3,928235
2015,NUTS,2013,UKC22,3,555075
2015,NUTS,2013,UKC23,3,73400
2015,NUTS,2013,UKD11,3,181834
2015,NUTS,2013,UKD12,3,45199
2015,NUTS,2013,UKD33,3,430051
2015,NUTS,2013,UKD34,3,117955
2015,NUTS,2013,UKD35,3,787381
2015,NUTS,2013,UKD36,3,986145
2015,NUTS,2013,UKD37,3,962273
2015,NUTS,2013,UKD41,3,228271
2015,NUTS,2013,UKD42,3,940618
2015,NUTS,2013,UKD44,3,772941
2015,NUTS,2013,UKD45,3,532503
2015,NUTS,2013,UKD46,3,177551
2015,NUTS,2013,UKD47,3,372831
2015,NUTS,2013,UKD61,3,247939
2015,NUTS,2013,UKD62,3,675568
2015,NUTS,2013,UKD63,3,622176
2015,NUTS,2013,UKD71,3,462156
2015,NUTS,2013,UKD72,3,311930
2015,NUTS,2013,UKD73,3,152750
2015,NUTS,2013,UKD74,3,615189
2015,NUTS,2013,UKE11,3,920973
2015,NUTS,2013,UKE12,3,102607
2015,NUTS,2013,UKE13,3,52253
2015,NUTS,2013,UKE21,3,778176
2015,NUTS,2013,UKE22,3,394630
2015,NUTS,2013,UKE31,3,35964
2015,NUTS,2013,UKE32,3,619131
2015,NUTS,2013,UKE41,3,667933
2015,NUTS,2013,UKE42,3,368009
2015,NUTS,2013,UKE44,3,363681
2015,NUTS,2013,UKE45,3,228304
2015,NUTS,2013,UKF11,3,857033
2015,NUTS,2013,UKF12,3,630033
2015,NUTS,2013,UKF13,3,942796
2015,NUTS,2013,UKF14,3,536381
2015,NUTS,2013,UKF15,3,710604
2015,NUTS,2013,UKF16,3,901904
2015,NUTS,2013,UKF21,3,297501
2015,NUTS,2013,UKF22,3,683272
2015,NUTS,2013,UKF24,3,437787
2015,NUTS,2013,UKF25,3,224263
2015,NUTS,2013,UKF30,3,177826
2015,NUTS,2013,UKG11,3,54242
2015,NUTS,2013,UKG12,3,414801
2015,NUTS,2013,UKG13,3,762081
2015,NUTS,2013,UKG21,3,273029
2015,NUTS,2013,UKG22,3,197113
2015,NUTS,2013,UKG23,3,223791
2015,NUTS,2013,UKG24,3,640554
2015,NUTS,2013,UKG31,3,365085
2015,NUTS,2013,UKG32,3,220749
2015,NUTS,2013,UKG33,3,687658
2015,NUTS,2013,UKG36,3,4846
2015,NUTS,2013,UKG37,3,480858
2015,NUTS,2013,UKG38,3,713114
2015,NUTS,2013,UKG39,3,167942
2015,NUTS,2013,UKH11,3,211038
2015,NUTS,2013,UKH12,3,851523
2015,NUTS,2013,UKH14,3,553416
2015,NUTS,2013,UKH15,3,834096
2015,NUTS,2013,UKH16,3,356409
2015,NUTS,2013,UKH17,3,789276
2015,NUTS,2013,UKH21,3,58458
2015,NUTS,2013,UKH23,3,775730
2015,NUTS,2013,UKH24,3,660449
