year,region_type,region_year_spec,region_id,region_level,awala
2011,NUTS,2010,SE322,3,419
2011,NUTS,2010,SE331,3,486
2011,NUTS,2010,SE332,3,489
2011,NUTS,2010,SI011,3,853
2011,NUTS,2010,SI012,3,201
2011,NUTS,2010,SI013,3,252
2011,NUTS,2010,SI014,3,997
2011,NUTS,2010,SI015,3,395
2011,NUTS,2010,SI016,3,686
2011,NUTS,2010,SI017,3,698
2011,NUTS,2010,SI018,3,295
2011,NUTS,2010,SI021,3,740
2011,NUTS,2010,SI022,3,480
2011,NUTS,2010,SI023,3,853
2011,NUTS,2010,SI024,3,972
2011,NUTS,2010,SK010,3,291
2011,NUTS,2010,SK021,3,937
2011,NUTS,2010,SK022,3,575
2011,NUTS,2010,SK023,3,37
2011,NUTS,2010,SK031,3,394
2011,NUTS,2010,SK032,3,771
2011,NUTS,2010,SK041,3,881
2011,NUTS,2010,SK042,3,698
2011,NUTS,2010,TR100,3,622
2011,NUTS,2010,TR211,3,762
2011,NUTS,2010,TR212,3,82
2011,NUTS,2010,TR213,3,29
2011,NUTS,2010,TR221,3,616
2011,NUTS,2010,TR222,3,82
2011,NUTS,2010,TR310,3,864
2011,NUTS,2010,TR321,3,624
2011,NUTS,2010,TR322,3,646
2011,NUTS,2010,TR323,3,663
2011,NUTS,2010,TR331,3,533
2011,NUTS,2010,TR332,3,751
2011,NUTS,2010,TR333,3,416
2011,NUTS,2010,TR334,3,812
2011,NUTS,2010,TR411,3,229
2011,NUTS,2010,TR412,3,140
2011,NUTS,2010,TR413,3,65
2011,NUTS,2010,TR421,3,784
2011,NUTS,2010,TR422,3,756
2011,NUTS,2010,TR423,3,712
2011,NUTS,2010,TR424,3,934
2011,NUTS,2010,TR425,3,417
2011,NUTS,2010,TR510,3,441
2011,NUTS,2010,TR521,3,156
2011,NUTS,2010,TR522,3,314
2011,NUTS,2010,TR611,3,552
2011,NUTS,2010,TR612,3,606
2011,NUTS,2010,TR613,3,959
2011,NUTS,2010,TR621,3,789
2011,NUTS,2010,TR622,3,166
2011,NUTS,2010,TR631,3,958
2011,NUTS,2010,TR632,3,969
2011,NUTS,2010,TR633,3,974
2011,NUTS,2010,TR711,3,120
2011,NUTS,2010,TR712,3,374
2011,NUTS,2010,TR713,3,172
2011,NUTS,2010,TR714,3,763
2011,NUTS,2010,TR715,3,809
2011,NUTS,2010,TR721,3,785
2011,NUTS,2010,TR722,3,567
2011,NUTS,2010,TR723,3,860
2011,NUTS,2010,TR811,3,137
2011,NUTS,2010,TR812,3,84
2011,NUTS,2010,TR813,3,567
2011,NUTS,2010,TR821,3,487
2011,NUTS,2010,TR822,3,878
2011,NUTS,2010,TR823,3,339
2011,NUTS,2010,TR831,3,817
2011,NUTS,2010,TR832,3,516
2011,NUTS,2010,TR833,3,29
2011,NUTS,2010,TR834,3,626
2011,NUTS,2010,TR901,3,826
2011,NUTS,2010,TR902,3,458
2011,NUTS,2010,TR903,3,285
2011,NUTS,2010,TR904,3,706
2011,NUTS,2010,TR905,3,831
2011,NUTS,2010,TR906,3,80
2011,NUTS,2010,TRA11,3,805
2011,NUTS,2010,TRA12,3,670
2011,NUTS,2010,TRA13,3,922
2011,NUTS,2010,TRA21,3,485
2011,NUTS,2010,TRA22,3,869
2011,NUTS,2010,TRA23,3,237
2011,NUTS,2010,TRA24,3,216
2011,NUTS,2010,TRB11,3,976
2011,NUTS,2010,TRB12,3,27
2011,NUTS,2010,TRB13,3,857
2011,NUTS,2010,TRB14,3,760
2011,NUTS,2010,TRB21,3,167
2011,NUTS,2010,TRB22,3,506
2011,NUTS,2010,TRB23,3,657
2011,NUTS,2010,TRB24,3,438
2011,NUTS,2010,TRC11,3,232
2011,NUTS,2010,TRC12,3,877
2011,NUTS,2010,TRC13,3,69
2011,NUTS,2010,TRC21,3,565
2011,NUTS,2010,TRC22,3,13
2011,NUTS,2010,TRC31,3,130
2011,NUTS,2010,TRC32,3,898
2011,NUTS,2010,TRC33,3,130
2011,NUTS,2010,TRC34,3,251
2011,NUTS,2010,UKC11,3,672
2011,NUTS,2010,UKC12,3,285
2011,NUTS,2010,UKC13,3,825
2011,NUTS,2010,UKC14,3,239
2011,NUTS,2010,UKC21,3,450
2011,NUTS,2010,UKC22,3,694
2011,NUTS,2010,UKC23,3,22
2011,NUTS,2010,UKD11,3,238
2011,NUTS,2010,UKD12,3,493
2011,NUTS,2010,UKD31,3,748
2011,NUTS,2010,UKD32,3,702
2011,NUTS,2010,UKD41,3,439
2011,NUTS,2010,UKD42,3,332
2011,NUTS,2010,UKD43,3,718
2011,NUTS,2010,UKD61,3,409
2011,NUTS,2010,UKD62,3,962
2011,NUTS,2010,UKD63,3,672
2011,NUTS,2010,UKD71,3,520
2011,NUTS,2010,UKD72,3,709
2011,NUTS,2010,UKD73,3,188
2011,NUTS,2010,UKD74,3,612
2011,NUTS,2010,UKE11,3,426
2011,NUTS,2010,UKE12,3,954
2011,NUTS,2010,UKE13,3,140
2011,NUTS,2010,UKE21,3,401
2011,NUTS,2010,UKE22,3,406
2011,NUTS,2010,UKE31,3,235
2011,NUTS,2010,UKE32,3,317
2011,NUTS,2010,UKE41,3,36
2011,NUTS,2010,UKE42,3,21
2011,NUTS,2010,UKE44,3,381
2011,NUTS,2010,UKE45,3,571
2011,NUTS,2010,UKF11,3,130
2011,NUTS,2010,UKF12,3,614
2011,NUTS,2010,UKF13,3,966
2011,NUTS,2010,UKF14,3,728
2011,NUTS,2010,UKF15,3,194
2011,NUTS,2010,UKF16,3,673
2011,NUTS,2010,UKF21,3,864
2011,NUTS,2010,UKF22,3,61
2011,NUTS,2010,UKF24,3,514
2011,NUTS,2010,UKF25,3,526
2011,NUTS,2010,UKF30,3,671
2011,NUTS,2010,UKG11,3,224
2011,NUTS,2010,UKG12,3,17
2011,NUTS,2010,UKG13,3,282
2011,NUTS,2010,UKG21,3,694
2011,NUTS,2010,UKG22,3,582
2011,NUTS,2010,UKG23,3,81
2011,NUTS,2010,UKG24,3,180
2011,NUTS,2010,UKG31,3,9
2011,NUTS,2010,UKG32,3,733
2011,NUTS,2010,UKG33,3,973
2011,NUTS,2010,UKG36,3,1
2011,NUTS,2010,UKG37,3,744
2011,NUTS,2010,UKG38,3,356
2011,NUTS,2010,UKG39,3,654
2011,NUTS,2010,UKH11,3,35
2011,NUTS,2010,UKH12,3,480
2011,NUTS,2010,UKH13,3,85
2011,NUTS,2010,UKH14,3,101
2011,NUTS,2010,UKH21,3,287
2011,NUTS,2010,UKH23,3,894
2011,NUTS,2010,UKH24,3,676
2011,NUTS,2010,UKH25,3,825
2011,NUTS,2010,UKH31,3,231
2011,NUTS,2010,UKH32,3,271
2011,NUTS,2010,UKH33,3,600
2011,NUTS,2010,UKI11,3,106
2011,NUTS,2010,UKI12,3,573
2011,NUTS,2010,UKI21,3,520
2011,NUTS,2010,UKI22,3,804
2011,NUTS,2010,UKI23,3,815
2011,NUTS,2010,UKJ11,3,951
2011,NUTS,2010,UKJ12,3,524
2011,NUTS,2010,UKJ13,3,47
2011,NUTS,2010,UKJ14,3,82
2011,NUTS,2010,UKJ21,3,615
2011,NUTS,2010,UKJ22,3,820
2011,NUTS,2010,UKJ23,3,804
2011,NUTS,2010,UKJ24,3,451
2011,NUTS,2010,UKJ31,3,476
2011,NUTS,2010,UKJ32,3,407
2011,NUTS,2010,UKJ33,3,456
2011,NUTS,2010,UKJ34,3,245
2011,NUTS,2010,UKJ41,3,802
2011,NUTS,2010,UKJ42,3,771
2011,NUTS,2010,UKK11,3,178
2011,NUTS,2010,UKK12,3,331
2011,NUTS,2010,UKK13,3,113
2011,NUTS,2010,UKK14,3,751
2011,NUTS,2010,UKK15,3,324
2011,NUTS,2010,UKK21,3,175
2011,NUTS,2010,UKK22,3,103
2011,NUTS,2010,UKK23,3,790
2011,NUTS,2010,UKK30,3,907
2011,NUTS,2010,UKK41,3,636
2011,NUTS,2010,UKK42,3,90
2011,NUTS,2010,UKK43,3,954
2011,NUTS,2010,UKL11,3,423
2011,NUTS,2010,UKL12,3,630
2011,NUTS,2010,UKL13,3,18
2011,NUTS,2010,UKL14,3,40
2011,NUTS,2010,UKL15,3,107
2011,NUTS,2010,UKL16,3,600
2011,NUTS,2010,UKL17,3,267
2011,NUTS,2010,UKL18,3,854
2011,NUTS,2010,UKL21,3,773
2011,NUTS,2010,UKL22,3,331
2011,NUTS,2010,UKL23,3,793
2011,NUTS,2010,UKL24,3,284
2011,NUTS,2010,UKM21,3,312
2011,NUTS,2010,UKM22,3,154
2011,NUTS,2010,UKM23,3,479
2011,NUTS,2010,UKM24,3,733
2011,NUTS,2010,UKM25,3,906
2011,NUTS,2010,UKM26,3,685
2011,NUTS,2010,UKM27,3,87
2011,NUTS,2010,UKM28,3,697
2011,NUTS,2010,UKM31,3,374
2011,NUTS,2010,UKM32,3,32
2011,NUTS,2010,UKM33,3,20
2011,NUTS,2010,UKM34,3,99
2011,NUTS,2010,UKM35,3,880
2011,NUTS,2010,UKM36,3,369
2011,NUTS,2010,UKM37,3,787
2011,NUTS,2010,UKM38,3,166
2011,NUTS,2010,UKM50,3,70
2011,NUTS,2010,UKM61,3,317
2011,NUTS,2010,UKM62,3,387
2011,NUTS,2010,UKM63,3,737
2011,NUTS,2010,UKM64,3,538
2011,NUTS,2010,UKM65,3,360
2011,NUTS,2010,UKM66,3,362
2011,NUTS,2010,UKN01,3,943
2011,NUTS,2010,UKN02,3,436
2011,NUTS,2010,UKN03,3,869
2011,NUTS,2010,UKN04,3,873
2011,NUTS,2010,UKN05,3,652
2012,NUTS,2010,AT,0,158
2012,NUTS,2010,BE,0,962
2012,NUTS,2010,BG,0,542
2012,NUTS,2010,CH,0,633
2012,NUTS,2010,CY,0,708
2012,NUTS,2010,CZ,0,2
2012,NUTS,2010,DE,0,224
2012,NUTS,2010,DK,0,58
2012,NUTS,2010,EE,0,654
2012,NUTS,2010,EL,0,246
2012,NUTS,2010,ES,0,546
2012,NUTS,2010,FI,0,70
2012,NUTS,2010,FR,0,63
2012,NUTS,2010,HR,0,311
2012,NUTS,2010,HU,0,235
2012,NUTS,2010,IE,0,709
2012,NUTS,2010,IS,0,529
2012,NUTS,2010,IT,0,206
2012,NUTS,2010,LI,0,787
2012,NUTS,2010,LT,0,105
2012,NUTS,2010,LU,0,440
2012,NUTS,2010,LV,0,449
2012,NUTS,2010,ME,0,74
2012,NUTS,2010,MK,0,94
2012,NUTS,2010,MT,0,266
2012,NUTS,2010,NL,0,217
2012,NUTS,2010,NO,0,176
2012,NUTS,2010,PL,0,625
2012,NUTS,2010,PT,0,444
2012,NUTS,2010,RO,0,793
2012,NUTS,2010,SE,0,353
2012,NUTS,2010,SI,0,364
2012,NUTS,2010,SK,0,648
2012,NUTS,2010,TR,0,393
2012,NUTS,2010,UK,0,319
2012,NUTS,2010,AT1,1,116
2012,NUTS,2010,AT2,1,62
2012,NUTS,2010,AT3,1,91
2012,NUTS,2010,BE1,1,176
2012,NUTS,2010,BE2,1,832
2012,NUTS,2010,BE3,1,672
2012,NUTS,2010,BG3,1,187
2012,NUTS,2010,BG4,1,525
2012,NUTS,2010,CH0,1,682
2012,NUTS,2010,CY0,1,836
2012,NUTS,2010,CZ0,1,742
2012,NUTS,2010,DE1,1,894
2012,NUTS,2010,DE2,1,433
2012,NUTS,2010,DE3,1,689
2012,NUTS,2010,DE4,1,496
2012,NUTS,2010,DE5,1,583
2012,NUTS,2010,DE6,1,141
2012,NUTS,2010,DE7,1,415
2012,NUTS,2010,DE8,1,921
2012,NUTS,2010,DE9,1,358
2012,NUTS,2010,DEA,1,123
2012,NUTS,2010,DEB,1,645
2012,NUTS,2010,DEC,1,589
2012,NUTS,2010,DED,1,329
2012,NUTS,2010,DEE,1,177
2012,NUTS,2010,DEF,1,341
2012,NUTS,2010,DEG,1,493
2012,NUTS,2010,DK0,1,99
2012,NUTS,2010,EE0,1,372
2012,NUTS,2010,EL1,1,713
2012,NUTS,2010,EL2,1,714
2012,NUTS,2010,EL3,1,51
2012,NUTS,2010,EL4,1,404
2012,NUTS,2010,ES1,1,102
2012,NUTS,2010,ES2,1,533
2012,NUTS,2010,ES3,1,190
2012,NUTS,2010,ES4,1,586
2012,NUTS,2010,ES5,1,890
2012,NUTS,2010,ES6,1,295
2012,NUTS,2010,ES7,1,760
2012,NUTS,2010,FI1,1,730
2012,NUTS,2010,FI2,1,700
2012,NUTS,2010,FR1,1,53
2012,NUTS,2010,FR2,1,287
2012,NUTS,2010,FR3,1,850
2012,NUTS,2010,FR4,1,445
2012,NUTS,2010,FR5,1,37
2012,NUTS,2010,FR6,1,236
2012,NUTS,2010,FR7,1,538
2012,NUTS,2010,FR8,1,188
2012,NUTS,2010,FR9,1,660
2012,NUTS,2010,HR0,1,508
2012,NUTS,2010,HU1,1,201
2012,NUTS,2010,HU2,1,54
2012,NUTS,2010,HU3,1,647
2012,NUTS,2010,IE0,1,696
2012,NUTS,2010,IS0,1,66
2012,NUTS,2010,ITC,1,562
2012,NUTS,2010,ITF,1,747
2012,NUTS,2010,ITG,1,961
2012,NUTS,2010,ITH,1,677
2012,NUTS,2010,ITI,1,390
2012,NUTS,2010,LI0,1,830
2012,NUTS,2010,LT0,1,403
2012,NUTS,2010,LU0,1,1000
2012,NUTS,2010,LV0,1,30
2012,NUTS,2010,ME0,1,125
2012,NUTS,2010,MK0,1,657
2012,NUTS,2010,MT0,1,136
2012,NUTS,2010,NL1,1,287
2012,NUTS,2010,NL2,1,730
2012,NUTS,2010,NL3,1,960
2012,NUTS,2010,NL4,1,48
2012,NUTS,2010,NO0,1,380
2012,NUTS,2010,N_A,1,757
2012,NUTS,2010,PL1,1,644
2012,NUTS,2010,PL2,1,565
2012,NUTS,2010,PL3,1,727
2012,NUTS,2010,PL4,1,358
2012,NUTS,2010,PL5,1,493
2012,NUTS,2010,PL6,1,476
2012,NUTS,2010,PT1,1,422
2012,NUTS,2010,PT2,1,171
2012,NUTS,2010,PT3,1,857
2012,NUTS,2010,RO1,1,393
2012,NUTS,2010,RO2,1,618
2012,NUTS,2010,RO3,1,458
2012,NUTS,2010,RO4,1,54
2012,NUTS,2010,SE1,1,649
2012,NUTS,2010,SE2,1,116
2012,NUTS,2010,SE3,1,791
2012,NUTS,2010,SI0,1,215
2012,NUTS,2010,SK0,1,700
2012,NUTS,2010,TR1,1,456
2012,NUTS,2010,TR2,1,531
2012,NUTS,2010,TR3,1,252
2012,NUTS,2010,TR4,1,779
2012,NUTS,2010,TR5,1,789
2012,NUTS,2010,TR6,1,939
2012,NUTS,2010,TR7,1,262
2012,NUTS,2010,TR8,1,527
2012,NUTS,2010,TR9,1,13
2012,NUTS,2010,TRA,1,882
2012,NUTS,2010,TRB,1,707
2012,NUTS,2010,TRC,1,381
2012,NUTS,2010,UKC,1,554
2012,NUTS,2010,UKD,1,344
2012,NUTS,2010,UKE,1,937
2012,NUTS,2010,UKF,1,519
2012,NUTS,2010,UKG,1,342
2012,NUTS,2010,UKH,1,863
2012,NUTS,2010,UKI,1,991
2012,NUTS,2010,UKJ,1,217
2012,NUTS,2010,UKK,1,719
2012,NUTS,2010,UKL,1,724
2012,NUTS,2010,UKM,1,961
2012,NUTS,2010,UKN,1,299
2012,NUTS,2010,AT11,2,421
2012,NUTS,2010,AT12,2,569
2012,NUTS,2010,AT13,2,872
2012,NUTS,2010,AT21,2,672
2012,NUTS,2010,AT22,2,142
2012,NUTS,2010,AT31,2,308
2012,NUTS,2010,AT32,2,17
2012,NUTS,2010,AT33,2,617
2012,NUTS,2010,AT34,2,400
2012,NUTS,2010,BE10,2,526
2012,NUTS,2010,BE21,2,776
2012,NUTS,2010,BE22,2,887
2012,NUTS,2010,BE23,2,286
2012,NUTS,2010,BE24,2,532
2012,NUTS,2010,BE25,2,860
2012,NUTS,2010,BE31,2,533
2012,NUTS,2010,BE32,2,196
2012,NUTS,2010,BE33,2,839
2012,NUTS,2010,BE34,2,136
2012,NUTS,2010,BE35,2,177
2012,NUTS,2010,BG31,2,273
2012,NUTS,2010,BG32,2,53
2012,NUTS,2010,BG33,2,302
2012,NUTS,2010,BG34,2,134
2012,NUTS,2010,BG41,2,294
2012,NUTS,2010,BG42,2,704
2012,NUTS,2010,CH01,2,335
2012,NUTS,2010,CH02,2,640
2012,NUTS,2010,CH03,2,403
2012,NUTS,2010,CH04,2,971
2012,NUTS,2010,CH05,2,81
2012,NUTS,2010,CH06,2,629
2012,NUTS,2010,CH07,2,863
2012,NUTS,2010,CY00,2,998
2012,NUTS,2010,CZ01,2,963
2012,NUTS,2010,CZ02,2,63
2012,NUTS,2010,CZ03,2,740
2012,NUTS,2010,CZ04,2,905
2012,NUTS,2010,CZ05,2,322
2012,NUTS,2010,CZ06,2,424
2012,NUTS,2010,CZ07,2,856
2012,NUTS,2010,CZ08,2,848
2012,NUTS,2010,DE11,2,590
2012,NUTS,2010,DE12,2,468
2012,NUTS,2010,DE13,2,326
2012,NUTS,2010,DE14,2,290
2012,NUTS,2010,DE21,2,996
2012,NUTS,2010,DE22,2,206
2012,NUTS,2010,DE23,2,777
2012,NUTS,2010,DE24,2,621
2012,NUTS,2010,DE25,2,425
2012,NUTS,2010,DE26,2,374
2012,NUTS,2010,DE27,2,649
2012,NUTS,2010,DE30,2,462
2012,NUTS,2010,DE40,2,501
2012,NUTS,2010,DE50,2,281
2012,NUTS,2010,DE60,2,914
2012,NUTS,2010,DE71,2,154
2012,NUTS,2010,DE72,2,425
2012,NUTS,2010,DE73,2,80
2012,NUTS,2010,DE80,2,364
2012,NUTS,2010,DE91,2,649
2012,NUTS,2010,DE92,2,26
2012,NUTS,2010,DE93,2,503
2012,NUTS,2010,DE94,2,198
2012,NUTS,2010,DEA1,2,508
2012,NUTS,2010,DEA2,2,338
2012,NUTS,2010,DEA3,2,352
2012,NUTS,2010,DEA4,2,877
2012,NUTS,2010,DEA5,2,72
2012,NUTS,2010,DEB1,2,485
2012,NUTS,2010,DEB2,2,167
2012,NUTS,2010,DEB3,2,355
2012,NUTS,2010,DEC0,2,182
2012,NUTS,2010,DED2,2,507
2012,NUTS,2010,DED4,2,68
2012,NUTS,2010,DED5,2,738
2012,NUTS,2010,DEE0,2,801
2012,NUTS,2010,DEF0,2,638
2012,NUTS,2010,DEG0,2,40
2012,NUTS,2010,DK01,2,80
2012,NUTS,2010,DK02,2,136
2012,NUTS,2010,DK03,2,687
2012,NUTS,2010,DK04,2,138
2012,NUTS,2010,DK05,2,769
2012,NUTS,2010,EE00,2,566
2012,NUTS,2010,EL11,2,493
2012,NUTS,2010,EL12,2,508
2012,NUTS,2010,EL13,2,782
2012,NUTS,2010,EL14,2,206
2012,NUTS,2010,EL21,2,7
2012,NUTS,2010,EL22,2,482
2012,NUTS,2010,EL23,2,4
2012,NUTS,2010,EL24,2,24
2012,NUTS,2010,EL25,2,442
2012,NUTS,2010,EL30,2,249
2012,NUTS,2010,EL41,2,887
2012,NUTS,2010,EL42,2,747
2012,NUTS,2010,EL43,2,723
2012,NUTS,2010,ES11,2,98
2012,NUTS,2010,ES12,2,391
2012,NUTS,2010,ES13,2,183
2012,NUTS,2010,ES21,2,612
2012,NUTS,2010,ES22,2,838
2012,NUTS,2010,ES23,2,764
2012,NUTS,2010,ES24,2,343
2012,NUTS,2010,ES30,2,60
2012,NUTS,2010,ES41,2,297
2012,NUTS,2010,ES42,2,623
2012,NUTS,2010,ES43,2,25
2012,NUTS,2010,ES51,2,319
2012,NUTS,2010,ES52,2,246
2012,NUTS,2010,ES53,2,715
2012,NUTS,2010,ES61,2,288
2012,NUTS,2010,ES62,2,649
2012,NUTS,2010,ES63,2,626
2012,NUTS,2010,ES64,2,146
2012,NUTS,2010,ES70,2,862
2012,NUTS,2010,FI19,2,595
2012,NUTS,2010,FI1B,2,11
2012,NUTS,2010,FI1C,2,840
2012,NUTS,2010,FI1D,2,520
2012,NUTS,2010,FI20,2,303
2012,NUTS,2010,FR10,2,235
2012,NUTS,2010,FR21,2,476
2012,NUTS,2010,FR22,2,234
2012,NUTS,2010,FR23,2,876
2012,NUTS,2010,FR24,2,403
2012,NUTS,2010,FR25,2,628
2012,NUTS,2010,FR26,2,286
2012,NUTS,2010,FR30,2,903
2012,NUTS,2010,FR41,2,896
2012,NUTS,2010,FR42,2,250
2012,NUTS,2010,FR43,2,666
2012,NUTS,2010,FR51,2,290
2012,NUTS,2010,FR52,2,438
2012,NUTS,2010,FR53,2,414
2012,NUTS,2010,FR61,2,0
2012,NUTS,2010,FR62,2,127
2012,NUTS,2010,FR63,2,239
2012,NUTS,2010,FR71,2,785
2012,NUTS,2010,FR72,2,178
2012,NUTS,2010,FR81,2,311
2012,NUTS,2010,FR82,2,61
2012,NUTS,2010,FR83,2,625
2012,NUTS,2010,FR91,2,30
2012,NUTS,2010,FR92,2,939
2012,NUTS,2010,FR93,2,319
2012,NUTS,2010,FR94,2,693
2012,NUTS,2010,HR03,2,913
2012,NUTS,2010,HR04,2,131
2012,NUTS,2010,HU10,2,993
2012,NUTS,2010,HU21,2,701
2012,NUTS,2010,HU22,2,729
2012,NUTS,2010,HU23,2,956
2012,NUTS,2010,HU31,2,133
2012,NUTS,2010,HU32,2,275
2012,NUTS,2010,HU33,2,629
2012,NUTS,2010,IE01,2,28
2012,NUTS,2010,IE02,2,706
2012,NUTS,2010,IS00,2,475
2012,NUTS,2010,ITC1,2,883
2012,NUTS,2010,ITC2,2,743
2012,NUTS,2010,ITC3,2,828
2012,NUTS,2010,ITC4,2,528
2012,NUTS,2010,ITF1,2,193
2012,NUTS,2010,ITF2,2,348
2012,NUTS,2010,ITF3,2,340
2012,NUTS,2010,ITF4,2,947
2012,NUTS,2010,ITF5,2,547
2012,NUTS,2010,ITF6,2,60
2012,NUTS,2010,ITG1,2,954
2012,NUTS,2010,ITG2,2,421
2012,NUTS,2010,ITH1,2,752
2012,NUTS,2010,ITH2,2,148
2012,NUTS,2010,ITH3,2,174
2012,NUTS,2010,ITH4,2,742
2012,NUTS,2010,ITH5,2,318
2012,NUTS,2010,ITI1,2,541
2012,NUTS,2010,ITI2,2,171
2012,NUTS,2010,ITI3,2,927
2012,NUTS,2010,ITI4,2,932
2012,NUTS,2010,LI00,2,54
2012,NUTS,2010,LT00,2,81
2012,NUTS,2010,LU00,2,259
2012,NUTS,2010,LV00,2,600
2012,NUTS,2010,ME00,2,201
2012,NUTS,2010,MK00,2,980
2012,NUTS,2010,MT00,2,189
2012,NUTS,2010,NL11,2,871
2012,NUTS,2010,NL12,2,146
2012,NUTS,2010,NL13,2,223
2012,NUTS,2010,NL21,2,975
2012,NUTS,2010,NL22,2,306
2012,NUTS,2010,NL23,2,104
2012,NUTS,2010,NL31,2,746
2012,NUTS,2010,NL32,2,997
2012,NUTS,2010,NL33,2,692
2012,NUTS,2010,NL34,2,753
2012,NUTS,2010,NL41,2,441
2012,NUTS,2010,NL42,2,801
2012,NUTS,2010,NO01,2,220
2012,NUTS,2010,NO02,2,542
2012,NUTS,2010,NO03,2,424
2012,NUTS,2010,NO04,2,410
2012,NUTS,2010,NO05,2,386
2012,NUTS,2010,NO06,2,161
2012,NUTS,2010,NO07,2,658
2012,NUTS,2010,PL11,2,152
2012,NUTS,2010,PL12,2,46
2012,NUTS,2010,PL21,2,157
2012,NUTS,2010,PL22,2,759
2012,NUTS,2010,PL31,2,712
2012,NUTS,2010,PL32,2,524
2012,NUTS,2010,PL33,2,165
2012,NUTS,2010,PL34,2,689
2012,NUTS,2010,PL41,2,766
2012,NUTS,2010,PL42,2,768
2012,NUTS,2010,PL43,2,772
2012,NUTS,2010,PL51,2,788
2012,NUTS,2010,PL52,2,493
2012,NUTS,2010,PL61,2,137
2012,NUTS,2010,PL62,2,911
2012,NUTS,2010,PL63,2,135
2012,NUTS,2010,PT11,2,920
2012,NUTS,2010,PT15,2,962
2012,NUTS,2010,PT16,2,920
2012,NUTS,2010,PT17,2,975
2012,NUTS,2010,PT18,2,58
2012,NUTS,2010,PT20,2,44
2012,NUTS,2010,PT30,2,753
2012,NUTS,2010,RO11,2,623
2012,NUTS,2010,RO12,2,555
2012,NUTS,2010,RO21,2,969
2012,NUTS,2010,RO22,2,261
2012,NUTS,2010,RO31,2,268
2012,NUTS,2010,RO32,2,377
2012,NUTS,2010,RO41,2,282
2012,NUTS,2010,RO42,2,551
2012,NUTS,2010,SE11,2,956
2012,NUTS,2010,SE12,2,788
2012,NUTS,2010,SE21,2,321
2012,NUTS,2010,SE22,2,802
2012,NUTS,2010,SE23,2,646
2012,NUTS,2010,SE31,2,488
2012,NUTS,2010,SE32,2,295
2012,NUTS,2010,SE33,2,992
2012,NUTS,2010,SI01,2,848
2012,NUTS,2010,SI02,2,44
2012,NUTS,2010,SK01,2,997
2012,NUTS,2010,SK02,2,142
2012,NUTS,2010,SK03,2,588
2012,NUTS,2010,SK04,2,207
2012,NUTS,2010,TR10,2,613
2012,NUTS,2010,TR21,2,103
2012,NUTS,2010,TR22,2,624
2012,NUTS,2010,TR31,2,600
2012,NUTS,2010,TR32,2,612
2012,NUTS,2010,TR33,2,196
2012,NUTS,2010,TR41,2,695
2012,NUTS,2010,TR42,2,522
2012,NUTS,2010,TR51,2,502
2012,NUTS,2010,TR52,2,72
2012,NUTS,2010,TR61,2,536
2012,NUTS,2010,TR62,2,288
2012,NUTS,2010,TR63,2,311
2012,NUTS,2010,TR71,2,833
2012,NUTS,2010,TR72,2,945
2012,NUTS,2010,TR81,2,602
2012,NUTS,2010,TR82,2,910
2012,NUTS,2010,TR83,2,810
2012,NUTS,2010,TR90,2,35
2012,NUTS,2010,TRA1,2,660
2012,NUTS,2010,TRA2,2,103
2012,NUTS,2010,TRB1,2,676
2012,NUTS,2010,TRB2,2,540
2012,NUTS,2010,TRC1,2,174
2012,NUTS,2010,TRC2,2,822
2012,NUTS,2010,TRC3,2,817
2012,NUTS,2010,UKC1,2,357
2012,NUTS,2010,UKC2,2,382
2012,NUTS,2010,UKD1,2,329
2012,NUTS,2010,UKD3,2,100
2012,NUTS,2010,UKD4,2,111
2012,NUTS,2010,UKD6,2,730
2012,NUTS,2010,UKD7,2,720
2012,NUTS,2010,UKE1,2,981
2012,NUTS,2010,UKE2,2,311
2012,NUTS,2010,UKE3,2,51
2012,NUTS,2010,UKE4,2,875
2012,NUTS,2010,UKF1,2,93
2012,NUTS,2010,UKF2,2,661
2012,NUTS,2010,UKF3,2,167
2012,NUTS,2010,UKG1,2,467
2012,NUTS,2010,UKG2,2,265
2012,NUTS,2010,UKG3,2,985
2012,NUTS,2010,UKH1,2,529
2012,NUTS,2010,UKH2,2,774
2012,NUTS,2010,UKH3,2,56
2012,NUTS,2010,UKI1,2,639
2012,NUTS,2010,UKI2,2,818
2012,NUTS,2010,UKJ1,2,972
2012,NUTS,2010,UKJ2,2,671
2012,NUTS,2010,UKJ3,2,548
2012,NUTS,2010,UKJ4,2,397
2012,NUTS,2010,UKK1,2,481
2012,NUTS,2010,UKK2,2,735
2012,NUTS,2010,UKK3,2,131
2012,NUTS,2010,UKK4,2,674
2012,NUTS,2010,UKL1,2,613
2012,NUTS,2010,UKL2,2,11
2012,NUTS,2010,UKM2,2,58
2012,NUTS,2010,UKM3,2,105
2012,NUTS,2010,UKM5,2,116
2012,NUTS,2010,UKM6,2,768
2012,NUTS,2010,UKN0,2,122
2012,NUTS,2010,AT111,3,530
2012,NUTS,2010,AT112,3,975
2012,NUTS,2010,AT113,3,977
2012,NUTS,2010,AT121,3,392
2012,NUTS,2010,AT122,3,870
2012,NUTS,2010,AT123,3,404
2012,NUTS,2010,AT124,3,246
2012,NUTS,2010,AT125,3,777
2012,NUTS,2010,AT126,3,926
2012,NUTS,2010,AT127,3,693
2012,NUTS,2010,AT130,3,30
2012,NUTS,2010,AT211,3,645
